university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U02191,Tokyo University of Marine Science and Technology,,,Tokyo University of Marine Science and Technology,,False,True,False,C056,japan
U02192,University of Toyama,,,University of Toyama,,False,True,False,C056,japan
U02193,Tribhuvan University,,,Tribhuvan University,,False,True,False,C081,nepal
U02194,University of Tunis,,,University of Tunis,,False,True,False,C121,tunisia
U02195,Tzu Chi University,,,Tzu Chi University,,False,True,False,C118,taiwan
U02196,UNIR – International University of La Rioja,,,UNIR – International University of La Rioja,,False,True,False,C112,spain
U02197,Unisinos University,,,Unisinos University,,False,True,False,C016,brazil
U02198,Universiti Tun Hussein Onn Malaysia (UTHM),,,Universiti Tun Hussein Onn Malaysia (UTHM),,False,True,False,C071,malaysia
U02199,University of Valladolid,,,University of Valladolid,,False,True,False,C112,spain
U02200,Veltech University,,,Veltech University,,False,True,False,C048,india
U02201,University of Venda,,,University of Venda,,False,True,False,C110,south africa
U02202,"Visvesvaraya National Institute of Technology, Nagpur",,,"Visvesvaraya National Institute of Technology, Nagpur",,False,True,False,C048,india
U02203,Volgograd State University,,,Volgograd State University,,False,True,False,C101,russia
U02204,Walailak University,,,Walailak University,,False,True,False,C120,thailand
U02205,University of Western Macedonia,,,University of Western Macedonia,,False,True,False,C042,greece
U02206,West University of Timişoara,,,West University of Timişoara,,False,True,False,C100,romania
U02207,Wrocław University of Environmental and Life Sciences,,,Wrocław University of Environmental and Life Sciences,,False,True,False,C096,poland
U02208,Wuhan Textile University,,,Wuhan Textile University,,False,True,False,C023,china
U02209,Xiangtan University,,,Xiangtan University,,False,True,False,C023,china
U02210,Xuzhou Medical University,,,Xuzhou Medical University,,False,True,False,C023,china
U02211,Yamagata University,,,Yamagata University,,False,True,False,C056,japan
U02212,University of Yamanashi,,,University of Yamanashi,,False,True,False,C056,japan
U02213,Yasouj University,,,Yasouj University,,False,True,False,C050,iran
U02214,Yuriy Fedkovych Chernivtsi National University,,,Yuriy Fedkovych Chernivtsi National University,,False,True,False,C126,ukraine
U02215,University of Zambia,,,University of Zambia,,False,True,False,C135,zambia
U02216,University of Zanjan,,,University of Zanjan,,False,True,False,C050,iran
U02217,Zanjan University of Medical Sciences,,,Zanjan University of Medical Sciences,,False,True,False,C050,iran
U02218,Zhejiang Chinese Medical University,,,Zhejiang Chinese Medical University,,False,True,False,C023,china
U02219,University of Zimbabwe,,,University of Zimbabwe,,False,True,False,C136,zimbabwe
U02220,Université 8 Mai 1945 Guelma,,,Université 8 Mai 1945 Guelma,,False,True,False,C002,algeria
U02221,University Abdelhamid Ibn Badis Mostaganem,,,University Abdelhamid Ibn Badis Mostaganem,,False,True,False,C002,algeria
U02222,Abdelmalek Essaâdi University,,,Abdelmalek Essaâdi University,,False,True,False,C078,morocco
U02223,University of Abou Bekr Belkaïd Tlemcen,,,University of Abou Bekr Belkaïd Tlemcen,,False,True,False,C002,algeria
U02224,Acıbadem University,,,Acıbadem University,,False,True,False,C122,turkey
U02225,Adelphi University,,,Adelphi University,,False,True,False,C129,united states
U02226,Afe Babalola University,,,Afe Babalola University,,False,True,False,C084,nigeria
U02227,Akita University,,,Akita University,,False,True,False,C056,japan
U02228,Aksaray University,,,Aksaray University,,False,True,False,C122,turkey
U02229,Alzahra University,,,Alzahra University,,False,True,False,C050,iran
U02230,University of Anbar,,,University of Anbar,,False,True,False,C051,iraq
U02231,"University of the Andes, Venezuela",,,"University of the Andes, Venezuela",,False,True,False,C132,venezuela
U02232,Andhra University,,,Andhra University,,False,True,False,C048,india
U02233,Ankara University,,,Ankara University,,False,True,False,C122,turkey
U02234,Ankara Yildirim Beyazit University,,,Ankara Yildirim Beyazit University,,False,True,False,C122,turkey
U02235,Annamalai University,,,Annamalai University,,False,True,False,C048,india
U02236,Antonio Nariño University,,,Antonio Nariño University,,False,True,False,C024,colombia
U02237,Arak University,,,Arak University,,False,True,False,C050,iran
U02238,Universidad Autónoma de Ciudad Juárez,,,Universidad Autónoma de Ciudad Juárez,,False,True,False,C074,mexico
U02239,Universidad Autónoma de Coahuila,,,Universidad Autónoma de Coahuila,,False,True,False,C074,mexico
U02240,Universidad Autónoma de Yucatán,,,Universidad Autónoma de Yucatán,,False,True,False,C074,mexico
U02241,Autonomous University of Baja California,,,Autonomous University of Baja California,,False,True,False,C074,mexico
U02242,Badji Mokhtar University – Annaba,,,Badji Mokhtar University – Annaba,,False,True,False,C002,algeria
U02243,Başkent University,,,Başkent University,,False,True,False,C122,turkey
U02244,University of Batna 2,,,University of Batna 2,,False,True,False,C002,algeria
U02245,University of Béjaïa,,,University of Béjaïa,,False,True,False,C002,algeria
U02246,Belgorod State National Research University,,,Belgorod State National Research University,,False,True,False,C101,russia
U02247,University of Benin,,,University of Benin,,False,True,False,C084,nigeria
U02248,Bernardo O’Higgins University,,,Bernardo O’Higgins University,,False,True,False,C022,chile
U02249,Bharath Institute of Higher Education and Research,,,Bharath Institute of Higher Education and Research,,False,True,False,C048,india
U02250,Bharati Vidyapeeth University,,,Bharati Vidyapeeth University,,False,True,False,C048,india
U02251,Bialystok University of Technology,,,Bialystok University of Technology,,False,True,False,C096,poland
U02252,Bilecik Şeyh Edebali University,,,Bilecik Şeyh Edebali University,,False,True,False,C122,turkey
U02253,University of Bío-Bío,,,University of Bío-Bío,,False,True,False,C022,chile
U02254,University of Birjand,,,University of Birjand,,False,True,False,C050,iran
U02255,University of Biskra,,,University of Biskra,,False,True,False,C002,algeria
U02256,Blida 1 University,,,Blida 1 University,,False,True,False,C002,algeria
U02257,Bolu Abant Izzet Baysal University,,,Bolu Abant Izzet Baysal University,,False,True,False,C122,turkey
U02258,Bozok University,,,Bozok University,,False,True,False,C122,turkey
U02259,University of Brawijaya,,,University of Brawijaya,,False,True,False,C049,indonesia
U02260,Burapha University,,,Burapha University,,False,True,False,C120,thailand
U02261,Bursa Technical University,,,Bursa Technical University,,False,True,False,C122,turkey
U02262,Bursa Uludağ University,,,Bursa Uludağ University,,False,True,False,C122,turkey
U02263,University of Caldas,,,University of Caldas,,False,True,False,C024,colombia
U02264,Çankırı Karatekin University,,,Çankırı Karatekin University,,False,True,False,C122,turkey
U02265,Catholic University of Brasília,,,Catholic University of Brasília,,False,True,False,C016,brazil
U02266,Catholic University of the North,,,Catholic University of the North,,False,True,False,C022,chile
U02267,Universidad Católica del Maule,,,Universidad Católica del Maule,,False,True,False,C022,chile
U02268,Universidad Católica de la Santísima Concepción,,,Universidad Católica de la Santísima Concepción,,False,True,False,C022,chile
U02269,University of Caxias do Sul,,,University of Caxias do Sul,,False,True,False,C016,brazil
U02270,Ceará State University,,,Ceará State University,,False,True,False,C016,brazil
U02271,Manisa Celal Bayar University,,,Manisa Celal Bayar University,,False,True,False,C122,turkey
U02272,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),,,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),,False,True,False,C016,brazil
U02273,CES University,,,CES University,,False,True,False,C024,colombia
U02274,College of Charleston,,,College of Charleston,,False,True,False,C129,united states
U02275,Chelyabinsk State University,,,Chelyabinsk State University,,False,True,False,C101,russia
U02276,Chiba Institute of Technology,,,Chiba Institute of Technology,,False,True,False,C056,japan
U02277,Chinese Culture University,,,Chinese Culture University,,False,True,False,C118,taiwan
U02278,Université Chouaïb Doukkali,,,Université Chouaïb Doukkali,,False,True,False,C078,morocco
U02279,Chubu University,,,Chubu University,,False,True,False,C056,japan
U02280,Chuo University,,,Chuo University,,False,True,False,C056,japan
U02281,University of Colima,,,University of Colima,,False,True,False,C074,mexico
U02282,Comillas Pontifical University,,,Comillas Pontifical University,,False,True,False,C112,spain
U02283,Communication University of China,,,Communication University of China,,False,True,False,C023,china
U02284,Damghan University,,,Damghan University,,False,True,False,C050,iran
U02285,University of Dar es Salaam,,,University of Dar es Salaam,,False,True,False,C119,tanzania
U02286,University for Development Studies,,,University for Development Studies,,False,True,False,C041,ghana
U02287,Dicle University,,,Dicle University,,False,True,False,C122,turkey
U02288,Dokkyo Medical University,,,Dokkyo Medical University,,False,True,False,C056,japan
U02289,Dumlupinar University,,,Dumlupinar University,,False,True,False,C122,turkey
U02290,Dunarea de Jos University of Galati,,,Dunarea de Jos University of Galati,,False,True,False,C100,romania
U02291,EAFIT University,,,EAFIT University,,False,True,False,C024,colombia
U02292,El Bosque University,,,El Bosque University,,False,True,False,C024,colombia
U02293,Erzincan Binali Yıldırım University,,,Erzincan Binali Yıldırım University,,False,True,False,C122,turkey
U02294,Eskişehir Osmangazi University,,,Eskişehir Osmangazi University,,False,True,False,C122,turkey
U02295,Universidade Estadual do Norte Fluminense Darcy Ribeiro,,,Universidade Estadual do Norte Fluminense Darcy Ribeiro,,False,True,False,C016,brazil
U02296,Universidade Estadual de Maringá,,,Universidade Estadual de Maringá,,False,True,False,C016,brazil
U02297,Universidade Estadual do Oeste do Paraná (Unioeste),,,Universidade Estadual do Oeste do Paraná (Unioeste),,False,True,False,C016,brazil
U02298,"Federal University of Agriculture, Abeokuta",,,"Federal University of Agriculture, Abeokuta",,False,True,False,C084,nigeria
U02299,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),,,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),,False,True,False,C016,brazil
U02300,Federal University of Itajubá,,,Federal University of Itajubá,,False,True,False,C016,brazil
U02301,Universidade Federal do Maranhão (UFMA),,,Universidade Federal do Maranhão (UFMA),,False,True,False,C016,brazil
U02302,Federal University of Mato Grosso do Sul,,,Federal University of Mato Grosso do Sul,,False,True,False,C016,brazil
U02303,Universidade Federal de Ouro Preto (UFOP),,,Universidade Federal de Ouro Preto (UFOP),,False,True,False,C016,brazil
U02304,Federal University of Pará,,,Federal University of Pará,,False,True,False,C016,brazil
U02305,Federal Rural University of Pernambuco,,,Federal Rural University of Pernambuco,,False,True,False,C016,brazil
U02306,Universidade Federal Rural do Semi-Arido,,,Universidade Federal Rural do Semi-Arido,,False,True,False,C016,brazil
U02307,Universidade Federal de Sergipe,,,Universidade Federal de Sergipe,,False,True,False,C016,brazil
U02308,Fluminense Federal University,,,Fluminense Federal University,,False,True,False,C016,brazil
U02309,University of Fortaleza (UNIFOR),,,University of Fortaleza (UNIFOR),,False,True,False,C016,brazil
U02310,Université Frères Mentouri Constantine 1,,,Université Frères Mentouri Constantine 1,,False,True,False,C002,algeria
U02311,University of Fukui,,,University of Fukui,,False,True,False,C056,japan
U02312,Fukuoka University,,,Fukuoka University,,False,True,False,C056,japan
U02313,Université de Gabès,,,Université de Gabès,,False,True,False,C121,tunisia
U02314,Gaziantep University,,,Gaziantep University,,False,True,False,C122,turkey
U02315,Gheorghe Asachi Technical University of Iaşi,,,Gheorghe Asachi Technical University of Iaşi,,False,True,False,C100,romania
U02316,GITAM University,,,GITAM University,,False,True,False,C048,india
U02317,Goa University,,,Goa University,,False,True,False,C048,india
U02318,Grigore T. Popa University of Medicine and Pharmacy,,,Grigore T. Popa University of Medicine and Pharmacy,,False,True,False,C100,romania
U02319,University of Guadalajara,,,University of Guadalajara,,False,True,False,C074,mexico
U02320,University of Guanajuato,,,University of Guanajuato,,False,True,False,C074,mexico
U02321,Gubkin Russian State University of Oil and Gas,,,Gubkin Russian State University of Oil and Gas,,False,True,False,C101,russia
U02322,Hasanuddin University,,,Hasanuddin University,,False,True,False,C049,indonesia
U02323,Université Hassan 1er,,,Université Hassan 1er,,False,True,False,C078,morocco
U02324,Hassiba Benbouali University of Chlef,,,Hassiba Benbouali University of Chlef,,False,True,False,C002,algeria
U02325,University of Havana,,,University of Havana,,False,True,False,C027,cuba
U02326,Hellenic Open University,,,Hellenic Open University,,False,True,False,C042,greece
U02327,Hindustan Institute of Technology and Science,,,Hindustan Institute of Technology and Science,,False,True,False,C048,india
U02328,Hitit University,,,Hitit University,,False,True,False,C122,turkey
U02329,Hosei University,,,Hosei University,,False,True,False,C056,japan
U02330,University of Hyogo,,,University of Hyogo,,False,True,False,C056,japan
U02331,Ibaraki University,,,Ibaraki University,,False,True,False,C056,japan
U02332,Universidad Industrial de Santander (UIS),,,Universidad Industrial de Santander (UIS),,False,True,False,C024,colombia
U02333,Industrial University of Tyumen,,,Industrial University of Tyumen,,False,True,False,C101,russia
U02334,Inönü University,,,Inönü University,,False,True,False,C122,turkey
U02335,International Hellenic University,,,International Hellenic University,,False,True,False,C042,greece
U02336,Irkutsk National Research Technical University,,,Irkutsk National Research Technical University,,False,True,False,C101,russia
U02337,Islamic University of Indonesia,,,Islamic University of Indonesia,,False,True,False,C049,indonesia
U02338,Istanbul Medipol University,,,Istanbul Medipol University,,False,True,False,C122,turkey
U02339,Ivanovo State University of Chemistry and Technology,,,Ivanovo State University of Chemistry and Technology,,False,True,False,C101,russia
U02340,Iwate University,,,Iwate University,,False,True,False,C056,japan
U02341,Izmir University of Economics,,,Izmir University of Economics,,False,True,False,C122,turkey
U02342,Jan Evangelista Purkyně University,,,Jan Evangelista Purkyně University,,False,True,False,C029,czechia
U02343,Jan Kochanowski University in Kielce,,,Jan Kochanowski University in Kielce,,False,True,False,C096,poland
U02344,Jember University,,,Jember University,,False,True,False,C049,indonesia
U02345,Jianghan University,,,Jianghan University,,False,True,False,C023,china
U02346,University of Jijel,,,University of Jijel,,False,True,False,C002,algeria
U02347,Kanagawa University,,,Kanagawa University,,False,True,False,C056,japan
U02348,Kanazawa Medical University,,,Kanazawa Medical University,,False,True,False,C056,japan
U02349,Kansai University,,,Kansai University,,False,True,False,C056,japan
U02350,Karadeniz Technical University,,,Karadeniz Technical University,,False,True,False,C122,turkey
U02351,Université Kasdi Merbah Ouargla,,,Université Kasdi Merbah Ouargla,,False,True,False,C002,algeria
U02352,Kastamonu University,,,Kastamonu University,,False,True,False,C122,turkey
U02353,Kazan National Research Technical University,,,Kazan National Research Technical University,,False,True,False,C101,russia
U02354,Kazan State Medical University,,,Kazan State Medical University,,False,True,False,C101,russia
U02355,University of Kelaniya,,,University of Kelaniya,,False,True,False,C113,sri lanka
U02356,Kemerovo State University,,,Kemerovo State University,,False,True,False,C101,russia
U02357,University of Kerbala,,,University of Kerbala,,False,True,False,C051,iraq
U02358,Kirikkale University,,,Kirikkale University,,False,True,False,C122,turkey
U02359,Kırşehir Ahi Evran University,,,Kırşehir Ahi Evran University,,False,True,False,C122,turkey
U02360,Kocaeli University,,,Kocaeli University,,False,True,False,C122,turkey
U02361,Kochi University,,,Kochi University,,False,True,False,C056,japan
U02362,Kochi University of Technology,,,Kochi University of Technology,,False,True,False,C056,japan
U02363,Kogakuin University,,,Kogakuin University,,False,True,False,C056,japan
U02364,Kyoto Sangyo University,,,Kyoto Sangyo University,,False,True,False,C056,japan
U02365,Ladoke Akintola University of Technology,,,Ladoke Akintola University of Technology,,False,True,False,C084,nigeria
U02366,University of Laghouat,,,University of Laghouat,,False,True,False,C002,algeria
U02367,Lagos State University,,,Lagos State University,,False,True,False,C084,nigeria
U02368,Lahore College for Women University (LCWU),,,Lahore College for Women University (LCWU),,False,True,False,C089,pakistan
U02369,Latvia University of Life Sciences and Technologies,,,Latvia University of Life Sciences and Technologies,,False,True,False,C063,latvia
U02370,University of Life Sciences in Lublin,,,University of Life Sciences in Lublin,,False,True,False,C096,poland
U02371,Lobachevsky State University of Nizhni Novgorod,,,Lobachevsky State University of Nizhni Novgorod,,False,True,False,C101,russia
U02372,University of Łódź,,,University of Łódź,,False,True,False,C096,poland
U02373,Londrina State University,,,Londrina State University,,False,True,False,C016,brazil
U02374,University of Los Lagos,,,University of Los Lagos,,False,True,False,C022,chile
U02375,University of Lucknow,,,University of Lucknow,,False,True,False,C048,india
U02376,University of Macerata (UNIMC),,,University of Macerata (UNIMC),,False,True,False,C054,italy
U02377,Mackenzie Presbyterian University,,,Mackenzie Presbyterian University,,False,True,False,C016,brazil
U02378,Mahasarakham University,,,Mahasarakham University,,False,True,False,C120,thailand
U02379,Universiti Malaysia Kelantan,,,Universiti Malaysia Kelantan,,False,True,False,C071,malaysia
U02380,Maria Curie-Skłodowska University (UMCS),,,Maria Curie-Skłodowska University (UMCS),,False,True,False,C096,poland
U02381,University of Mascara,,,University of Mascara,,False,True,False,C002,algeria
U02382,Matej Bel University,,,Matej Bel University,,False,True,False,C107,slovakia
U02383,Universidad Mayor,,,Universidad Mayor,,False,True,False,C022,chile
U02384,Meijo University,,,Meijo University,,False,True,False,C056,japan
U02385,M’Hamed Bougara University of Boumerdès,,,M’Hamed Bougara University of Boumerdès,,False,True,False,C002,algeria
U02386,Middle Technical University,,,Middle Technical University,,False,True,False,C051,iraq
U02387,Ming Chuan University,,,Ming Chuan University,,False,True,False,C118,taiwan
U02388,University of Miyazaki,,,University of Miyazaki,,False,True,False,C056,japan
U02389,University Mohamed Boudiaf of M’Sila,,,University Mohamed Boudiaf of M’Sila,,False,True,False,C002,algeria
U02390,Université Mohammed Premier,,,Université Mohammed Premier,,False,True,False,C078,morocco
U02391,University of Montenegro,,,University of Montenegro,,False,True,False,C077,montenegro
U02392,Moscow Polytechnic University,,,Moscow Polytechnic University,,False,True,False,C101,russia
U02393,Moscow State University of Civil Engineering,,,Moscow State University of Civil Engineering,,False,True,False,C101,russia
U02394,University of Mosul,,,University of Mosul,,False,True,False,C051,iraq
U02395,Moulay Ismail University,,,Moulay Ismail University,,False,True,False,C078,morocco
U02396,Université Mouloud Mammeri de Tizi-Ouzou,,,Université Mouloud Mammeri de Tizi-Ouzou,,False,True,False,C002,algeria
U02397,Muroran Institute of Technology,,,Muroran Institute of Technology,,False,True,False,C056,japan
U02398,University of Mysore,,,University of Mysore,,False,True,False,C048,india
U02399,Nara Women’s University,,,Nara Women’s University,,False,True,False,C056,japan
U02400,National Aviation University,,,National Aviation University,,False,True,False,C126,ukraine
U02401,National Chiayi University,,,National Chiayi University,,False,True,False,C118,taiwan
U02402,National Chi Nan University,,,National Chi Nan University,,False,True,False,C118,taiwan
U02403,National University of Córdoba,,,National University of Córdoba,,False,True,False,C004,argentina
U02404,National University of Costa Rica,,,National University of Costa Rica,,False,True,False,C025,costa rica
U02405,National Formosa University,,,National Formosa University,,False,True,False,C118,taiwan
U02406,National Ilan University,,,National Ilan University,,False,True,False,C118,taiwan
U02407,National University of Kaohsiung,,,National University of Kaohsiung,,False,True,False,C118,taiwan
U02408,National University of Medical Sciences (NUMS),,,National University of Medical Sciences (NUMS),,False,True,False,C089,pakistan
U02409,National University of San Martín,,,National University of San Martín,,False,True,False,C004,argentina
U02410,National Taichung University of Science and Technology,,,National Taichung University of Science and Technology,,False,True,False,C118,taiwan
U02411,National United University,,,National United University,,False,True,False,C118,taiwan
U02412,NED University of Engineering and Technology,,,NED University of Engineering and Technology,,False,True,False,C089,pakistan
U02413,Universitas Negeri Surabaya,,,Universitas Negeri Surabaya,,False,True,False,C049,indonesia
U02414,Nizhny Novgorod State Technical University,,,Nizhny Novgorod State Technical University,,False,True,False,C101,russia
U02415,Nnamdi Azikiwe University,,,Nnamdi Azikiwe University,,False,True,False,C084,nigeria
U02416,North-Caucasus Federal University,,,North-Caucasus Federal University,,False,True,False,C101,russia
U02417,"University of the North, Colombia",,,"University of the North, Colombia",,False,True,False,C024,colombia
U02418,North-Eastern Federal University,,,North-Eastern Federal University,,False,True,False,C101,russia
U02419,Northern (Arctic) Federal University named after M.V. Lomonosov,,,Northern (Arctic) Federal University named after M.V. Lomonosov,,False,True,False,C101,russia
U02420,North-Western State Medical University named after I.I. Mechnikov,,,North-Western State Medical University named after I.I. Mechnikov,,False,True,False,C101,russia
U02421,Nosov Magnitogorsk State Technical University,,,Nosov Magnitogorsk State Technical University,,False,True,False,C101,russia
U02422,Universidade Nove de Julho (Uninove),,,Universidade Nove de Julho (Uninove),,False,True,False,C016,brazil
U02423,Nueva Granada Military University,,,Nueva Granada Military University,,False,True,False,C024,colombia
U02424,Obafemi Awolowo University,,,Obafemi Awolowo University,,False,True,False,C084,nigeria
U02425,Ogarev Mordovia State University,,,Ogarev Mordovia State University,,False,True,False,C101,russia
U02426,Oita University,,,Oita University,,False,True,False,C056,japan
U02427,Niğde Ömer Halisdemir University,,,Niğde Ömer Halisdemir University,,False,True,False,C122,turkey
U02428,Omsk State Technical University,,,Omsk State Technical University,,False,True,False,C101,russia
U02429,Ondokuz Mayis University,,,Ondokuz Mayis University,,False,True,False,C122,turkey
U02430,Oran 1 University,,,Oran 1 University,,False,True,False,C002,algeria
U02431,Ordu University,,,Ordu University,,False,True,False,C122,turkey
U02432,Osaka Institute of Technology,,,Osaka Institute of Technology,,False,True,False,C056,japan
U02433,Osaka Medical and Pharmaceutical University,,,Osaka Medical and Pharmaceutical University,,False,True,False,C056,japan
U02434,Ovidius University of Constanța,,,Ovidius University of Constanța,,False,True,False,C100,romania
U02435,Pamukkale University,,,Pamukkale University,,False,True,False,C122,turkey
U02436,Pavlov First Saint Petersburg State Medical University,,,Pavlov First Saint Petersburg State Medical University,,False,True,False,C101,russia
U02437,Payame Noor University,,,Payame Noor University,,False,True,False,C050,iran
U02438,Pedagogical and Technological University of Colombia,,,Pedagogical and Technological University of Colombia,,False,True,False,C024,colombia
U02439,University of the Peloponnese,,,University of the Peloponnese,,False,True,False,C042,greece
U02440,Penza State University,,,Penza State University,,False,True,False,C101,russia
U02441,Perm National Research Polytechnic University,,,Perm National Research Polytechnic University,,False,True,False,C101,russia
U02442,Perm State University,,,Perm State University,,False,True,False,C101,russia
U02443,University of Pernambuco,,,University of Pernambuco,,False,True,False,C016,brazil
U02444,University of Phayao,,,University of Phayao,,False,True,False,C120,thailand
U02445,Polytechnic University of Bucharest,,,Polytechnic University of Bucharest,,False,True,False,C100,romania
U02446,Polytechnic University of Timişoara,,,Polytechnic University of Timişoara,,False,True,False,C100,romania
U02447,Pontifical Catholic University of Minas Gerais,,,Pontifical Catholic University of Minas Gerais,,False,True,False,C016,brazil
U02448,University of Port Harcourt,,,University of Port Harcourt,,False,True,False,C084,nigeria
U02449,Prague University of Economics and Business,,,Prague University of Economics and Business,,False,True,False,C029,czechia
U02450,University of Prishtina,,,University of Prishtina,,False,True,False,C060,kosovo
U02451,Privolzhsky Research Medical University,,,Privolzhsky Research Medical University,,False,True,False,C101,russia
U02452,PSG College of Technology,,,PSG College of Technology,,False,True,False,C048,india
U02453,Recep Tayyip Erdoğan University,,,Recep Tayyip Erdoğan University,,False,True,False,C122,turkey
U02454,REVA University,,,REVA University,,False,True,False,C048,india
U02455,Riga Stradiņš University,,,Riga Stradiņš University,,False,True,False,C063,latvia
U02456,R V College of Engineering,,,R V College of Engineering,,False,True,False,C048,india
U02457,Ryukoku University,,,Ryukoku University,,False,True,False,C056,japan
U02458,University of the Ryukyus,,,University of the Ryukyus,,False,True,False,C056,japan
U02459,Rzeszów University of Technology,,,Rzeszów University of Technology,,False,True,False,C096,poland
U02460,University of La Sabana,,,University of La Sabana,,False,True,False,C024,colombia
U02461,Saga University,,,Saga University,,False,True,False,C056,japan
U02462,Samara State Technical University,,,Samara State Technical University,,False,True,False,C101,russia
U02463,San Sebastián University,,,San Sebastián University,,False,True,False,C022,chile
U02464,"University of Santiago, Chile (USACH)",,,"University of Santiago, Chile (USACH)",,False,True,False,C022,chile
U02465,Saratov State Medical University,,,Saratov State Medical University,,False,True,False,C101,russia
U02466,University of Sciences and Technology Houari Boumediene,,,University of Sciences and Technology Houari Boumediene,,False,True,False,C002,algeria
U02467,University of Science and Technology of Oran Mohamed-Boudiaf,,,University of Science and Technology of Oran Mohamed-Boudiaf,,False,True,False,C002,algeria
U02468,SGH Warsaw School of Economics,,,SGH Warsaw School of Economics,,False,True,False,C096,poland
U02469,Shahed University,,,Shahed University,,False,True,False,C050,iran
U02470,Shimane University,,,Shimane University,,False,True,False,C056,japan
U02471,Shizuoka University,,,Shizuoka University,,False,True,False,C056,japan
U02472,University of Shizuoka,,,University of Shizuoka,,False,True,False,C056,japan
U02473,Reshetnev Siberian State University of Science and Technology,,,Reshetnev Siberian State University of Science and Technology,,False,True,False,C101,russia
U02474,Siberian State Medical University,,,Siberian State Medical University,,False,True,False,C101,russia
U02475,Sichuan University of Science and Engineering,,,Sichuan University of Science and Engineering,,False,True,False,C023,china
U02476,University of Sistan and Baluchestan,,,University of Sistan and Baluchestan,,False,True,False,C050,iran
U02477,Sivas Cumhuriyet University,,,Sivas Cumhuriyet University,,False,True,False,C122,turkey
U02478,Sofia University,,,Sofia University,,False,True,False,C019,bulgaria
U02479,University of Sonora,,,University of Sonora,,False,True,False,C074,mexico
U02480,Southwest State University,,,Southwest State University,,False,True,False,C101,russia
U02481,Srinakharinwirot University,,,Srinakharinwirot University,,False,True,False,C120,thailand
U02482,Universitas Sriwijaya,,,Universitas Sriwijaya,,False,True,False,C049,indonesia
U02483,Saints Cyril and Methodius University in Skopje,,,Saints Cyril and Methodius University in Skopje,,False,True,False,C085,north macedonia
U02484,State University of Bahia,,,State University of Bahia,,False,True,False,C016,brazil
U02485,State University of Ponta Grossa,,,State University of Ponta Grossa,,False,True,False,C016,brazil
U02486,State University of Santa Cruz,,,State University of Santa Cruz,,False,True,False,C016,brazil
U02487,Université Sultan Moulay Slimane,,,Université Sultan Moulay Slimane,,False,True,False,C078,morocco
U02488,Tamil Nadu Agricultural University,,,Tamil Nadu Agricultural University,,False,True,False,C048,india
U02489,Technical University of Loja,,,Technical University of Loja,,False,True,False,C032,ecuador
U02490,Technical University of Sofia,,,Technical University of Sofia,,False,True,False,C019,bulgaria
U02491,Technological University of Pereira,,,Technological University of Pereira,,False,True,False,C024,colombia
U02492,Universidade Tecnológica Federal do Paraná (UTFPR),,,Universidade Tecnológica Federal do Paraná (UTFPR),,False,True,False,C016,brazil
U02493,Teikyo University,,,Teikyo University,,False,True,False,C056,japan
U02494,Universiti Teknologi MARA,,,Universiti Teknologi MARA,,False,True,False,C071,malaysia
U02495,Temuco Catholic University,,,Temuco Catholic University,,False,True,False,C022,chile
U02496,Tokat Gaziosmanpaşa University,,,Tokat Gaziosmanpaşa University,,False,True,False,C122,turkey
U02497,Tokyo University of Agriculture,,,Tokyo University of Agriculture,,False,True,False,C056,japan
U02498,Tokyo City University,,,Tokyo City University,,False,True,False,C056,japan
U02499,Tokyo Denki University,,,Tokyo Denki University,,False,True,False,C056,japan
U02500,Tomsk State University of Control Systems and Radioelectronics,,,Tomsk State University of Control Systems and Radioelectronics,,False,True,False,C101,russia
U02501,Tottori University,,,Tottori University,,False,True,False,C056,japan
U02502,Toyama Prefectural University,,,Toyama Prefectural University,,False,True,False,C056,japan
U02503,Toyo University,,,Toyo University,,False,True,False,C056,japan
U02504,Tula State University,,,Tula State University,,False,True,False,C101,russia
U02505,Ufa University of Science and Technology,,,Ufa University of Science and Technology,,False,True,False,C101,russia
U02506,Ufa State Petroleum Technological University,,,Ufa State Petroleum Technological University,,False,True,False,C101,russia
U02507,Uşak University,,,Uşak University,,False,True,False,C122,turkey
U02508,Utsunomiya University,,,Utsunomiya University,,False,True,False,C056,japan
U02509,Uzhhorod National University,,,Uzhhorod National University,,False,True,False,C126,ukraine
U02510,University of Valparaíso,,,University of Valparaíso,,False,True,False,C022,chile
U02511,Van Yüzüncü Yil University,,,Van Yüzüncü Yil University,,False,True,False,C122,turkey
U02512,Instituto Politécnico de Viana do Castelo,,,Instituto Politécnico de Viana do Castelo,,False,True,False,C097,portugal
U02513,Vietnam National University (Ho Chi Minh City),,,Vietnam National University (Ho Chi Minh City),,False,True,False,C133,vietnam
U02514,"Vignan’s Foundation for Science, Technology and Research",,,"Vignan’s Foundation for Science, Technology and Research",,False,True,False,C048,india
U02515,V.I. Vernadsky Crimean Federal University (Vernadsky CFU),,,V.I. Vernadsky Crimean Federal University (Vernadsky CFU),,False,True,False,C126,ukraine
