university_id,university_name,country_name,country_code,country_name_canonical,qs_rank_2025,qs_overall_score,qs_academic_reputation_score,qs_employer_reputation_score,qs_faculty_student_score,qs_citations_per_faculty_score,qs_international_students_score,qs_international_faculty_score,qs_employment_outcomes_score,qs_sustainability_score,qs_present,the_rank_2024,the_overall_score_2024,the_teaching_score_2024,the_research_score_2024,the_citations_score_2024,the_industry_income_score_2024,the_international_outlook_score_2024,the_student_staff_ratio_2024,the_international_students_pct_2024,the_female_percentage_2024,the24_present,the_rank_2023,the_overall_score_2023,the_teaching_score_2023,the_research_score_2023,the_citations_score_2023,the_industry_income_score_2023,the_international_outlook_score_2023,the_student_staff_ratio_2023,the_international_students_pct_2023,the_female_percentage_2023,the23_present,worldbank_match_key,wb_country_code,wb_country_name,wb_long_name,wb_2alpha_code,wb_region,wb_income_group,worldbank_linked,wb_tertiary_enrollment_ratio_2015,wb_tertiary_graduation_ratio_2015,wb_female_tertiary_students_pct_2015,wb_tertiary_pupil_teacher_ratio_2015,wb_youth_literacy_15_24_pct_2015,wb_tertiary_graduates_2015,worldbank_education_2015_linked,score_difference,absolute_score_difference
U0275,dalhousie university,Canada,CA,canada,275.0,38.2,19.4,16.7,12.9,53.5,74.6,99.9,30.1,87.9,True,,52.05,30.8,31.6,78.9,71.7,89.1,14.7,27.0,54.0,True,301.0,47.85,28.1,30.9,74.3,45.0,89.0,14.8,28.0,55.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-13.849999999999994,13.849999999999994
U0278,university of porto,Portugal,PT,portugal,278.0,38.1,41.3,17.9,10.8,59.6,19.8,6.6,39.1,53.1,True,,47.2,31.3,35.4,71.1,66.3,57.9,16.9,17.0,54.0,True,401.0,43.5,26.6,32.3,63.7,41.9,57.9,16.2,16.0,55.0,True,portugal,PRT,Portugal,Portuguese Republic,PT,Europe & Central Asia,High income: OECD,True,61.8741912841797,51.4120712280273,53.2700119018555,10.4342699050903,,74757.0,True,-9.100000000000001,9.100000000000001
U0280,ulsan national institute of science and technology (unist),South Korea,KR,south korea,280.0,38.0,13.6,13.5,87.9,98.1,9.6,29.3,3.3,16.1,True,,58.7,47.7,40.8,85.0,94.6,46.5,11.8,9.0,28.0,True,174.0,56.3,41.3,42.0,85.9,89.9,43.7,13.6,9.0,27.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-20.700000000000003,20.700000000000003
U0282,university of strathclyde,United Kingdom,GB,united kingdom,281.0,37.9,25.9,30.0,16.7,31.8,64.0,93.0,33.6,88.6,True,,52.05,32.4,35.5,71.2,75.5,91.9,16.3,25.0,51.0,True,401.0,43.5,32.0,33.9,56.1,47.8,89.7,17.0,29.0,50.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-14.149999999999999,14.149999999999999
U0285,middle east technical university,Turkey,TR,turkey,285.0,37.2,31.2,70.2,9.0,22.3,18.3,12.0,77.5,69.5,True,,50.05,44.2,43.1,53.6,81.9,56.0,21.2,12.0,49.0,True,501.0,40.65,37.5,42.4,35.4,99.9,44.6,22.5,10.0,48.0,True,turkey,TUR,Turkey,Republic of Turkey,TR,Europe & Central Asia,Upper middle income,True,94.7322998046875,,45.9554710388184,,99.49439,,True,-12.849999999999994,12.849999999999994
U0287,university of cologne,Germany,DE,germany,285.0,37.2,35.2,30.4,15.7,29.3,30.1,35.9,56.8,91.9,True,160.0,61.5,42.9,47.1,85.6,98.8,73.3,28.7,17.0,53.0,True,146.0,58.0,44.5,46.5,80.0,77.3,64.4,30.4,16.0,53.0,True,germany,DEU,Germany,Federal Republic of Germany,DE,Europe & Central Asia,High income: OECD,True,68.2655868530273,,47.9433212280273,7.51541996002197,,,True,-24.299999999999997,24.299999999999997
U0288,university of leicester,United Kingdom,GB,united kingdom,285.0,37.2,19.8,13.7,30.8,43.4,95.3,80.0,22.7,75.0,True,,57.25,33.4,34.2,95.5,67.9,95.1,13.9,31.0,54.0,True,163.0,56.9,31.4,32.9,98.7,41.9,92.5,14.1,34.0,54.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-20.049999999999997,20.049999999999997
U0289,university of milan,Italy,IT,italy,285.0,37.2,52.8,17.0,6.4,39.6,6.8,6.5,44.1,74.8,True,,50.05,31.3,31.8,87.3,69.5,47.2,21.8,7.0,60.0,True,301.0,47.85,32.6,30.4,82.5,40.5,43.5,21.2,7.0,60.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-12.849999999999994,12.849999999999994
U0290,university of surrey,United Kingdom,GB,united kingdom,285.0,37.2,19.7,17.9,22.8,55.2,87.1,97.1,20.4,28.4,True,,54.45,31.3,34.5,88.0,73.0,96.8,16.3,33.0,54.0,True,201.0,52.75,31.3,33.9,79.5,45.8,94.8,16.9,36.0,53.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-17.25,17.25
U0291,swinburne university of technology,Australia,AU,australia,291.0,37.1,13.9,11.4,12.4,86.5,77.3,94.9,13.9,15.4,True,,57.25,31.7,34.0,91.3,75.4,85.6,28.5,24.0,42.0,True,301.0,47.85,25.2,31.1,81.8,45.2,81.5,25.6,25.0,38.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-20.15,20.15
U0292,university of bergen,Norway,NO,norway,291.0,37.1,31.6,8.3,64.9,28.3,16.9,93.3,63.9,33.6,True,,54.45,36.7,33.9,84.2,69.4,76.3,13.0,11.0,61.0,True,201.0,52.75,30.2,32.7,85.7,41.7,76.4,12.8,10.0,60.0,True,norway,NOR,Norway,Kingdom of Norway,NO,Europe & Central Asia,High income: OECD,True,76.6963806152344,47.5122604370117,57.8713912963867,9.92749977111816,,48212.0,True,-17.35,17.35
U0294,university of tasmania,Australia,AU,australia,293.0,37.0,16.0,7.4,22.1,59.8,89.7,79.9,15.9,85.6,True,,54.45,31.6,38.4,82.0,70.5,90.9,22.5,31.0,60.0,True,301.0,47.85,27.1,34.8,71.5,48.1,91.1,22.9,36.0,60.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-17.450000000000003,17.450000000000003
U0296,stellenbosch university,South Africa,ZA,south africa,296.0,36.7,26.1,35.8,3.5,61.9,8.0,19.7,85.2,22.0,True,,52.05,33.8,39.5,76.9,89.8,59.9,25.7,7.0,56.0,True,251.0,50.0,30.5,36.9,82.2,71.0,54.0,25.9,8.0,56.0,True,south africa,ZAF,South Africa,Republic of South Africa,ZA,Sub-Saharan Africa,Upper middle income,True,,,,,98.95578,,True,-15.349999999999994,15.349999999999994
U0298,bauman moscow state technical university,Russia,RU,russia,298.0,36.5,36.2,51.9,99.9,1.4,70.0,65.6,7.7,6.8,True,,47.2,71.7,43.9,22.1,51.7,59.3,6.6,18.0,42.0,True,,,,,,,,,,,False,russia,RUS,Russia,Russian Federation,RU,Europe & Central Asia,High income: nonOECD,True,80.3940811157227,,53.433479309082,,,,True,-10.700000000000003,10.700000000000003
U0299,swansea university,United Kingdom,GB,united kingdom,298.0,36.5,23.1,43.1,25.1,27.9,59.6,71.0,8.3,91.8,True,,54.45,27.6,30.2,89.7,62.8,89.5,16.8,21.0,47.0,True,251.0,50.0,24.9,28.2,91.5,39.3,83.6,15.4,22.0,47.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-17.950000000000003,17.950000000000003
U0300,huazhong university of science and technology,China (Mainland),CN,china,300.0,36.4,20.4,28.2,7.9,99.9,2.7,5.2,17.6,15.0,True,,61.7,48.8,48.1,90.0,96.9,32.9,15.5,4.0,53.0,True,176.0,56.1,42.2,42.6,88.8,83.2,25.5,16.2,4.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-25.300000000000004,25.300000000000004
U0301,georgetown university,United States,US,united states,301.0,36.3,29.3,41.9,63.0,14.0,37.3,28.0,90.9,37.0,True,,59.5,52.6,37.0,85.1,92.2,53.2,10.1,18.0,55.0,True,136.0,58.6,55.5,35.0,88.0,54.0,49.1,8.0,19.0,54.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-23.200000000000003,23.200000000000003
U0302,beijing institute of technology,China (Mainland),CN,china,302.0,35.9,23.2,24.3,43.4,82.0,6.7,5.7,14.3,10.1,True,,54.45,45.1,44.0,74.7,82.1,36.8,13.4,8.0,53.0,True,501.0,40.65,33.6,36.2,49.9,99.8,25.8,14.2,6.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-18.550000000000004,18.550000000000004
U0303,université paris cité,France,FR,france,302.0,35.9,27.8,6.2,9.2,87.0,35.2,12.0,15.2,18.4,True,,61.9,47.9,42.7,90.6,68.3,73.2,16.9,18.0,66.0,True,114.0,61.7,51.5,44.8,89.3,37.3,68.3,17.0,19.0,65.0,True,france,FRA,France,French Republic,FR,Europe & Central Asia,High income: OECD,True,,47.0227584838867,,,,752068.0,True,-26.0,26.0
U0304,linköping university,Sweden,SE,sweden,304.0,35.8,18.5,26.6,37.9,45.4,32.6,81.9,42.4,41.0,True,,54.45,28.3,41.3,86.4,92.8,70.7,14.9,15.0,54.0,True,251.0,50.0,23.5,39.8,78.0,61.8,70.8,14.4,15.0,52.0,True,sweden,SWE,Sweden,Kingdom of Sweden,SE,Europe & Central Asia,High income: OECD,True,62.3007698059082,,59.1986618041992,12.5553598403931,,,True,-18.650000000000006,18.650000000000006
U0306,aalborg university,Denmark,DK,denmark,306.0,35.7,19.9,20.8,25.5,53.2,14.9,77.3,23.3,75.6,True,,57.25,33.7,45.0,83.0,80.6,72.4,14.9,12.0,53.0,True,251.0,50.0,29.5,43.3,73.2,51.5,76.4,14.7,14.0,53.0,True,denmark,DNK,Denmark,Kingdom of Denmark,DK,Europe & Central Asia,High income: OECD,True,82.7869720458984,,57.0733299255371,8.46296977996826,,74428.0,True,-21.549999999999997,21.549999999999997
U0307,"university of california, irvine",United States,US,united states,307.0,35.5,37.5,22.3,17.3,40.7,58.7,43.9,11.2,36.0,True,,67.4,47.1,53.8,93.2,96.1,80.9,16.2,26.0,53.0,True,95.0,63.6,43.5,51.6,93.6,59.4,73.2,16.9,28.0,52.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-31.900000000000006,31.900000000000006
U0311,north carolina state university,United States,US,united states,311.0,35.1,26.7,25.4,9.8,63.4,17.0,55.0,21.5,35.7,True,,54.45,46.0,41.4,73.3,79.1,61.8,15.9,11.0,49.0,True,351.0,45.95,40.9,38.2,59.7,47.5,54.8,16.6,14.0,48.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-19.35,19.35
U0312,jagiellonian university,Poland,PL,poland,312.0,35.0,37.8,46.4,65.1,5.5,15.4,5.7,51.3,35.4,True,,39.4,38.4,29.0,55.7,46.7,43.4,8.8,11.0,67.0,True,601.0,36.6,31.3,25.3,56.7,37.6,40.9,9.6,11.0,67.0,True,poland,POL,Poland,Republic of Poland,PL,Europe & Central Asia,High income: OECD,True,,47.6031112670898,,,,516675.0,True,-4.399999999999999,4.399999999999999
U0313,university of johannesburg,South Africa,ZA,south africa,312.0,35.0,17.7,17.9,40.3,24.9,51.4,96.5,63.1,65.6,True,,47.2,28.6,36.3,66.8,44.8,81.0,26.5,13.0,55.0,True,601.0,36.6,24.7,33.4,35.8,45.5,74.9,25.1,15.0,55.0,True,south africa,ZAF,South Africa,Republic of South Africa,ZA,Sub-Saharan Africa,Upper middle income,True,,,,,98.95578,,True,-12.200000000000003,12.200000000000003
U0315,quaid-i-azam university,Pakistan,PK,pakistan,315.0,34.8,17.3,42.4,3.2,93.6,1.9,7.0,21.0,3.4,True,,47.2,29.7,24.1,84.2,22.9,53.7,20.3,1.0,45.0,True,401.0,43.5,26.9,22.9,78.7,38.2,48.6,16.5,1.0,51.0,True,pakistan,PAK,Pakistan,Islamic Republic of Pakistan,PK,South Asia,Lower middle income,True,9.92739009857178,,45.1739807128906,17.5596199035645,,,True,-12.400000000000006,12.400000000000006
U0316,rudn university,Russia,RU,russia,316.0,34.7,24.4,48.7,92.0,2.1,92.2,8.0,10.0,24.0,True,,39.4,39.1,23.0,46.1,21.0,70.4,15.6,32.0,59.0,True,,,,,,,,,,,False,russia,RUS,Russia,Russian Federation,RU,Europe & Central Asia,High income: nonOECD,True,80.3940811157227,,53.433479309082,,,,True,-4.699999999999996,4.699999999999996
U0318,university of notre dame,United States,US,united states,316.0,34.7,25.8,25.2,60.8,29.2,18.4,22.3,60.2,68.9,True,,58.7,51.9,42.6,76.1,72.9,69.9,10.9,12.0,47.0,True,201.0,52.75,51.0,40.5,67.7,39.7,59.3,10.9,13.0,46.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-24.0,24.0
U0319,simon fraser university,Canada,CA,canada,319.0,34.6,24.0,11.4,6.2,36.6,83.9,97.0,22.8,89.8,True,,54.45,28.7,36.7,84.2,83.1,92.9,26.8,31.0,54.0,True,251.0,50.0,27.8,36.8,76.3,52.0,92.0,27.5,31.0,54.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-19.85,19.85
U0320,university of colorado boulder,United States,US,united states,320.0,34.4,36.1,17.5,38.3,34.9,4.9,32.2,31.6,62.8,True,,62.9,46.5,51.9,88.6,82.8,56.6,16.5,8.0,45.0,True,148.0,57.8,45.6,46.3,85.5,44.6,45.6,16.0,8.0,45.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-28.5,28.5
U0322,national technical university of athens,Greece,GR,greece,321.0,34.2,21.3,44.9,4.6,76.0,4.6,1.3,39.6,5.0,True,,39.4,26.3,23.0,59.1,59.7,38.1,20.3,6.0,37.0,True,801.0,31.85,23.3,21.6,43.9,99.1,38.1,19.9,6.0,33.0,True,greece,GRC,Greece,Hellenic Republic,GR,Europe & Central Asia,High income: OECD,True,,,,,,,False,-5.199999999999996,5.199999999999996
U0324,university of miami,United States,US,united states,324.0,34.1,19.0,29.5,50.0,39.3,16.9,66.7,43.8,27.9,True,,57.25,48.5,34.7,83.2,80.4,67.5,10.4,14.0,54.0,True,194.0,54.6,48.4,33.5,81.0,48.3,60.2,10.8,16.0,53.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-23.15,23.15
U0326,daegu gyeongbuk institute of science and technology (dgist),South Korea,KR,south korea,326.0,34.0,10.5,11.8,84.1,99.9,3.3,6.6,2.7,3.1,True,,50.05,48.8,38.9,64.8,78.1,34.5,6.3,4.0,36.0,True,,,,,,,,,,,False,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-16.049999999999997,16.049999999999997
U0327,istanbul technical university,Turkey,TR,turkey,326.0,34.0,27.0,67.2,9.7,17.0,19.8,8.3,69.1,70.3,True,,43.6,35.8,36.6,51.8,87.3,45.8,25.8,14.0,42.0,True,601.0,36.6,31.9,35.5,29.1,100.0,42.6,24.2,15.0,37.0,True,turkey,TUR,Turkey,Republic of Turkey,TR,Europe & Central Asia,Upper middle income,True,94.7322998046875,,45.9554710388184,,99.49439,,True,-9.600000000000001,9.600000000000001
U0328,kyung hee university,South Korea,KR,south korea,328.0,33.8,23.2,37.1,82.1,15.1,53.4,14.3,13.8,80.5,True,,54.45,40.3,40.0,71.0,95.9,71.5,17.6,30.0,56.0,True,251.0,50.0,37.4,41.8,62.9,89.6,67.8,17.7,27.0,55.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-20.650000000000006,20.650000000000006
U0330,university of delhi,India,IN,india,328.0,33.8,38.1,35.3,4.3,25.9,1.5,1.3,96.0,70.6,True,,34.8,40.4,24.2,39.0,40.5,23.3,23.8,1.0,48.0,True,1001.0,27.05,40.9,24.2,26.2,37.0,18.6,25.6,1.0,48.0,True,india,IND,India,Republic of India,IN,South Asia,Lower middle income,True,26.8748798370361,28.7010097503662,47.1949195861816,24.2897605895996,,8428836.0,True,-1.0,1.0
U0331,sun yat-sen university,China (Mainland),CN,china,331.0,33.7,31.8,28.8,46.4,49.5,3.6,2.2,21.4,15.9,True,,57.25,46.6,39.5,83.2,86.2,39.1,15.2,5.0,48.0,True,251.0,50.0,44.9,37.4,74.8,59.3,31.3,15.1,5.0,49.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-23.549999999999997,23.549999999999997
U0332,abu dhabi university,United Arab Emirates,AE,united arab emirates,501.0,24.1,15.9,24.6,14.9,16.7,99.8,100.0,8.3,1.5,True,,54.45,40.8,30.0,85.8,25.5,97.8,10.9,60.0,51.0,True,301.0,47.85,32.3,15.4,83.1,36.9,98.5,18.1,60.0,51.0,True,united arab emirates,ARE,United Arab Emirates,United Arab Emirates,AE,Middle East & North Africa,High income: nonOECD,True,,,54.916259765625,17.8090705871582,,27893.0,True,-30.35,30.35
U0334,université grenoble alpes,France,FR,france,334.0,33.5,44.7,14.3,7.9,41.7,35.1,20.2,20.7,21.5,True,,52.05,42.2,37.9,66.9,69.1,71.6,18.4,17.0,53.0,True,401.0,43.5,37.6,35.0,56.1,40.4,65.5,18.2,17.0,52.0,True,france,FRA,France,French Republic,FR,Europe & Central Asia,High income: OECD,True,,47.0227584838867,,,,752068.0,True,-18.549999999999997,18.549999999999997
U0336,flinders university,Australia,AU,australia,336.0,33.3,13.5,5.6,7.2,51.8,88.8,97.2,7.4,87.4,True,,52.05,29.2,35.4,78.4,71.0,88.9,29.4,33.0,66.0,True,301.0,47.85,27.3,33.1,75.8,43.0,89.8,27.9,36.0,65.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-18.75,18.75
U0337,lappeenranta-lahti university of technology lut,Finland,FI,finland,336.0,33.3,6.4,9.4,9.5,97.6,28.5,56.8,7.9,55.8,True,,54.45,33.4,36.7,91.7,65.1,64.2,31.6,14.0,34.0,True,301.0,47.85,27.8,32.7,77.2,52.1,59.8,30.3,12.0,33.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-21.150000000000006,21.150000000000006
U0338,sichuan university,China (Mainland),CN,china,336.0,33.3,20.4,12.3,10.3,98.5,4.9,7.1,12.9,11.0,True,,62.0,59.1,57.3,69.3,93.2,46.1,15.9,5.0,53.0,True,196.0,54.5,57.1,58.6,48.6,93.4,38.7,15.8,6.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-28.700000000000003,28.700000000000003
U0339,university of the philippines,Philippines,PH,philippines,336.0,33.3,36.3,65.3,31.1,1.9,1.1,1.6,65.6,67.7,True,,25.5,25.4,15.3,38.7,22.8,38.4,11.1,0.0,59.0,True,801.0,31.85,21.4,16.6,62.5,41.4,34.6,10.6,0.0,52.0,True,philippines,PHL,Philippines,Republic of the Philippines,PH,East Asia & Pacific,Lower middle income,True,,,,,,,False,7.799999999999997,7.799999999999997
U0340,university of saskatchewan,Canada,CA,canada,340.0,33.2,11.1,5.3,18.2,57.0,49.5,77.3,32.1,90.7,True,,50.05,39.0,35.1,62.9,95.8,78.9,18.1,21.0,56.0,True,501.0,40.65,36.7,30.3,48.6,69.7,75.0,17.6,22.0,55.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-16.849999999999994,16.849999999999994
U0341,university of south australia,Australia,AU,australia,340.0,33.2,21.3,12.7,24.9,31.9,50.9,99.8,15.5,83.6,True,,52.05,25.0,36.8,82.5,98.3,83.5,30.2,17.0,60.0,True,301.0,47.85,23.0,36.1,70.4,79.5,87.5,32.9,21.0,58.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-18.849999999999994,18.849999999999994
U0342,brunel university london,United Kingdom,GB,united kingdom,342.0,33.0,11.1,13.3,7.1,46.5,99.8,99.1,19.9,71.2,True,,50.05,25.2,26.5,80.7,60.1,98.4,17.9,40.0,47.0,True,401.0,43.5,24.3,26.4,69.9,37.9,96.9,17.0,39.0,47.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-17.049999999999997,17.049999999999997
U0343,sharif university of technology,"Iran, Islamic Republic of",IR,"iran, islamic republic of",342.0,33.0,11.5,33.6,5.1,99.9,1.2,2.9,28.2,1.3,True,,52.05,39.1,37.4,78.3,86.2,37.0,21.8,2.0,26.0,True,401.0,43.5,33.5,36.3,60.4,89.5,31.6,22.5,2.0,25.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-19.049999999999997,19.049999999999997
U0345,tufts university,United States,US,united states,344.0,32.9,16.9,7.7,53.5,45.7,38.1,23.5,56.1,81.0,True,,59.2,51.5,35.0,87.5,71.7,62.8,10.5,16.0,57.0,True,151.0,57.7,47.1,36.7,92.2,43.4,51.4,10.0,16.0,56.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-26.300000000000004,26.300000000000004
U0346,university of oulu,Finland,FI,finland,344.0,32.9,15.1,13.5,25.3,59.4,8.6,65.3,21.7,68.6,True,,54.45,33.1,38.2,84.1,66.0,59.5,20.8,8.0,55.0,True,301.0,47.85,28.4,35.8,75.2,46.9,57.5,19.8,7.0,54.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-21.550000000000004,21.550000000000004
U0347,tilburg university,Netherlands,NL,netherlands,347.0,32.8,14.7,32.5,10.5,55.1,60.6,98.4,14.3,15.2,True,,57.25,32.8,44.9,80.1,82.6,84.5,32.2,21.0,51.0,True,251.0,50.0,34.3,46.6,61.7,50.6,84.5,29.9,20.0,51.0,True,netherlands,NLD,Netherlands,Kingdom of the Netherlands,NL,Europe & Central Asia,High income: OECD,True,,48.2467498779297,52.307559967041,13.4636602401733,,,True,-24.450000000000003,24.450000000000003
U0350,cairo university,Egypt,EG,egypt,350.0,32.5,45.8,41.0,8.8,3.0,7.2,2.9,95.5,47.2,True,,34.8,25.0,18.5,59.9,39.2,45.4,30.9,5.0,60.0,True,801.0,31.85,23.6,17.1,51.7,37.6,38.7,36.8,4.0,54.0,True,egypt,EGY,Egypt,Arab Republic of Egypt,EG,Middle East & North Africa,Lower middle income,True,36.2285385131836,,48.0099792480469,,,,True,-2.299999999999997,2.299999999999997
U0351,sciences po,France,FR,france,350.0,32.5,16.8,34.8,81.1,2.8,97.2,52.7,97.7,7.2,True,,43.6,32.4,25.6,60.1,17.2,84.6,42.6,32.0,63.0,True,501.0,40.65,28.8,25.1,57.9,39.1,82.1,45.2,37.0,61.0,True,france,FRA,France,French Republic,FR,Europe & Central Asia,High income: OECD,True,,47.0227584838867,,,,752068.0,True,-11.100000000000001,11.100000000000001
U0352,"city, university of london",United Kingdom,GB,united kingdom,352.0,32.4,20.8,21.3,5.6,31.2,98.9,95.8,54.8,23.2,True,,50.05,27.4,30.9,78.6,61.8,95.5,19.5,45.0,58.0,True,351.0,45.95,25.6,29.3,69.0,38.3,95.0,18.2,51.0,57.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-17.65,17.65
U0354,university of pretoria,South Africa,ZA,south africa,354.0,32.2,23.9,48.8,4.0,15.5,8.2,33.3,80.1,79.6,True,,43.6,31.2,34.3,56.7,69.9,61.4,22.1,6.0,59.0,True,801.0,31.85,27.9,31.6,35.3,44.2,54.9,21.7,7.0,59.0,True,south africa,ZAF,South Africa,Republic of South Africa,ZA,Sub-Saharan Africa,Upper middle income,True,,,,,98.95578,,True,-11.399999999999999,11.399999999999999
U0356,university of coimbra,Portugal,PT,portugal,355.0,32.1,29.4,10.8,10.3,49.8,22.9,8.1,31.1,75.8,True,,47.2,31.4,38.2,59.9,78.0,54.3,18.4,15.0,57.0,True,601.0,36.6,25.1,35.2,40.4,49.8,59.5,18.0,19.0,58.0,True,portugal,PRT,Portugal,Portuguese Republic,PT,Europe & Central Asia,High income: OECD,True,61.8741912841797,51.4120712280273,53.2700119018555,10.4342699050903,,74757.0,True,-15.100000000000001,15.100000000000001
U0357,university of luxembourg,Luxembourg,LU,luxembourg,355.0,32.1,9.2,4.5,80.8,25.2,100.0,100.0,52.8,3.1,True,,57.25,39.6,39.4,78.1,63.0,93.2,21.3,49.0,53.0,True,201.0,52.75,38.2,39.8,64.5,51.2,99.4,19.3,51.0,53.0,True,luxembourg,LUX,Luxembourg,Grand Duchy of Luxembourg,LU,Europe & Central Asia,High income: OECD,True,,,,,,,False,-25.15,25.15
U0358,university of tartu,Estonia,EE,estonia,358.0,32.0,22.9,10.5,93.7,10.8,15.1,48.6,85.7,18.0,True,,52.05,32.8,31.8,86.5,64.1,60.7,9.0,12.0,68.0,True,201.0,52.75,26.8,33.1,92.4,45.6,65.4,12.0,13.0,68.0,True,estonia,EST,Estonia,Republic of Estonia,EE,Europe & Central Asia,High income: OECD,True,69.5504302978516,,58.8057403564453,,,10491.0,True,-20.049999999999997,20.049999999999997
U0359,gwangju institute of science and technology (gist),South Korea,KR,south korea,359.0,31.9,13.8,9.0,38.6,100.0,8.8,18.6,2.2,9.9,True,,47.2,48.5,39.6,50.3,99.9,43.9,9.5,7.0,26.0,True,501.0,40.65,44.5,40.8,31.4,76.8,39.8,10.0,8.0,25.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-15.300000000000004,15.300000000000004
U0361,university of aveiro,Portugal,PT,portugal,359.0,31.9,13.9,5.6,11.1,90.6,15.3,4.2,2.7,57.7,True,,39.4,27.1,30.2,57.3,48.1,48.6,16.3,11.0,54.0,True,801.0,31.85,25.9,25.7,40.2,39.0,50.4,15.1,10.0,54.0,True,portugal,PRT,Portugal,Portuguese Republic,PT,Europe & Central Asia,High income: OECD,True,61.8741912841797,51.4120712280273,53.2700119018555,10.4342699050903,,74757.0,True,-7.5,7.5
