university_id,university_name,country_id,country_name,region,match_method,manual_review_required,sources
U0636,federal university of technology akure,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U0637,federal university of technology minna,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U0638,federal university of technology owerri,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U0639,federal university of the state of rio de janeiro unirio,C0030,brazil,,exact_normalized_name,False,WUR
U0640,federal university of toulouse midipyrénées,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0641,federal university of uberlândia,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U0642,federal university of vales do jequitinhonha e mucuri,C0030,brazil,,exact_normalized_name,False,WUR
U0643,federal university of viçosa,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U0644,federation university australia,C0014,australia,,exact_normalized_name,False,"THE,WUR"
U0645,federico santa maría technical university,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U0646,feng chia university,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0647,ferdowsi university of mashhad,C0264,iran islamic republic of,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0648,fergana medical institute of public health,C0248,uzbekistan,,exact_normalized_name,False,THE
U0649,fergana polytechnic institute,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U0650,fergana state university,C0248,uzbekistan,,exact_normalized_name,False,THE
U0651,ferhat abbas sétif university 1,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U0652,financial university under the government of the russian federation,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0653,finis terrae university,C0045,chile,,exact_normalized_name,False,THE
U0654,firat university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0655,first technical university,C0173,nigeria,,exact_normalized_name,False,WUR
U0656,flinders university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0657,florida agricultural and mechanical university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0658,florida atlantic university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0659,florida atlantic university boca raton,C0245,united states,Americas,exact_normalized_name,False,QS
U0660,florida institute of technology,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0661,florida international university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0662,florida state university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0663,fluminense federal university,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U0664,fordham university,C0245,united states,Americas,exact_normalized_name,False,QS
U0665,forman christian college,C0181,pakistan,,exact_normalized_name,False,THE
U0666,fountain university,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U0667,francisk skorina gomel state university,C0021,belarus,,exact_normalized_name,False,THE
U0668,free university of berlin,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0669,free university of bozenbolzano,C0114,italy,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0670,freie universitaet berlin,C0086,germany,Europe,exact_normalized_name,False,QS
U0671,friedrichalexanderuniversität erlangennürnberg,C0086,germany,Europe,exact_normalized_name,False,QS
U0672,friedrich schiller university jena,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0673,fudan university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0674,fu jen catholic university,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0675,fujian agriculture and forestry university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0676,fujian normal university,C0046,china,,exact_normalized_name,False,WUR
U0677,fujita health university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0678,fukui prefectural university,C0116,japan,,exact_normalized_name,False,WUR
U0679,fukuoka university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0680,fukushima university,C0116,japan,,exact_normalized_name,False,THE
U0681,fundación ceu san pablo,C0216,spain,Europe,exact_normalized_name,False,QS
U0682,fundación universidad de bogotájorge tadeo lozano,C0047,colombia,Americas,exact_normalized_name,False,QS
U0683,fundación universitaria del área andina,C0047,colombia,,exact_normalized_name,False,WUR
U0684,fundação oswaldo cruz,C0030,brazil,,exact_normalized_name,False,WUR
U0685,future university in egypt,C0260,egypt,Africa,exact_normalized_name,False,"QS,THE,WUR"
U0686,fuzhou university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0687,gabriele dannunzio university,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U0688,gadjah mada university,C0109,indonesia,Asia,exact_normalized_name,False,QS
U0689,gangadhar meher university,C0108,india,,exact_normalized_name,False,THE
U0690,gauhati university,C0108,india,,exact_normalized_name,False,THE
U0691,gaziantep university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0692,gazi üniversitesi,C0257,turkey,Asia,exact_normalized_name,False,QS
U0693,gazi university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0694,gdansk university of technology,C0188,poland,Europe,exact_normalized_name,False,QS
U0695,gdańsk university of technology,C0188,poland,,exact_normalized_name,False,"THE,WUR"
U0696,gebze technical university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0697,gebze technical university gtu,C0257,turkey,Asia,exact_normalized_name,False,QS
U0698,general sir john kotelawala defence university,C0217,sri lanka,,exact_normalized_name,False,"THE,WUR"
U0699,george emil palade university of medicine pharmacy science and technology of targu mures,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U0700,george mason university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0701,georgetown university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0702,george washington university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0703,georgia institute of technology,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0704,georgian technical university,C0085,georgia,Asia,exact_normalized_name,False,"QS,THE"
U0705,georgia southern university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0706,georgia state university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0707,german jordanian university,C0117,jordan,Asia,exact_normalized_name,False,"QS,THE"
U0708,german university in cairo,C0260,egypt,Africa,exact_normalized_name,False,"QS,THE,WUR"
U0709,ghent university,C0022,belgium,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0710,gheorghe asachi technical university of iaşi,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U0711,the gheorghe asachi technical university of iasi,C0194,romania,Europe,exact_normalized_name,False,QS
U0712,ghulam ishaq khan institute of engineering sciences and technology,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0713,gifu university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0714,gitam university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0715,glasgow caledonian university,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0716,glasgow school of art,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0717,gla university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0718,goa university,C0108,india,,exact_normalized_name,False,THE
U0719,goethe university frankfurt,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0720,goetheuniversity frankfurt am main,C0086,germany,Europe,exact_normalized_name,False,QS
U0721,goldsmiths university of london,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0722,golestan university of medical sciences,C0259,iran,,exact_normalized_name,False,WUR
U0723,gomel state medical university,C0021,belarus,,exact_normalized_name,False,THE
U0724,gorgan university of agricultural sciences and natural resources,C0259,iran,,exact_normalized_name,False,THE
U0725,government college university faisalabad,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0726,government college university lahore,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0727,government college women university faisalabad,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0728,government college women university sialkot,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0729,the government sadiq college women university bahawalpur,C0181,pakistan,,exact_normalized_name,False,THE
U0730,the graduate university for advanced studies sokendai,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0731,grand valley state university,C0245,united states,,exact_normalized_name,False,WUR
U0732,graphic era university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0733,graz university of technology,C0015,austria,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0734,greenwich university,C0181,pakistan,,exact_normalized_name,False,WUR
U0735,gregory university uturu,C0173,nigeria,,exact_normalized_name,False,WUR
U0736,griffith university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0737,grigore t popa university of medicine and pharmacy,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U0738,guangdong university of technology,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0739,guangxi university,C0046,china,,exact_normalized_name,False,WUR
U0740,guangzhou medical university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0741,guangzhou university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0742,gubkin russian state university of oil and gas,C0195,russian federation,,exact_normalized_name,False,THE
U0743,guilan university of medical sciences,C0259,iran,,exact_normalized_name,False,THE
U0744,guildhall school of music and drama,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0745,gulf college,C0178,oman,,exact_normalized_name,False,"THE,WUR"
U0746,gulf medical university,C0243,united arab emirates,,exact_normalized_name,False,THE
U0747,gulf university for science and technology,C0123,kuwait,Asia,exact_normalized_name,False,QS
U0748,gulistan state university,C0248,uzbekistan,,exact_normalized_name,False,THE
U0749,gunma university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0750,guru ghasidas vishwavidyalaya,C0108,india,,exact_normalized_name,False,THE
U0751,guru gobind singh indraprastha university,C0108,india,Asia,exact_normalized_name,False,QS
U0752,guru jambheshwar university of science and technology,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0753,gwangju institute of science and technology gist,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0754,gyeongsang national university,C0261,south korea,,exact_normalized_name,False,"THE,WUR"
U0755,hacettepe university,C0257,turkey,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0756,hagoromo university of international studies,C0116,japan,,exact_normalized_name,False,THE
U0757,hakim sabzevari university,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U0758,hakuoh university,C0116,japan,,exact_normalized_name,False,THE
U0759,haliç university,C0257,turkey,,exact_normalized_name,False,THE
U0760,hallym university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0761,halmstad university,C0226,sweden,,exact_normalized_name,False,THE
U0762,hamad bin khalifa university,C0193,qatar,Asia,exact_normalized_name,False,QS
U0763,hamamatsu university school of medicine,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0764,hamburg university of technology,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0765,hanoi university of science and technology,C0251,viet nam,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0766,hanseo university,C0261,south korea,,exact_normalized_name,False,THE
U0767,hanyang university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0768,harbin engineering university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0769,harbin institute of technology,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0770,harokopio university of athens,C0089,greece,,exact_normalized_name,False,"THE,WUR"
U0771,harper adams university,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0772,hartpury university,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0773,harvard university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0774,hasanuddin university,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U0775,the hashemite university,C0117,jordan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0776,hasselt university,C0022,belgium,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0777,hassiba benbouali university of chlef,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U0778,hawler medical university,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U0779,hazara university mansehra,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0780,the hebrew university of jerusalem,C0113,israel,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0781,heinrich heine university düsseldorf,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0782,hellenic open university,C0089,greece,,exact_normalized_name,False,"THE,WUR"
U0783,helwan university,C0260,egypt,Africa,exact_normalized_name,False,"QS,THE,WUR"
U0784,heriotwatt university,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0785,the herzen state pedagogical university of russia,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0786,higher national school of renewable energies environment and sustainable development,C0005,algeria,,exact_normalized_name,False,THE
U0787,higher school of agronomy mostaganem esam,C0005,algeria,,exact_normalized_name,False,THE
U0788,higher school of management and digital economy hsmde,C0005,algeria,,exact_normalized_name,False,THE
U0789,higher school of management tlemcen,C0005,algeria,,exact_normalized_name,False,THE
U0790,hilla university college,C0111,iraq,,exact_normalized_name,False,THE
U0791,hindustan institute of technology and science,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0792,hiroshima institute of technology,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0793,hiroshima international university,C0116,japan,,exact_normalized_name,False,THE
U0794,hiroshima shudo university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0795,hiroshima university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0796,hitit university,C0257,turkey,,exact_normalized_name,False,THE
U0797,hitotsubashi university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0798,häme university of applied sciences,C0080,finland,,exact_normalized_name,False,THE
U0799,ho chi minh city open university,C0251,viet nam,,exact_normalized_name,False,THE
U0800,hodeida university,C0262,yemen,,exact_normalized_name,False,THE
U0801,hohai university,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0802,hokkaido university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0803,hokkaido university of science,C0116,japan,,exact_normalized_name,False,THE
U0804,holy spirit university of kaslik,C0132,lebanon,Asia,exact_normalized_name,False,QS
U0805,hongik university,C0261,south korea,Asia,exact_normalized_name,False,QS
U0806,hong kong baptist university,C0270,hong kong sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0807,the hong kong polytechnic university,C0270,hong kong sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0808,the hong kong university of science and technology,C0270,hong kong sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0809,hosei university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0810,ho technical university,C0087,ghana,,exact_normalized_name,False,THE
U0811,howard university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0812,hryhorii skovoroda university in pereiaslav,C0242,ukraine,,exact_normalized_name,False,THE
U0813,hse university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0814,huachiew chalermprakiet university,C0231,thailand,,exact_normalized_name,False,WUR
U0815,huaqiao university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0816,huazhong agricultural university,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0817,huazhong university of science and technology,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0818,hue university,C0251,viet nam,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0819,hufs hankuk korea university of foreign studies,C0261,south korea,Asia,exact_normalized_name,False,QS
U0820,humanitas university,C0114,italy,,exact_normalized_name,False,"THE,WUR"
U0821,humboldt state university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE"
U0822,humboldtuniversität zu berlin,C0086,germany,Europe,exact_normalized_name,False,QS
U0823,humboldt university of berlin,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0824,hunan university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0825,hungarian university of agriculture and life sciences,C0101,hungary,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0826,hyogo college of medicine,C0116,japan,,exact_normalized_name,False,WUR
U0827,hyogo medical university,C0116,japan,,exact_normalized_name,False,THE
U0828,hyogo university of teacher education,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0829,ibaraki university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0830,ibn khaldoun university,C0005,algeria,,exact_normalized_name,False,THE
U0831,ibn tofaïl university,C0162,morocco,,exact_normalized_name,False,"THE,WUR"
U0832,icesi university,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U0833,icfai university dehradun,C0108,india,,exact_normalized_name,False,THE
U0834,ie university,C0216,spain,Europe,exact_normalized_name,False,QS
U0835,ifhe hyderabad,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0836,ignatius ajuru university of education,C0173,nigeria,,exact_normalized_name,False,WUR
U0837,ilam university,C0259,iran,,exact_normalized_name,False,THE
U0838,ilam university of medical sciences,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U0839,ilia state university,C0085,georgia,,exact_normalized_name,False,"THE,WUR"
U0840,illinois institute of technology,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0841,illinois state university,C0245,united states,Americas,exact_normalized_name,False,QS
U0842,ilma university,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0843,ilmenau university of technology,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0844,imam abdulrahman bin faisal university,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U0845,imam abdulrahman bin faisal university iau formerly university of dammam,C0200,saudi arabia,Asia,exact_normalized_name,False,QS
U0846,imam alkadhum college ikc,C0111,iraq,,exact_normalized_name,False,THE
U0847,imam khomeini international university,C0259,iran,,exact_normalized_name,False,THE
U0848,imam mohammad ibn saud islamic university,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U0849,imam mohammad ibn saud islamic university imsiu,C0200,saudi arabia,Asia,exact_normalized_name,False,QS
U0850,immanuel kant baltic federal university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0851,imperial college london,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0852,imt atlantique,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0853,imt mines alès,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0854,imt nord europe,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0855,incheon national university,C0261,south korea,,exact_normalized_name,False,"THE,WUR"
U0856,independent university bangladesh,C0019,bangladesh,,exact_normalized_name,False,THE
U0857,indiana state university,C0245,united states,Americas,exact_normalized_name,False,QS
U0858,indiana university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0859,indiana university bloomington,C0245,united states,Americas,exact_normalized_name,False,QS
U0860,indiana universitypurdue university indianapolis,C0245,united states,Americas,exact_normalized_name,False,QS
U0861,indian institute of information technology allahabad,C0108,india,Asia,exact_normalized_name,False,QS
U0862,indian institute of science,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0863,indian institute of science education and research bhopal,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0864,indian institute of science education and research kolkata,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0865,indian institute of science education and research pune,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0866,indian institute of technology bhubaneswar,C0108,india,Asia,exact_normalized_name,False,"QS,WUR"
U0867,indian institute of technology bhu varanasi,C0108,india,Asia,exact_normalized_name,False,QS
U0868,indian institute of technology bombay iitb,C0108,india,Asia,exact_normalized_name,False,QS
U0869,indian institute of technology delhi iitd,C0108,india,Asia,exact_normalized_name,False,QS
U0870,indian institute of technology gandhinagar,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0871,indian institute of technology guwahati,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0872,indian institute of technology guwahati iitg,C0108,india,Asia,exact_normalized_name,False,QS
U0873,indian institute of technology hyderabad,C0108,india,Asia,exact_normalized_name,False,QS
U0874,indian institute of technology indian school of mines dhanbad,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0875,indian institute of technology indore,C0108,india,,exact_normalized_name,False,WUR
U0876,indian institute of technology indore iit indore,C0108,india,Asia,exact_normalized_name,False,QS
U0877,indian institute of technology kanpur iitk,C0108,india,Asia,exact_normalized_name,False,QS
U0878,indian institute of technology kharagpur iitkgp,C0108,india,Asia,exact_normalized_name,False,QS
U0879,indian institute of technology madras iitm,C0108,india,Asia,exact_normalized_name,False,QS
U0880,indian institute of technology mandi,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0881,indian institute of technology patna,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0882,indian institute of technology roorkee iitr,C0108,india,Asia,exact_normalized_name,False,QS
U0883,indian institute of technology ropar,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0884,indira gandhi delhi technical university for women,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0885,indraprastha institute of information technology delhi,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0886,industrial university of tyumen,C0195,russian federation,,exact_normalized_name,False,THE
U0887,information technology university of the punjab,C0181,pakistan,,exact_normalized_name,False,THE
U0888,inha university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0889,innopolis university,C0195,russian federation,,exact_normalized_name,False,THE
U0890,inönü university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0891,institut agro,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0892,institute of cancer research,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0893,institute of chemical technology,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0894,institute of engineering technical and transport communications of turkmenistan,C0238,turkmenistan,,exact_normalized_name,False,THE
U0895,institute of international relations of the ministry of foreign affairs of turkmenistan,C0238,turkmenistan,,exact_normalized_name,False,THE
U0896,institute of southern punjab multan,C0181,pakistan,,exact_normalized_name,False,THE
U0897,institute of space technology,C0181,pakistan,,exact_normalized_name,False,THE
U0898,institute of telecommunications and informatics of turkmenistan,C0238,turkmenistan,,exact_normalized_name,False,"THE,WUR"
U0899,institut national des sciences appliquées de lyon insa,C0082,france,Europe,exact_normalized_name,False,QS
U0900,instituto politécnico de bragança,C0189,portugal,,exact_normalized_name,False,"THE,WUR"
U0901,instituto politécnico de viana do castelo,C0189,portugal,,exact_normalized_name,False,THE
U0902,instituto politécnico nacional ipn,C0152,mexico,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0903,instituto tecnológico autónomo de méxico itam,C0152,mexico,Americas,exact_normalized_name,False,QS
U0904,instituto tecnológico de buenos aires itba,C0011,argentina,Americas,exact_normalized_name,False,QS
U0905,instituto tecnológico de santo domingo intec,C0061,dominican republic,Americas,exact_normalized_name,False,QS
U0906,instituto tecnológico metropolitano,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U0907,institut polytechnique de paris,C0082,france,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0908,institut teknologi nasional bandung itenas bandung,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U0909,institut teknologi sepuluh nopember,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U0910,institut teknologi sepuluh nopember its surabaya,C0109,indonesia,Asia,exact_normalized_name,False,QS
U0911,international american university,C0245,united states,,exact_normalized_name,False,THE
U0912,international christian university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0913,international engineering and technology university metu,C0118,kazakhstan,,exact_normalized_name,False,THE
U0914,international hellenic university,C0089,greece,,exact_normalized_name,False,"THE,WUR"
U0915,international institute of information technology hyderabad,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0916,international islamic university islamabad,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0917,international islamic university islamabad iiu,C0181,pakistan,Asia,exact_normalized_name,False,QS
U0918,international islamic university malaysia iium,C0145,malaysia,Asia,exact_normalized_name,False,QS
U0919,international it university,C0118,kazakhstan,,exact_normalized_name,False,THE
U0920,international university for the humanities and development,C0238,turkmenistan,,exact_normalized_name,False,THE
U0921,international university of business agriculture and technology,C0019,bangladesh,Asia,exact_normalized_name,False,QS
U0922,international university of rabat,C0162,morocco,,exact_normalized_name,False,"THE,WUR"
U0923,interstate school of veterinary sciences and medicine,C0201,senegal,,exact_normalized_name,False,THE
U0924,inti international university,C0145,malaysia,Asia,exact_normalized_name,False,QS
U0925,ionian university,C0089,greece,,exact_normalized_name,False,"THE,WUR"
U0926,ion mincu university of architecture and urbanism,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U0927,iowa state university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0928,ipb university,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U0929,ipb university aka bogor agricultural university,C0109,indonesia,Asia,exact_normalized_name,False,QS
U0930,iqra university,C0181,pakistan,,exact_normalized_name,False,THE
U0931,iran university of medical sciences,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U0932,iran university of science and technology,C0264,iran islamic republic of,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0933,irkutsk national research technical university,C0195,russian federation,,exact_normalized_name,False,THE
U0934,irkutsk state university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0935,iscte instituto universitario de lisboa,C0189,portugal,Europe,exact_normalized_name,False,QS
U0936,iscteuniversity institute of lisbon,C0189,portugal,,exact_normalized_name,False,"THE,WUR"
U0937,isfahan university of medical sciences,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U0938,isfahan university of technology,C0264,iran islamic republic of,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0939,ishou university,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U0940,islamia college peshawar,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0941,the islamia university of bahawalpur,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0942,islamic azad university najafabad branch iaun,C0259,iran,,exact_normalized_name,False,WUR
U0943,the islamic university,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U0944,islamic university of gaza,C0266,palestine,,exact_normalized_name,False,"THE,WUR"
U0945,islamic university of indonesia,C0109,indonesia,,exact_normalized_name,False,"THE,WUR"
U0946,islamic university of madinah,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0947,israel technological university,C0066,ecuador,,exact_normalized_name,False,"THE,WUR"
U0948,isra university,C0117,jordan,,exact_normalized_name,False,"THE,WUR"
U0949,istanbul arel university,C0257,turkey,,exact_normalized_name,False,THE
U0950,istanbul aydin university,C0257,turkey,Asia,exact_normalized_name,False,QS
U0951,istanbul aydın university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0952,istanbul bilgi üniversitesi,C0257,turkey,Asia,exact_normalized_name,False,QS
U0953,istanbul bilgi university,C0257,turkey,,exact_normalized_name,False,THE
U0954,istanbul gelişim university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0955,istanbul kültür university,C0257,turkey,,exact_normalized_name,False,THE
U0956,istanbul medeniyet university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0957,istanbul medipol university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0958,istanbul okan university,C0257,turkey,,exact_normalized_name,False,THE
U0959,istanbul technical university,C0257,turkey,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0960,istanbul university,C0257,turkey,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0961,istanbul universitycerrahpaşa,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0962,iteso universidad jesuita de guadalajara,C0152,mexico,Americas,exact_normalized_name,False,QS
U0963,itmo university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U0964,iubat international university of business agriculture and technology,C0019,bangladesh,,exact_normalized_name,False,"THE,WUR"
