university_id,university_name,country_id,country_name,region
U01858,ryukoku university,C108,Japan,East Asia & Pacific
U01859,rzeszów university of technology,C177,Poland,Europe & Central Asia
U01860,sabanci university,C221,Turkey,Europe & Central Asia
U01861,sabancı university,C221,Turkey,Europe & Central Asia
U01862,sabancı university,,,
U01863,saga university,C108,Japan,East Asia & Pacific
U01864,sahand university of technology,C101,"Iran, Islamic Rep.",
U01865,saint joseph university of beirut usj,C119,Lebanon,Middle East & North Africa
U01866,saint louis university,C228,United States,North America
U01867,saint petersburg electrotechnical university etuleti,C186,Russian Federation,
U01868,saint petersburg state pediatric medical university,C186,Russian Federation,
U01869,saint petersburg state university,C186,Russian Federation,
U01870,saint thomas university colombia,C043,Colombia,Latin America & Caribbean
U01871,saintpetersburg mining university,C186,Russian Federation,
U01872,saints cyril and methodius university in skopje,C145,North Macedonia,
U01873,saitama medical university,C108,Japan,East Asia & Pacific
U01874,saitama university,C108,Japan,East Asia & Pacific
U01875,sakarya university,C221,Turkey,Europe & Central Asia
U01876,saken seifullin kazakh agrotechnical university,C109,Kazakhstan,Europe & Central Asia
U01877,sakon nakhon rajabhat university,C214,Thailand,East Asia & Pacific
U01878,salahaddin university,C102,Iraq,Middle East & North Africa
U01879,salem university,C162,Nigeria,Sub-Saharan Africa
U01880,samara national research university samara university,C186,Russian Federation,
U01881,samara state medical university,C186,Russian Federation,
U01882,samara state technical university,C186,Russian Federation,
U01883,samarkand state institute of foreign languages,C229,Uzbekistan,Europe & Central Asia
U01884,samarkand state medical university,C229,Uzbekistan,Europe & Central Asia
U01885,samarkand state university,C229,Uzbekistan,Europe & Central Asia
U01886,samsun university,C221,Turkey,Europe & Central Asia
U01887,samuel adegboyega university,C162,Nigeria,Sub-Saharan Africa
U01888,san diego state university,C228,United States,North America
U01889,san francisco state university,C228,United States,North America
U01890,san sebastián university,C037,Chile,Latin America & Caribbean
U01891,santanna school of advanced studies pisa,C105,Italy,Europe & Central Asia
U01892,santanna school of advanced studies pisa,,,
U01893,sapienza university of rome,C105,Italy,Europe & Central Asia
U01894,sapporo medical university,C108,Japan,East Asia & Pacific
U01895,saratov state medical university,C186,Russian Federation,
U01896,sarsen amanzholov east kazakhstan university,C109,Kazakhstan,Europe & Central Asia
U01897,sastra university,C099,India,South Asia
U01898,satbayev university,C109,Kazakhstan,Europe & Central Asia
U01899,sathyabama institute of science and technology,C099,India,South Asia
U01900,sathyabama institute of science and technology,,,
U01901,sathyabama institute of science and technology deemed to be university,C099,India,South Asia
U01902,satya wacana christian university,C097,Indonesia,East Asia & Pacific
U01903,saudi electronic university,C189,Saudi Arabia,Middle East & North Africa
U01904,saveetha institute of medical and technical sciences,C099,India,South Asia
U01905,saveetha institute of medical and technical sciences,,,
U01906,saveetha institute of medical and technical sciences deemed to be university,C099,India,South Asia
U01907,savitribai phule pune university,C099,India,South Asia
U01908,sbs swiss business school,C035,Switzerland,Europe & Central Asia
U01909,school of higher commercial studies ehec algiers,C057,Algeria,Middle East & North Africa
U01910,sciences po,C072,France,Europe & Central Asia
U01911,scuola normale superiore di pisa,C105,Italy,Europe & Central Asia
U01912,sd asfendiyarov kazakh national medical university,C109,Kazakhstan,Europe & Central Asia
U01913,seattle university,C228,United States,North America
U01914,sebha university,C121,Libya,Middle East & North Africa
U01915,sechenov university,C186,Russian Federation,
U01916,sefako makgatho health sciences university,C239,South Africa,Sub-Saharan Africa
U01917,seisa dohto university,C108,Japan,East Asia & Pacific
U01918,sejong university,C115,"Korea, Rep.",
U01919,selçuk university,C221,Turkey,Europe & Central Asia
U01920,semmelweis university,C096,Hungary,Europe & Central Asia
U01921,semmelweis university,,,
U01922,semnan university,C101,"Iran, Islamic Rep.",
U01923,semnan university of medical sciences and health services,C101,"Iran, Islamic Rep.",
U01924,senshu university,C108,Japan,East Asia & Pacific
U01925,seoul national university,C115,"Korea, Rep.",
U01926,seoul national university of science and technology,C115,"Korea, Rep.",
U01927,seoul national university of science and technology seoultech,C115,"Korea, Rep.",
U01928,seyitnazar seydi turkmen state pedagogical institute,C216,Turkmenistan,Europe & Central Asia
U01929,sgh warsaw school of economics,C177,Poland,Europe & Central Asia
U01930,shah abdul latif university khairpur,C171,Pakistan,South Asia
U01931,shahed university,C101,"Iran, Islamic Rep.",
U01932,shaheed benazir bhutto women university peshawar,C171,Pakistan,South Asia
U01933,shaheed mohtarma benazir bhutto medical university,C171,Pakistan,South Asia
U01934,shaheed zulfiqar ali bhutto medical university,C171,Pakistan,South Asia
U01935,shahid bahonar university of kerman,C101,"Iran, Islamic Rep.",
U01936,shahid beheshti university,C101,"Iran, Islamic Rep.",
U01937,shahid beheshti university of medical sciences,C101,"Iran, Islamic Rep.",
U01938,shahid beheshti university sbu,C101,"Iran, Islamic Rep.",
U01939,shahid chamran university of ahvaz,C101,"Iran, Islamic Rep.",
U01940,shahid rajaee teacher training university,C101,"Iran, Islamic Rep.",
U01941,shahid sadoughi university of medical sciences,C101,"Iran, Islamic Rep.",
U01942,shahjalal university of science and technology,C019,Bangladesh,South Asia
U01943,shahrekord university,C101,"Iran, Islamic Rep.",
U01944,shahrekord university of medical sciences,C101,"Iran, Islamic Rep.",
U01945,shahrood university of technology,C101,"Iran, Islamic Rep.",
U01946,shandong university,C038,China,East Asia & Pacific
U01947,shanghai international studies university,C038,China,East Asia & Pacific
U01948,shanghai jiao tong university,C038,China,East Asia & Pacific
U01949,shanghai jiao tong university,C038,China,East Asia & Pacific
U01950,shanghai maritime university,C038,China,East Asia & Pacific
U01951,shanghai normal university,C038,China,East Asia & Pacific
U01952,shanghai university,C038,China,East Asia & Pacific
U01953,shanghai university,C038,China,East Asia & Pacific
U01954,shanghai university of finance and economics,C038,China,East Asia & Pacific
U01955,shantou university,C038,China,East Asia & Pacific
U01956,sharif university of technology,C101,"Iran, Islamic Rep.",
U01957,sharif university of technology,C101,"Iran, Islamic Rep.",
U01958,sheffield hallam university,C076,United Kingdom,Europe & Central Asia
U01959,shenzhen university,C038,China,East Asia & Pacific
U01960,shenzhen university,C038,China,East Asia & Pacific
U01961,shibaura institute of technology,C108,Japan,East Asia & Pacific
U01962,shiga university of medical science,C108,Japan,East Asia & Pacific
U01963,shimane university,C108,Japan,East Asia & Pacific
U01964,shinshu university,C108,Japan,East Asia & Pacific
U01965,shiraz university,C101,"Iran, Islamic Rep.",
U01966,shiraz university,C101,"Iran, Islamic Rep.",
U01967,shiraz university of medical sciences,C101,"Iran, Islamic Rep.",
U01968,shiraz university of technology,C101,"Iran, Islamic Rep.",
U01969,shizuoka university,C108,Japan,East Asia & Pacific
U01970,shonan institute of technology,C108,Japan,East Asia & Pacific
U01971,shoolini university of biotechnology and management sciences,C099,India,South Asia
U01972,showa university,C108,Japan,East Asia & Pacific
U01973,shri mata vaishno devi university,C099,India,South Asia
U01974,siberian federal university,C186,Russian Federation,
U01975,siberian federal university sibfu,C186,Russian Federation,
U01976,siberian state medical university,C186,Russian Federation,
U01977,sichuan university,C038,China,East Asia & Pacific
U01978,sichuan university,C038,China,East Asia & Pacific
U01979,sichuan university of science and engineering,C038,China,East Asia & Pacific
U01980,sidi mohamed ben abdellah university,C136,Morocco,Middle East & North Africa
U01981,sikkim manipal university,C099,India,South Asia
U01982,siksha o anusandhan,C099,India,South Asia
U01983,siksha o anusandhan,,,
U01984,siksha o anusandhan deemed to be university,C099,India,South Asia
U01985,silesian university in opava,C051,Czech Republic,Europe & Central Asia
U01986,silesian university of technology,C177,Poland,Europe & Central Asia
U01987,silpakorn university,C214,Thailand,East Asia & Pacific
U01988,simad university,C197,Somalia,Sub-Saharan Africa
U01989,simon fraser university,C034,Canada,North America
U01990,simon fraser university,,,
U01991,simón bolívar university,C231,"Venezuela, RB",
U01992,simón bolívar university colombia,C043,Colombia,Latin America & Caribbean
U01993,singapore management university,C192,Singapore,East Asia & Pacific
U01994,singapore university of technology and design,C192,Singapore,East Asia & Pacific
U01995,sir syed university of engineering and technology,C171,Pakistan,South Asia
U01996,sivas cumhuriyet university,C221,Turkey,Europe & Central Asia
U01997,skolkovo institute of science and technology skoltech,C186,Russian Federation,
U01998,slovak university of agriculture in nitra,C204,Slovak Republic,Europe & Central Asia
U01999,slovak university of technology in bratislava,C204,Slovak Republic,Europe & Central Asia
U02000,soas university of london,C076,United Kingdom,Europe & Central Asia
U02001,sofia university,C020,Bulgaria,Europe & Central Asia
U02002,sofia university st kliment ohridski,C020,Bulgaria,Europe & Central Asia
U02003,sogang university,C115,"Korea, Rep.",
U02004,sohag university,C063,"Egypt, Arab Rep.",
U02005,sohar university,C170,Oman,Middle East & North Africa
U02006,sokoto state university,C162,Nigeria,Sub-Saharan Africa
U02007,solent university southampton,C076,United Kingdom,Europe & Central Asia
U02008,soochow university,C038,China,East Asia & Pacific
U02009,soochow university china,C038,China,East Asia & Pacific
U02010,soochow university china,,,
U02011,soochow university taiwan,,Taiwan,
U02012,sookmyung womens university,C115,"Korea, Rep.",
U02013,soonchunhyang university,C115,"Korea, Rep.",
U02014,soongsil university,C115,"Korea, Rep.",
U02015,sophia university,C108,Japan,East Asia & Pacific
U02016,sophia university,,,
U02017,soran university,C102,Iraq,Middle East & North Africa
U02018,sorbonne university,C072,France,Europe & Central Asia
U02019,south china normal university,C038,China,East Asia & Pacific
U02020,south china university of technology,C038,China,East Asia & Pacific
U02021,south china university of technology,C038,China,East Asia & Pacific
U02022,south ural state university,C186,Russian Federation,
U02023,south ural state university national research university,C186,Russian Federation,
U02024,south valley university,C063,"Egypt, Arab Rep.",
U02025,southeast university,C038,China,East Asia & Pacific
U02026,southeast university,C038,China,East Asia & Pacific
U02027,southern cross university,C012,Australia,East Asia & Pacific
U02028,southern federal university,C186,Russian Federation,
U02029,southern illinois university carbondale,C228,United States,North America
U02030,southern medical university,C038,China,East Asia & Pacific
U02031,southern medical university,,,
U02032,southern methodist university,C228,United States,North America
U02033,southern technical university,C102,Iraq,Middle East & North Africa
U02034,southern university of science and technology,C038,China,East Asia & Pacific
U02035,southern university of science and technology sustech,C038,China,East Asia & Pacific
U02036,southern university of science and technology sustech,,,
U02037,southwest jiaotong university,,,
U02038,southwest petroleum university,C038,China,East Asia & Pacific
U02039,southwest state university,C186,Russian Federation,
U02040,southwest university,C038,China,East Asia & Pacific
U02041,southwestern university of finance and economics,C038,China,East Asia & Pacific
U02042,sr university,C099,India,South Asia
U02043,sri balaji vidyapeeth,C099,India,South Asia
U02044,sri lanka institute of information technology,C127,Sri Lanka,South Asia
U02045,sri padmavati mahila visvavidyalayam womens university,C099,India,South Asia
U02046,sri venkateswara university,C099,India,South Asia
U02047,srinakharinwirot university,C214,Thailand,East Asia & Pacific
U02048,srm institute of science and technology,C099,India,South Asia
U02049,sruc scotlands rural college,C076,United Kingdom,Europe & Central Asia
U02050,st georges university of london,C076,United Kingdom,Europe & Central Asia
U02051,st louis university,C228,United States,North America
U02052,st lukes international university,C108,Japan,East Asia & Pacific
U02053,st marianna university school of medicine,C108,Japan,East Asia & Pacific
U02054,st marys university college belfast,C076,United Kingdom,Europe & Central Asia
U02055,st marys university twickenham,C076,United Kingdom,Europe & Central Asia
U02056,st petersburg electrotechnical university leti,C186,Russian Federation,
U02057,staffordshire university,C076,United Kingdom,Europe & Central Asia
U02058,stamford university bangladesh,C019,Bangladesh,South Asia
U02059,stanford university,C228,United States,North America
U02060,state energy institute of turkmenistan,C216,Turkmenistan,Europe & Central Asia
U02061,state university of bahia,C028,Brazil,Latin America & Caribbean
U02062,state university of malang,C097,Indonesia,East Asia & Pacific
U02063,state university of ponta grossa,C028,Brazil,Latin America & Caribbean
U02064,state university of santa cruz,C028,Brazil,Latin America & Caribbean
U02065,stavropol state agrarian university,C186,Russian Federation,
U02066,stefan cel mare university of suceava,C185,Romania,Europe & Central Asia
U02067,stellenbosch university,C239,South Africa,Sub-Saharan Africa
U02068,stellenbosch university,,,
U02069,stevens institute of technology,C228,United States,North America
U02070,stockholm university,C206,Sweden,Europe & Central Asia
U02071,stony brook university,C228,United States,North America
U02072,stony brook university state university of new york,C228,United States,North America
U02073,stranmillis university college,C076,United Kingdom,Europe & Central Asia
U02074,suez canal university,C063,"Egypt, Arab Rep.",
U02075,suez university,C063,"Egypt, Arab Rep.",
U02076,sugiyama jogakuen university,C108,Japan,East Asia & Pacific
U02077,sukkur iba university,C171,Pakistan,South Asia
U02078,sulaimani polytechnic university,C102,Iraq,Middle East & North Africa
U02079,suleyman demirel university,C109,Kazakhstan,Europe & Central Asia
U02080,suleyman demirel university,C221,Turkey,Europe & Central Asia
U02081,suleyman demirel university kazakhstan,C109,Kazakhstan,Europe & Central Asia
U02082,sultan qaboos university,C170,Oman,Middle East & North Africa
U02083,sumy state university,C225,Ukraine,Europe & Central Asia
U02084,sun yatsen university,C038,China,East Asia & Pacific
U02085,sun yatsen university,C038,China,East Asia & Pacific
U02086,sungkyunkwan university skku,C115,"Korea, Rep.",
U02087,sungkyunkwan university skku,,,
U02088,sungkyunkwan universityskku,C115,"Korea, Rep.",
U02089,sungshin womens university,C115,"Korea, Rep.",
U02090,sunway university,C157,Malaysia,East Asia & Pacific
U02091,suny binghamton university,C228,United States,North America
U02092,suny binghamton university,,,
U02093,suny university at albany,C228,United States,North America
U02094,suranaree university of technology,C214,Thailand,East Asia & Pacific
U02095,suratthani rajabhat university,C214,Thailand,East Asia & Pacific
U02096,swansea university,C076,United Kingdom,Europe & Central Asia
U02097,swarthmore college,C228,United States,North America
U02098,swedish university of agricultural sciences,C206,Sweden,Europe & Central Asia
U02099,swinburne university of technology,C012,Australia,East Asia & Pacific
U02100,swps university of social sciences and humanities,C177,Poland,Europe & Central Asia
U02101,symbiosis international deemed university,C099,India,South Asia
U02102,symbiosis international university,C099,India,South Asia
U02103,symbiosis international university,,,
U02104,syracuse university,C228,United States,North America
U02105,széchenyi istván university,C096,Hungary,Europe & Central Asia
U02106,süleyman demirel university,C221,Turkey,Europe & Central Asia
U02107,t c demiroğlu bilim university,C221,Turkey,Europe & Central Asia
U02108,tabriz university of medical sciences,C101,"Iran, Islamic Rep.",
U02109,tabriz university of medical sciences,,,
U02110,tafila technical university,C107,Jordan,Middle East & North Africa
U02111,taibah university,C189,Saudi Arabia,Middle East & North Africa
U02112,taif university,C189,Saudi Arabia,Middle East & North Africa
U02113,taif university,,,
U02114,taipei medical university,,Taiwan,
U02115,taipei medical university,,,
U02116,taipei medical university tmu,,Taiwan,
U02117,takushoku university,C108,Japan,East Asia & Pacific
U02118,tallinn university,C067,Estonia,Europe & Central Asia
U02119,tallinn university of technology,C067,Estonia,Europe & Central Asia
U02120,tallinn university of technology,,,
U02121,tallinn university of technology taltech,C067,Estonia,Europe & Central Asia
U02122,tama art university,C108,Japan,East Asia & Pacific
U02123,tamil nadu agricultural university,C099,India,South Asia
U02124,tamkang university,,Taiwan,
U02125,tampere university,C070,Finland,Europe & Central Asia
U02126,tanta university,C063,"Egypt, Arab Rep.",
U02127,taras shevchenko national university of kyiv,C225,Ukraine,Europe & Central Asia
U02128,tarlac agricultural university,C174,Philippines,East Asia & Pacific
U02129,tarsus university,C221,Turkey,Europe & Central Asia
U02130,tashkent institute of chemical technology,C229,Uzbekistan,Europe & Central Asia
U02131,tashkent institute of finance,C229,Uzbekistan,Europe & Central Asia
U02132,tashkent institute of irrigation and agricultural mechanisation,C229,Uzbekistan,Europe & Central Asia
U02133,tashkent institute of irrigation and agricultural mechanization engineers national research university tiiamenru,C229,Uzbekistan,Europe & Central Asia
U02134,tashkent institute of textile and light industry,C229,Uzbekistan,Europe & Central Asia
U02135,tashkent medical academy,C229,Uzbekistan,Europe & Central Asia
U02136,tashkent metropolitan university,C229,Uzbekistan,Europe & Central Asia
U02137,tashkent pediatric medical institute,C229,Uzbekistan,Europe & Central Asia
U02138,tashkent pharmaceutical institute,C229,Uzbekistan,Europe & Central Asia
U02139,tashkent state agrarian university,C229,Uzbekistan,Europe & Central Asia
U02140,tashkent state dental institute,C229,Uzbekistan,Europe & Central Asia
U02141,tashkent state pedagogical university named after nizami,C229,Uzbekistan,Europe & Central Asia
U02142,tashkent state technical university,C229,Uzbekistan,Europe & Central Asia
U02143,tashkent state transport university,C229,Uzbekistan,Europe & Central Asia
U02144,tashkent state university of economics,C229,Uzbekistan,Europe & Central Asia
U02145,tashkent state university of economics,,,
U02146,tashkent state university of law,C229,Uzbekistan,Europe & Central Asia
U02147,tashkent state university of oriental studies,C229,Uzbekistan,Europe & Central Asia
U02148,tashkent university of information technologies,C229,Uzbekistan,Europe & Central Asia
U02149,tata institute of fundamental research,C099,India,South Asia
U02150,tatung university,,Taiwan,
U02151,taylors university,C157,Malaysia,East Asia & Pacific
U02152,teacher education college of setif,C057,Algeria,Middle East & North Africa
U02153,technical university of berlin,C052,Germany,Europe & Central Asia
U02154,technical university of cartagena,C066,Spain,Europe & Central Asia
U02155,technical university of clujnapoca,C185,Romania,Europe & Central Asia
U02156,technical university of crete,C084,Greece,Europe & Central Asia
U02157,technical university of darmstadt,C052,Germany,Europe & Central Asia
U02158,technical university of denmark,C055,Denmark,Europe & Central Asia
U02159,technical university of kosice,C204,Slovak Republic,Europe & Central Asia
U02160,technical university of košice,C204,Slovak Republic,Europe & Central Asia
U02161,technical university of liberec,C051,Czech Republic,Europe & Central Asia
U02162,technical university of loja,C062,Ecuador,Latin America & Caribbean
U02163,technical university of lublin,C177,Poland,Europe & Central Asia
U02164,technical university of madrid,C066,Spain,Europe & Central Asia
U02165,technical university of moldova,C138,Moldova,Europe & Central Asia
U02166,technical university of munich,C052,Germany,Europe & Central Asia
U02167,technical university of munich,,,
U02168,technical university of sofia,C020,Bulgaria,Europe & Central Asia
U02169,technion israel institute of technology,C104,Israel,Middle East & North Africa
U02170,technische universität bergakademie freiberg,C052,Germany,Europe & Central Asia
U02171,technische universität berlin tu berlin,C052,Germany,Europe & Central Asia
U02172,technische universität braunschweig,C052,Germany,Europe & Central Asia
U02173,technische universität dresden,C052,Germany,Europe & Central Asia
U02174,technische universität kaiserslautern,C052,Germany,Europe & Central Asia
U02175,technische universität wien,C013,Austria,Europe & Central Asia
U02176,technological university dublin,C100,Ireland,Europe & Central Asia
U02177,technological university of pereira,C043,Colombia,Latin America & Caribbean
U02178,tecmilenio university,C142,Mexico,Latin America & Caribbean
U02179,tecnológico de costa rica,C046,Costa Rica,Latin America & Caribbean
U02180,tecnológico de costa rica tec,C046,Costa Rica,Latin America & Caribbean
U02181,tecnológico de monterrey,C142,Mexico,Latin America & Caribbean
U02182,teerthanker mahaveer university,C099,India,South Asia
U02183,teesside university,C076,United Kingdom,Europe & Central Asia
U02184,tehran university of medical sciences,C101,"Iran, Islamic Rep.",
U02185,tehran university of medical sciences,,,
U02186,teikyo heisei university,C108,Japan,East Asia & Pacific
U02187,teikyo university,C108,Japan,East Asia & Pacific
U02188,tel aviv university,C104,Israel,Middle East & North Africa
U02189,telkom university,C097,Indonesia,East Asia & Pacific
U02190,temple university,C228,United States,North America
U02191,temuco catholic university,C037,Chile,Latin America & Caribbean
U02192,tenri university,C108,Japan,East Asia & Pacific
U02193,termez institute of engineering and technology,C229,Uzbekistan,Europe & Central Asia
U02194,termez state university,C229,Uzbekistan,Europe & Central Asia
U02195,termiz institute of agrotechnology and innovative development,C229,Uzbekistan,Europe & Central Asia
U02196,texas am university,C228,United States,North America
U02197,texas state university,C228,United States,North America
U02198,texas tech university,C228,United States,North America
U02199,tezpur university,C099,India,South Asia
U02200,thammasat university,C214,Thailand,East Asia & Pacific
U02201,thammasat university,,,
U02202,thapar institute of engineering and technology,C099,India,South Asia
U02203,thapar institute of engineering and technology,,,
U02204,thapar institute of engineering technology,C099,India,South Asia
U02205,the american university in cairo,C063,"Egypt, Arab Rep.",
U02206,the australian national university,C012,Australia,East Asia & Pacific
U02207,the british university in dubai,C007,United Arab Emirates,Middle East & North Africa
U02208,the british university in egypt,C063,"Egypt, Arab Rep.",
U02209,the catholic university of america,C228,United States,North America
U02210,the catholic university of korea,C115,"Korea, Rep.",
U02211,the catholic university of korea,,,
U02212,the chinese university of hong kong cuhk,C091,"Hong Kong SAR, China",East Asia & Pacific
U02213,the gheorghe asachi technical university of iasi,C185,Romania,Europe & Central Asia
U02214,the government sadiq college women university bahawalpur,C171,Pakistan,South Asia
U02215,the graduate university for advanced studies sokendai,C108,Japan,East Asia & Pacific
U02216,the hashemite university,C107,Jordan,Middle East & North Africa
U02217,the hashemite university,,,
U02218,the hebrew university of jerusalem,C104,Israel,Middle East & North Africa
U02219,the herzen state pedagogical university of russia,C186,Russian Federation,
U02220,the hong kong polytechnic university,C091,"Hong Kong SAR, China",East Asia & Pacific
U02221,the hong kong university of science and technology,C091,"Hong Kong SAR, China",East Asia & Pacific
U02222,the hong kong university of science and technology,C091,"Hong Kong SAR, China",East Asia & Pacific
U02223,the hong kong university of science and technology,,,
U02224,the islamia university of bahawalpur,C171,Pakistan,South Asia
U02225,the islamic university,C102,Iraq,Middle East & North Africa
U02226,the jikei university school of medicine,C108,Japan,East Asia & Pacific
U02227,the john paul ii catholic university of lublin,C177,Poland,Europe & Central Asia
U02228,the josip juraj strossmayer university of osijek,C094,Croatia,Europe & Central Asia
U02229,the lnm institute of information technology,C099,India,South Asia
U02230,the london school of economics and political science lse,C076,United Kingdom,Europe & Central Asia
U02231,the national research university belgorod state university,C186,Russian Federation,
U02232,the national university of ostroh academy,C225,Ukraine,Europe & Central Asia
U02233,the national university of science and technology misis,C186,Russian Federation,
U02234,the new school,C228,United States,North America
U02235,the ohio state university,C228,United States,North America
U02236,the open university,C076,United Kingdom,Europe & Central Asia
U02237,the university of adelaide,C012,Australia,East Asia & Pacific
U02238,the university of agriculture peshawar,C171,Pakistan,South Asia
U02239,the university of aizu,C108,Japan,East Asia & Pacific
U02240,the university of alabama,C228,United States,North America
U02241,the university of arizona,C228,United States,North America
U02242,the university of auckland,C168,New Zealand,East Asia & Pacific
U02243,the university of chicago,C228,United States,North America
U02244,the university of edinburgh,C076,United Kingdom,Europe & Central Asia
U02245,the university of electrocommunications,C108,Japan,East Asia & Pacific
U02246,the university of exeter,C076,United Kingdom,Europe & Central Asia
U02247,the university of georgia,C228,United States,North America
U02248,the university of hong kong,C091,"Hong Kong SAR, China",East Asia & Pacific
U02249,the university of jordan,C107,Jordan,Middle East & North Africa
U02250,the university of lahore,C171,Pakistan,South Asia
U02251,the university of manchester,C076,United Kingdom,Europe & Central Asia
U02252,the university of melbourne,C012,Australia,East Asia & Pacific
U02253,the university of new south wales unsw sydney,C012,Australia,East Asia & Pacific
U02254,the university of newcastle australia uon,C012,Australia,East Asia & Pacific
U02255,the university of northampton,C076,United Kingdom,Europe & Central Asia
U02256,the university of notre dame australia,C012,Australia,East Asia & Pacific
U02257,the university of queensland,C012,Australia,East Asia & Pacific
U02258,the university of queensland,,,
U02259,the university of sheffield,C076,United Kingdom,Europe & Central Asia
U02260,the university of shiga prefecture,C108,Japan,East Asia & Pacific
U02261,the university of sydney,C012,Australia,East Asia & Pacific
U02262,the university of tennessee knoxville,C228,United States,North America
U02263,the university of tennesseeknoxville,C228,United States,North America
U02264,the university of texas at arlington,C228,United States,North America
U02265,the university of texas at san antonio,C228,United States,North America
U02266,the university of texas at san antonio,,,
U02267,the university of the west indies,C106,Jamaica,Latin America & Caribbean
U02268,the university of tokyo,C108,Japan,East Asia & Pacific
U02269,the university of tulsa,C228,United States,North America
U02270,the university of warwick,C076,United Kingdom,Europe & Central Asia
U02271,the university of western australia,C012,Australia,East Asia & Pacific
U02272,the women university multan,C171,Pakistan,South Asia
U02273,the world islamic sciences and education university wise,C107,Jordan,Middle East & North Africa
U02274,thiagarajar college of engineering,C099,India,South Asia
U02275,thomas adewumi university,C162,Nigeria,Sub-Saharan Africa
U02276,tianjin university,C038,China,East Asia & Pacific
U02277,tianjin university,C038,China,East Asia & Pacific
U02278,tikrit university,C102,Iraq,Middle East & North Africa
U02279,tilburg university,C164,Netherlands,Europe & Central Asia
U02280,tilburg university,,,
U02281,tishk international university,C102,Iraq,Middle East & North Africa
U02282,tissemsilt university,C057,Algeria,Middle East & North Africa
U02283,tobb university of economics and technology,C221,Turkey,Europe & Central Asia
U02284,toho university,C108,Japan,East Asia & Pacific
U02285,tohoku gakuin university,C108,Japan,East Asia & Pacific
U02286,tohoku university,C108,Japan,East Asia & Pacific
U02287,tokai university,C108,Japan,East Asia & Pacific
U02288,tokat gaziosmanpaşa university,C221,Turkey,Europe & Central Asia
U02289,tokushima university,C108,Japan,East Asia & Pacific
U02290,tokyo city university,C108,Japan,East Asia & Pacific
U02291,tokyo denki university,C108,Japan,East Asia & Pacific
U02292,tokyo institute of technology,C108,Japan,East Asia & Pacific
U02293,tokyo institute of technology tokyo tech,C108,Japan,East Asia & Pacific
U02294,tokyo medical and dental university tmdu,C108,Japan,East Asia & Pacific
U02295,tokyo medical university,C108,Japan,East Asia & Pacific
U02296,tokyo metropolitan university,C108,Japan,East Asia & Pacific
U02297,tokyo metropolitan university,,,
U02298,tokyo university of agriculture,C108,Japan,East Asia & Pacific
U02299,tokyo university of agriculture and technology,C108,Japan,East Asia & Pacific
U02300,tokyo university of foreign studies,C108,Japan,East Asia & Pacific
U02301,tokyo university of marine science and technology,C108,Japan,East Asia & Pacific
U02302,tokyo university of pharmacy and life sciences,C108,Japan,East Asia & Pacific
U02303,tokyo university of science,C108,Japan,East Asia & Pacific
U02304,tokyo university of technology,C108,Japan,East Asia & Pacific
U02305,tomas bata university in zlin,C051,Czech Republic,Europe & Central Asia
U02306,tomas bata university in zlín,C051,Czech Republic,Europe & Central Asia
U02307,tomsk polytechnic university,C186,Russian Federation,
U02308,tomsk state pedagogical university,C186,Russian Federation,
U02309,tomsk state university,C186,Russian Federation,
U02310,tomsk state university of control systems and radioelectronics,C186,Russian Federation,
U02311,ton duc thang university,C233,Viet Nam,
U02312,ton duc thang university,,,
U02313,tongji university,C038,China,East Asia & Pacific
U02314,tongji university,C038,China,East Asia & Pacific
U02315,toraighyrov university,C109,Kazakhstan,Europe & Central Asia
U02316,toronto metropolitan university,C034,Canada,North America
U02317,toronto metropolitan university,,,
U02318,tottori university,C108,Japan,East Asia & Pacific
U02319,toyama prefectural university,C108,Japan,East Asia & Pacific
U02320,toyo university,C108,Japan,East Asia & Pacific
U02321,toyohashi university of technology tut,C108,Japan,East Asia & Pacific
U02322,toyota technological institute,C108,Japan,East Asia & Pacific
U02323,transilvania university of brasov,C185,Romania,Europe & Central Asia
U02324,transilvania university of brașov,C185,Romania,Europe & Central Asia
U02325,tribhuvan university,C166,Nepal,South Asia
U02326,trinity college dublin,C100,Ireland,Europe & Central Asia
U02327,trinity college dublin,,,
U02328,trinity college dublin the university of dublin,C100,Ireland,Europe & Central Asia
U02329,trinity laban conservatoire of music and dance,C076,United Kingdom,Europe & Central Asia
U02330,tshwane university of technology,C239,South Africa,Sub-Saharan Africa
U02331,tsinghua university,C038,China,East Asia & Pacific
U02332,tsinghua university,C038,China,East Asia & Pacific
U02333,tsinghua university,,,
U02334,tu braunschweig,C052,Germany,Europe & Central Asia
U02335,tu braunschweig,,,
U02336,tu dortmund university,C052,Germany,Europe & Central Asia
U02337,tu dresden,C052,Germany,Europe & Central Asia
U02338,tu wien,C013,Austria,Europe & Central Asia
U02339,tufts university,C228,United States,North America
U02340,tula state university,C186,Russian Federation,
U02341,tulane university,C228,United States,North America
U02342,tunghai university,,Taiwan,
U02343,turanastana university,C109,Kazakhstan,Europe & Central Asia
U02344,turin polytechnic university in tashkent,C229,Uzbekistan,Europe & Central Asia
U02345,turkmen state architecture and construction institute,C216,Turkmenistan,Europe & Central Asia
U02346,turkmen state institute of economics and management,C216,Turkmenistan,Europe & Central Asia
U02347,tver state technical university,C186,Russian Federation,
U02348,tzu chi university,,Taiwan,
