master_university_id,source_a,source_a_row,source_b,source_b_row,match_method,match_score
UNI01691,THE,440,WUR,434,exact,exact
UNI01694,THE,441,WUR,531,exact,exact
UNI00504,THE,443,WUR,536,exact,exact
UNI00499,THE,444,WUR,439,exact,exact
UNI01695,THE,445,WUR,689,exact,exact
UNI00378,THE,446,WUR,370,exact,exact
UNI00507,THE,447,WUR,541,exact,exact
UNI00230,THE,448,WUR,274,exact,exact
UNI00411,THE,450,WUR,446,exact,exact
UNI00301,THE,451,WUR,547,exact,exact
UNI01697,THE,452,WUR,450,exact,exact
UNI00511,THE,453,WUR,451,exact,exact
UNI00516,THE,454,WUR,551,exact,exact
UNI01699,THE,455,WUR,714,exact,exact
UNI00514,THE,456,WUR,453,exact,exact
UNI00446,THE,458,WUR,721,exact,exact
UNI00263,THE,459,WUR,553,exact,exact
UNI00248,THE,460,WUR,554,exact,exact
UNI00520,THE,461,WUR,457,exact,exact
UNI01702,THE,462,WUR,555,exact,exact
UNI01704,THE,463,WUR,727,exact,exact
UNI01703,THE,465,WUR,462,exact,exact
UNI00395,THE,466,WUR,463,exact,exact
UNI00528,THE,467,WUR,464,exact,exact
UNI01705,THE,468,WUR,742,exact,exact
UNI00285,THE,470,WUR,466,exact,exact
UNI00532,THE,471,WUR,467,exact,exact
UNI00351,THE,473,WUR,470,exact,exact
UNI00539,THE,475,WUR,748,exact,exact
UNI01665,THE,476,WUR,384,exact,exact
UNI01710,THE,477,WUR,752,exact,exact
UNI01642,THE,478,WUR,332,exact,exact
UNI00544,THE,479,WUR,569,exact,exact
UNI01712,THE,480,WUR,570,exact,exact
UNI00548,THE,481,WUR,573,exact,exact
UNI00441,THE,482,WUR,387,exact,exact
UNI00546,THE,483,WUR,480,exact,exact
UNI00549,THE,484,WUR,481,exact,exact
UNI00553,THE,488,WUR,577,exact,exact
UNI00555,THE,489,WUR,580,exact,exact
UNI00445,THE,490,WUR,390,exact,exact
UNI00418,THE,491,WUR,487,exact,exact
UNI00533,THE,492,WUR,489,exact,exact
UNI01717,THE,493,WUR,491,exact,exact
UNI01670,THE,494,WUR,392,exact,exact
UNI00450,THE,495,WUR,393,exact,exact
UNI00561,THE,496,WUR,586,exact,exact
UNI00270,THE,497,WUR,492,exact,exact
UNI00564,THE,498,WUR,587,exact,exact
UNI00281,THE,499,WUR,493,exact,exact
UNI00452,THE,500,WUR,394,exact,exact
UNI00568,THE,501,WUR,592,exact,exact
UNI00563,THE,502,WUR,498,exact,exact
UNI00570,THE,503,WUR,595,exact,exact
UNI00573,THE,504,WUR,598,exact,exact
UNI00456,THE,505,WUR,398,exact,exact
UNI01648,THE,507,WUR,347,exact,exact
UNI01626,THE,508,WUR,302,exact,exact
UNI00490,THE,509,WUR,776,exact,exact
UNI00582,THE,511,WUR,605,exact,exact
UNI01676,THE,512,WUR,403,exact,exact
UNI00584,THE,513,WUR,612,exact,exact
UNI00585,THE,514,WUR,614,exact,exact
UNI00534,THE,515,WUR,615,exact,exact
UNI00574,THE,516,WUR,504,exact,exact
UNI01600,THE,517,WUR,256,exact,exact
UNI00592,THE,519,WUR,795,exact,exact
UNI00595,THE,521,WUR,622,exact,exact
UNI01729,THE,523,WUR,799,exact,exact
UNI00193,THE,524,WUR,413,exact,exact
UNI00444,THE,525,WUR,631,exact,exact
UNI00473,THE,527,WUR,415,exact,exact
UNI00475,THE,529,WUR,417,exact,exact
UNI01734,THE,530,WUR,808,exact,exact
UNI00603,THE,531,WUR,643,exact,exact
UNI00481,THE,532,WUR,420,exact,exact
UNI01736,THE,533,WUR,646,exact,exact
UNI01688,THE,534,WUR,423,exact,exact
UNI00463,THE,535,WUR,655,exact,exact
UNI01738,THE,536,WUR,657,exact,exact
UNI00482,THE,537,WUR,658,exact,exact
UNI00591,THE,538,WUR,519,exact,exact
UNI01740,THE,539,WUR,663,exact,exact
UNI00613,THE,540,WUR,666,exact,exact
UNI00616,THE,541,WUR,667,exact,exact
UNI00600,THE,542,WUR,527,exact,exact
UNI00465,THE,543,WUR,675,exact,exact
UNI00607,THE,544,WUR,534,exact,exact
UNI01742,THE,545,WUR,680,exact,exact
UNI00614,THE,546,WUR,540,exact,exact
UNI00624,THE,547,WUR,841,exact,exact
UNI00502,THE,548,WUR,441,exact,exact
UNI00622,THE,551,WUR,545,exact,exact
UNI00508,THE,553,WUR,447,exact,exact
UNI00509,THE,554,WUR,448,exact,exact
UNI01696,THE,555,WUR,449,exact,exact
UNI00633,THE,556,WUR,705,exact,exact
UNI00268,THE,557,WUR,710,exact,exact
UNI01745,THE,559,WUR,549,exact,exact
UNI00512,THE,560,WUR,452,exact,exact
UNI00630,THE,561,WUR,552,exact,exact
UNI00506,THE,564,WUR,456,exact,exact
UNI01751,THE,566,WUR,723,exact,exact
UNI01701,THE,568,WUR,458,exact,exact
UNI01747,THE,570,WUR,557,exact,exact
UNI00637,THE,571,WUR,559,exact,exact
UNI01755,THE,572,WUR,732,exact,exact
UNI01756,THE,573,WUR,741,exact,exact
UNI00363,THE,574,WUR,910,exact,exact
UNI01758,THE,576,WUR,744,exact,exact
UNI01759,THE,577,WUR,751,exact,exact
UNI01667,THE,578,WUR,385,exact,exact
UNI00644,THE,579,WUR,563,exact,exact
UNI00357,THE,580,WUR,567,exact,exact
UNI01760,THE,581,WUR,758,exact,exact
UNI01753,THE,582,WUR,568,exact,exact
UNI00440,THE,583,WUR,386,exact,exact
UNI00537,THE,584,WUR,474,exact,exact
UNI00664,THE,586,WUR,760,exact,exact
UNI00666,THE,587,WUR,763,exact,exact
UNI00657,THE,593,WUR,578,exact,exact
UNI01715,THE,595,WUR,486,exact,exact
UNI01763,THE,596,WUR,583,exact,exact
UNI01764,THE,598,WUR,584,exact,exact
UNI00668,THE,599,WUR,588,exact,exact
UNI00559,THE,600,WUR,494,exact,exact
UNI01779,THE,603,WUR,954,exact,exact
UNI01775,THE,604,WUR,594,exact,exact
UNI01782,THE,605,WUR,1706,exact,exact
UNI01783,THE,606,WUR,768,exact,exact
UNI00685,THE,607,WUR,769,exact,exact
UNI01672,THE,608,WUR,397,exact,exact
UNI00689,THE,609,WUR,774,exact,exact
UNI01777,THE,610,WUR,599,exact,exact
UNI00680,THE,611,WUR,600,exact,exact
UNI00414,THE,612,WUR,601,exact,exact
UNI01781,THE,613,WUR,604,exact,exact
UNI00385,THE,614,WUR,781,exact,exact
UNI01675,THE,615,WUR,402,exact,exact
UNI00691,THE,616,WUR,610,exact,exact
UNI01786,THE,617,WUR,611,exact,exact
UNI00699,THE,618,WUR,783,exact,exact
UNI00695,THE,619,WUR,613,exact,exact
UNI01789,THE,620,WUR,785,exact,exact
UNI01790,THE,621,WUR,789,exact,exact
UNI00572,THE,622,WUR,790,exact,exact
UNI00571,THE,623,WUR,503,exact,exact
UNI01793,THE,625,WUR,757,exact,exact
UNI01678,THE,626,WUR,408,exact,exact
UNI01791,THE,628,WUR,621,exact,exact
UNI00706,THE,634,WUR,627,exact,exact
UNI00710,THE,635,WUR,630,exact,exact
UNI01798,THE,638,WUR,635,exact,exact
UNI00718,THE,640,WUR,638,exact,exact
UNI00721,THE,641,WUR,639,exact,exact
UNI00479,THE,642,WUR,419,exact,exact
UNI01803,THE,643,WUR,1002,exact,exact
UNI01724,THE,644,WUR,512,exact,exact
UNI01809,THE,648,WUR,1845,exact,exact
UNI01806,THE,649,WUR,645,exact,exact
UNI01811,THE,650,WUR,1006,exact,exact
UNI00566,THE,651,WUR,812,exact,exact
UNI01813,THE,652,WUR,1009,exact,exact
UNI00730,THE,653,WUR,649,exact,exact
UNI01816,THE,655,WUR,818,exact,exact
UNI00732,THE,657,WUR,654,exact,exact
UNI01725,THE,658,WUR,518,exact,exact
UNI01817,THE,659,WUR,823,exact,exact
UNI00737,THE,660,WUR,661,exact,exact
UNI00736,THE,661,WUR,662,exact,exact
UNI01656,THE,662,WUR,363,exact,exact
UNI01728,THE,663,WUR,522,exact,exact
UNI00739,THE,664,WUR,665,exact,exact
UNI00536,THE,665,WUR,824,exact,exact
UNI01821,THE,666,WUR,670,exact,exact
UNI01823,THE,668,WUR,1032,exact,exact
UNI01825,THE,669,WUR,1033,exact,exact
UNI01827,THE,670,WUR,825,exact,exact
UNI01733,THE,671,WUR,529,exact,exact
UNI01735,THE,672,WUR,530,exact,exact
UNI01829,THE,673,WUR,674,exact,exact
UNI01830,THE,674,WUR,829,exact,exact
UNI01831,THE,675,WUR,1038,exact,exact
UNI00341,THE,677,WUR,676,exact,exact
UNI01833,THE,678,WUR,677,exact,exact
UNI00684,THE,679,WUR,678,exact,exact
UNI01834,THE,680,WUR,679,exact,exact
UNI01836,THE,682,WUR,683,exact,exact
UNI00754,THE,683,WUR,684,exact,exact
UNI01837,THE,684,WUR,834,exact,exact
UNI01838,THE,685,WUR,685,exact,exact
UNI00758,THE,686,WUR,835,exact,exact
UNI01840,THE,687,WUR,688,exact,exact
UNI01741,THE,688,WUR,539,exact,exact
UNI00242,THE,689,WUR,837,exact,exact
UNI01843,THE,691,WUR,691,exact,exact
UNI00542,THE,692,WUR,845,exact,exact
UNI00764,THE,693,WUR,692,exact,exact
UNI01663,THE,694,WUR,372,exact,exact
UNI00628,THE,695,WUR,696,exact,exact
UNI01743,THE,696,WUR,546,exact,exact
UNI00769,THE,697,WUR,698,exact,exact
UNI01847,THE,698,WUR,699,exact,exact
UNI00770,THE,699,WUR,700,exact,exact
UNI00771,THE,700,WUR,701,exact,exact
UNI00434,THE,701,WUR,859,exact,exact
UNI00775,THE,703,WUR,861,exact,exact
UNI01849,THE,704,WUR,863,exact,exact
UNI01851,THE,705,WUR,707,exact,exact
UNI00779,THE,706,WUR,708,exact,exact
UNI00460,THE,707,WUR,865,exact,exact
UNI01852,THE,708,WUR,709,exact,exact
UNI01664,THE,709,WUR,378,exact,exact
UNI00700,THE,710,WUR,868,exact,exact
UNI00783,THE,711,WUR,869,exact,exact
UNI01855,THE,713,WUR,873,exact,exact
UNI01857,THE,714,WUR,1073,exact,exact
UNI01858,THE,715,WUR,874,exact,exact
UNI01860,THE,716,WUR,877,exact,exact
UNI01861,THE,717,WUR,878,exact,exact
UNI01863,THE,718,WUR,880,exact,exact
UNI00578,THE,720,WUR,881,exact,exact
UNI00389,THE,721,WUR,883,exact,exact
UNI01865,THE,722,WUR,1080,exact,exact
UNI01866,THE,723,WUR,722,exact,exact
UNI01867,THE,724,WUR,724,exact,exact
UNI01868,THE,725,WUR,725,exact,exact
UNI01869,THE,726,WUR,726,exact,exact
UNI00798,THE,727,WUR,728,exact,exact
UNI01870,THE,728,WUR,890,exact,exact
UNI01871,THE,729,WUR,893,exact,exact
UNI00803,THE,730,WUR,730,exact,exact
UNI00804,THE,731,WUR,731,exact,exact
UNI01873,THE,733,WUR,894,exact,exact
UNI00806,THE,734,WUR,734,exact,exact
UNI01875,THE,735,WUR,895,exact,exact
UNI01876,THE,736,WUR,735,exact,exact
UNI01877,THE,737,WUR,736,exact,exact
UNI01748,THE,738,WUR,560,exact,exact
UNI00471,THE,741,WUR,737,exact,exact
UNI00814,THE,742,WUR,898,exact,exact
UNI00816,THE,743,WUR,899,exact,exact
UNI00810,THE,744,WUR,738,exact,exact
UNI01882,THE,745,WUR,901,exact,exact
UNI01884,THE,746,WUR,902,exact,exact
UNI01886,THE,748,WUR,906,exact,exact
UNI01881,THE,749,WUR,743,exact,exact
UNI00742,THE,750,WUR,911,exact,exact
UNI01706,THE,751,WUR,468,exact,exact
UNI01883,THE,752,WUR,745,exact,exact
UNI00642,THE,753,WUR,562,exact,exact
UNI00829,THE,755,WUR,914,exact,exact
UNI01891,THE,756,WUR,917,exact,exact
UNI01892,THE,757,WUR,918,exact,exact
UNI01895,THE,760,WUR,920,exact,exact
UNI01889,THE,761,WUR,754,exact,exact
UNI01890,THE,762,WUR,755,exact,exact
UNI01750,THE,763,WUR,565,exact,exact
UNI01897,THE,765,WUR,1112,exact,exact
UNI01899,THE,766,WUR,929,exact,exact
UNI01901,THE,767,WUR,931,exact,exact
UNI00649,THE,770,WUR,572,exact,exact
UNI00522,THE,771,WUR,762,exact,exact
UNI00665,THE,772,WUR,934,exact,exact
UNI00839,THE,776,WUR,939,exact,exact
UNI00851,THE,778,WUR,941,exact,exact
UNI01761,THE,783,WUR,581,exact,exact
UNI01762,THE,784,WUR,582,exact,exact
UNI01716,THE,788,WUR,490,exact,exact
UNI01916,THE,789,WUR,947,exact,exact
UNI00298,THE,790,WUR,948,exact,exact
UNI01718,THE,793,WUR,495,exact,exact
UNI00870,THE,795,WUR,952,exact,exact
UNI01671,THE,796,WUR,396,exact,exact
UNI00873,THE,797,WUR,953,exact,exact
UNI01921,THE,799,WUR,1150,exact,exact
UNI00876,THE,800,WUR,955,exact,exact
UNI01773,THE,801,WUR,593,exact,exact
UNI01898,THE,802,WUR,765,exact,exact
UNI01900,THE,803,WUR,766,exact,exact
UNI01776,THE,804,WUR,597,exact,exact
UNI00841,THE,805,WUR,770,exact,exact
UNI01903,THE,806,WUR,772,exact,exact
UNI00846,THE,807,WUR,773,exact,exact
UNI01924,THE,808,WUR,963,exact,exact
UNI01907,THE,809,WUR,775,exact,exact
UNI00888,THE,810,WUR,965,exact,exact
UNI01928,THE,812,WUR,967,exact,exact
UNI01673,THE,813,WUR,399,exact,exact
UNI00604,THE,814,WUR,778,exact,exact
UNI01674,THE,816,WUR,401,exact,exact
UNI00853,THE,817,WUR,779,exact,exact
UNI01785,THE,819,WUR,609,exact,exact
UNI01911,THE,820,WUR,782,exact,exact
UNI00800,THE,821,WUR,786,exact,exact
UNI01915,THE,822,WUR,788,exact,exact
UNI00863,THE,823,WUR,791,exact,exact
UNI00855,THE,826,WUR,793,exact,exact
UNI01720,THE,827,WUR,505,exact,exact
UNI00424,THE,828,WUR,794,exact,exact
UNI01788,THE,829,WUR,619,exact,exact
UNI01944,THE,831,WUR,984,exact,exact
UNI01652,THE,832,WUR,354,exact,exact
UNI01721,THE,833,WUR,507,exact,exact
UNI01918,THE,834,WUR,796,exact,exact
UNI00886,THE,835,WUR,988,exact,exact
UNI01919,THE,836,WUR,797,exact,exact
UNI00648,THE,838,WUR,989,exact,exact
UNI00774,THE,839,WUR,990,exact,exact
UNI01951,THE,840,WUR,991,exact,exact
UNI00920,THE,843,WUR,1204,exact,exact
UNI00865,THE,844,WUR,995,exact,exact
UNI01922,THE,845,WUR,802,exact,exact
UNI00880,THE,848,WUR,804,exact,exact
UNI01958,THE,849,WUR,998,exact,exact
UNI01722,THE,850,WUR,510,exact,exact
UNI00467,THE,851,WUR,1000,exact,exact
UNI01800,THE,852,WUR,637,exact,exact
UNI00883,THE,853,WUR,806,exact,exact
UNI00723,THE,854,WUR,641,exact,exact
UNI01929,THE,856,WUR,813,exact,exact
UNI00907,THE,857,WUR,1010,exact,exact
UNI01812,THE,858,WUR,650,exact,exact
UNI01966,THE,859,WUR,1012,exact,exact
UNI01934,THE,860,WUR,817,exact,exact
UNI01967,THE,861,WUR,1013,exact,exact
UNI00893,THE,862,WUR,819,exact,exact
UNI01937,THE,863,WUR,821,exact,exact
UNI01938,THE,864,WUR,822,exact,exact
UNI01968,THE,865,WUR,1873,exact,exact
UNI01818,THE,867,WUR,659,exact,exact
UNI01819,THE,868,WUR,660,exact,exact
UNI01972,THE,870,WUR,1252,exact,exact
UNI01820,THE,871,WUR,664,exact,exact
UNI00415,THE,872,WUR,365,exact,exact
UNI00493,THE,873,WUR,431,exact,exact
UNI01826,THE,874,WUR,669,exact,exact
UNI01974,THE,875,WUR,1029,exact,exact
UNI01940,THE,876,WUR,826,exact,exact
UNI01828,THE,878,WUR,672,exact,exact
UNI00765,THE,879,WUR,1036,exact,exact
UNI01941,THE,880,WUR,827,exact,exact
UNI00747,THE,881,WUR,673,exact,exact
UNI01978,THE,882,WUR,1037,exact,exact
UNI01979,THE,883,WUR,1905,exact,exact
UNI01981,THE,886,WUR,1042,exact,exact
UNI01982,THE,887,WUR,1269,exact,exact
UNI01693,THE,889,WUR,437,exact,exact
UNI00610,THE,892,WUR,537,exact,exact
UNI01661,THE,893,WUR,369,exact,exact
UNI01739,THE,894,WUR,538,exact,exact
UNI01839,THE,895,WUR,686,exact,exact
UNI01989,THE,896,WUR,1050,exact,exact
UNI00914,THE,898,WUR,840,exact,exact
UNI01953,THE,900,WUR,843,exact,exact
UNI01994,THE,901,WUR,1052,exact,exact
UNI01844,THE,902,WUR,693,exact,exact
UNI00967,THE,903,WUR,1053,exact,exact
UNI01845,THE,904,WUR,694,exact,exact
UNI01995,THE,905,WUR,1055,exact,exact
UNI01959,THE,906,WUR,849,exact,exact
UNI01846,THE,907,WUR,695,exact,exact
UNI01960,THE,908,WUR,850,exact,exact
UNI00656,THE,909,WUR,1057,exact,exact
UNI00928,THE,910,WUR,853,exact,exact
UNI01962,THE,911,WUR,854,exact,exact
UNI00707,THE,912,WUR,855,exact,exact
UNI01964,THE,913,WUR,856,exact,exact
UNI00931,THE,915,WUR,860,exact,exact
UNI01850,THE,916,WUR,704,exact,exact
UNI00933,THE,917,WUR,862,exact,exact
UNI01744,THE,918,WUR,548,exact,exact
UNI00780,THE,919,WUR,706,exact,exact
UNI00936,THE,920,WUR,864,exact,exact
UNI01853,THE,921,WUR,711,exact,exact
UNI00939,THE,923,WUR,867,exact,exact
UNI01859,THE,924,WUR,715,exact,exact
UNI01973,THE,925,WUR,871,exact,exact
UNI00989,THE,926,WUR,1072,exact,exact
UNI01975,THE,927,WUR,875,exact,exact
UNI02006,THE,928,WUR,1074,exact,exact
UNI01976,THE,929,WUR,876,exact,exact
UNI02008,THE,930,WUR,1075,exact,exact
UNI00495,THE,931,WUR,1078,exact,exact
UNI00862,THE,932,WUR,885,exact,exact
UNI00728,THE,933,WUR,886,exact,exact
UNI01983,THE,934,WUR,887,exact,exact
UNI02009,THE,935,WUR,1321,exact,exact
UNI01987,THE,936,WUR,891,exact,exact
UNI01988,THE,937,WUR,892,exact,exact
UNI00801,THE,938,WUR,729,exact,exact
UNI00524,THE,939,WUR,460,exact,exact
UNI00986,THE,940,WUR,1086,exact,exact
UNI02011,THE,941,WUR,1087,exact,exact
UNI01990,THE,942,WUR,896,exact,exact
UNI01992,THE,943,WUR,897,exact,exact
UNI00875,THE,946,WUR,1089,exact,exact
UNI01996,THE,949,WUR,907,exact,exact
UNI01017,THE,950,WUR,1095,exact,exact
UNI00823,THE,951,WUR,912,exact,exact
UNI01707,THE,953,WUR,469,exact,exact
UNI00821,THE,954,WUR,747,exact,exact
UNI02017,THE,955,WUR,1100,exact,exact
UNI01999,THE,956,WUR,913,exact,exact
UNI00994,THE,957,WUR,1103,exact,exact
UNI01025,THE,958,WUR,1104,exact,exact
UNI02001,THE,959,WUR,916,exact,exact
UNI00611,THE,960,WUR,919,exact,exact
UNI00961,THE,961,WUR,921,exact,exact
UNI00827,THE,962,WUR,753,exact,exact
UNI00786,THE,963,WUR,756,exact,exact
UNI01029,THE,965,WUR,1356,exact,exact
UNI02021,THE,966,WUR,1111,exact,exact
UNI02004,THE,968,WUR,925,exact,exact
UNI00990,THE,969,WUR,926,exact,exact
UNI02005,THE,970,WUR,927,exact,exact
UNI02007,THE,971,WUR,928,exact,exact
UNI02025,THE,972,WUR,2103,exact,exact
UNI00581,THE,974,WUR,1119,exact,exact
UNI01757,THE,976,WUR,575,exact,exact
UNI02030,THE,977,WUR,1134,exact,exact
UNI02010,THE,978,WUR,938,exact,exact
UNI01007,THE,979,WUR,940,exact,exact
UNI00899,THE,980,WUR,1400,exact,exact
UNI02033,THE,981,WUR,1138,exact,exact
UNI02038,THE,984,WUR,1141,exact,exact
UNI02039,THE,985,WUR,1409,exact,exact
UNI02041,THE,986,WUR,1143,exact,exact
UNI02042,THE,987,WUR,1144,exact,exact
UNI02043,THE,989,WUR,1146,exact,exact
UNI00541,THE,990,WUR,946,exact,exact
UNI00226,THE,991,WUR,1147,exact,exact
UNI02015,THE,993,WUR,949,exact,exact
UNI00791,THE,994,WUR,1148,exact,exact
UNI00835,THE,996,WUR,764,exact,exact
UNI01022,THE,997,WUR,956,exact,exact
UNI02046,THE,998,WUR,1154,exact,exact
UNI02048,THE,1000,WUR,1155,exact,exact
UNI02051,THE,1003,WUR,1164,exact,exact
UNI02052,THE,1004,WUR,1165,exact,exact
UNI00792,THE,1005,WUR,961,exact,exact
UNI02053,THE,1006,WUR,1167,exact,exact
UNI00843,THE,1007,WUR,771,exact,exact
UNI00912,THE,1008,WUR,1168,exact,exact
UNI01909,THE,1011,WUR,777,exact,exact
UNI00392,THE,1012,WUR,349,exact,exact
UNI01784,THE,1014,WUR,606,exact,exact
UNI01037,THE,1016,WUR,973,exact,exact
UNI02061,THE,1017,WUR,1182,exact,exact
UNI00882,THE,1018,WUR,1183,exact,exact
UNI02062,THE,1019,WUR,1763,exact,exact
UNI01912,THE,1020,WUR,784,exact,exact
UNI01787,THE,1021,WUR,616,exact,exact
UNI01914,THE,1022,WUR,787,exact,exact
UNI02031,THE,1023,WUR,977,exact,exact
UNI00696,THE,1024,WUR,1190,exact,exact
UNI00956,THE,1025,WUR,1192,exact,exact
UNI02068,THE,1026,WUR,1194,exact,exact
UNI01077,THE,1028,WUR,1195,exact,exact
UNI01011,THE,1029,WUR,986,exact,exact
UNI00641,THE,1031,WUR,1200,exact,exact
UNI02045,THE,1032,WUR,993,exact,exact
UNI01079,THE,1033,WUR,1205,exact,exact
UNI00708,THE,1034,WUR,629,exact,exact
UNI00842,THE,1035,WUR,996,exact,exact
UNI00518,THE,1036,WUR,1210,exact,exact
UNI02074,THE,1037,WUR,1214,exact,exact
UNI01801,THE,1038,WUR,640,exact,exact
UNI01923,THE,1039,WUR,807,exact,exact
UNI02050,THE,1042,WUR,1001,exact,exact
UNI01723,THE,1043,WUR,511,exact,exact
UNI00957,THE,1044,WUR,1003,exact,exact
UNI01926,THE,1045,WUR,810,exact,exact
UNI01927,THE,1046,WUR,811,exact,exact
UNI00874,THE,1047,WUR,1005,exact,exact
UNI02054,THE,1048,WUR,1007,exact,exact
UNI02055,THE,1049,WUR,1008,exact,exact
UNI01810,THE,1050,WUR,648,exact,exact
UNI02081,THE,1051,WUR,1231,exact,exact
UNI02058,THE,1052,WUR,1011,exact,exact
UNI01932,THE,1054,WUR,815,exact,exact
UNI01933,THE,1055,WUR,816,exact,exact
UNI01069,THE,1057,WUR,1015,exact,exact
UNI02060,THE,1058,WUR,1016,exact,exact
UNI01936,THE,1059,WUR,820,exact,exact
UNI01057,THE,1062,WUR,1017,exact,exact
UNI01020,THE,1063,WUR,1246,exact,exact
UNI02089,THE,1064,WUR,1870,exact,exact
UNI02063,THE,1065,WUR,1019,exact,exact
UNI02065,THE,1067,WUR,1021,exact,exact
UNI02066,THE,1068,WUR,1022,exact,exact
UNI02067,THE,1069,WUR,1023,exact,exact
UNI01824,THE,1070,WUR,668,exact,exact
UNI02070,THE,1071,WUR,1027,exact,exact
UNI02071,THE,1072,WUR,1028,exact,exact
UNI02072,THE,1073,WUR,1030,exact,exact
UNI01732,THE,1074,WUR,528,exact,exact
UNI02073,THE,1075,WUR,1034,exact,exact
UNI00901,THE,1076,WUR,828,exact,exact
UNI02098,THE,1077,WUR,1266,exact,exact
UNI01943,THE,1078,WUR,830,exact,exact
UNI00785,THE,1079,WUR,1039,exact,exact
UNI00815,THE,1082,WUR,1041,exact,exact
UNI02078,THE,1083,WUR,1043,exact,exact
UNI01737,THE,1084,WUR,535,exact,exact
UNI00937,THE,1085,WUR,1049,exact,exact
UNI01841,THE,1086,WUR,687,exact,exact
UNI01947,THE,1087,WUR,836,exact,exact
UNI01949,THE,1089,WUR,838,exact,exact
UNI01101,THE,1090,WUR,1051,exact,exact
UNI01950,THE,1091,WUR,839,exact,exact
UNI00619,THE,1093,WUR,543,exact,exact
UNI01956,THE,1094,WUR,846,exact,exact
UNI01105,THE,1096,WUR,1054,exact,exact
UNI00505,THE,1097,WUR,444,exact,exact
UNI01961,THE,1098,WUR,851,exact,exact
UNI02084,THE,1099,WUR,1056,exact,exact
UNI00921,THE,1100,WUR,852,exact,exact
UNI02085,THE,1101,WUR,1058,exact,exact
UNI02087,THE,1103,WUR,1060,exact,exact
UNI01965,THE,1104,WUR,858,exact,exact
UNI02114,THE,1106,WUR,1291,exact,exact
UNI02090,THE,1108,WUR,1064,exact,exact
UNI02094,THE,1109,WUR,1067,exact,exact
UNI02095,THE,1110,WUR,1068,exact,exact
UNI02096,THE,1114,WUR,1070,exact,exact
UNI02123,THE,1115,WUR,1299,exact,exact
UNI01856,THE,1116,WUR,713,exact,exact
UNI02126,THE,1117,WUR,1986,exact,exact
UNI01698,THE,1118,WUR,454,exact,exact
UNI02128,THE,1119,WUR,1307,exact,exact
UNI02129,THE,1120,WUR,2004,exact,exact
UNI00698,THE,1121,WUR,1076,exact,exact
UNI00646,THE,1122,WUR,1308,exact,exact
UNI00741,THE,1123,WUR,1311,exact,exact
UNI02100,THE,1125,WUR,1081,exact,exact
UNI00944,THE,1127,WUR,1082,exact,exact
UNI02137,THE,1128,WUR,2034,exact,exact
UNI01985,THE,1129,WUR,888,exact,exact
UNI02101,THE,1130,WUR,1083,exact,exact
UNI02102,THE,1131,WUR,1084,exact,exact
UNI01874,THE,1133,WUR,733,exact,exact
UNI00640,THE,1135,WUR,561,exact,exact
UNI01879,THE,1136,WUR,739,exact,exact
UNI00968,THE,1137,WUR,903,exact,exact
UNI02105,THE,1139,WUR,1092,exact,exact
UNI01142,THE,1140,WUR,1094,exact,exact
UNI01997,THE,1141,WUR,908,exact,exact
UNI02145,THE,1142,WUR,1338,exact,exact
UNI02108,THE,1143,WUR,1097,exact,exact
UNI00828,THE,1146,WUR,1343,exact,exact
UNI01887,THE,1147,WUR,750,exact,exact
UNI02113,THE,1148,WUR,1105,exact,exact
UNI02115,THE,1149,WUR,1106,exact,exact
UNI02116,THE,1150,WUR,1108,exact,exact
UNI02117,THE,1151,WUR,1109,exact,exact
UNI02148,THE,1152,WUR,1355,exact,exact
UNI02150,THE,1153,WUR,1358,exact,exact
UNI02121,THE,1155,WUR,1113,exact,exact
UNI02122,THE,1156,WUR,1114,exact,exact
UNI02124,THE,1157,WUR,1115,exact,exact
UNI01140,THE,1158,WUR,1366,exact,exact
UNI02125,THE,1160,WUR,1116,exact,exact
UNI02127,THE,1161,WUR,1118,exact,exact
UNI00962,THE,1162,WUR,1121,exact,exact
UNI02131,THE,1164,WUR,1122,exact,exact
UNI02132,THE,1165,WUR,1123,exact,exact
UNI02135,THE,1166,WUR,1125,exact,exact
UNI02159,THE,1167,WUR,1377,exact,exact
UNI02160,THE,1168,WUR,2124,exact,exact
UNI00997,THE,1169,WUR,933,exact,exact
UNI02140,THE,1170,WUR,1130,exact,exact
UNI00692,THE,1172,WUR,1131,exact,exact
UNI01001,THE,1173,WUR,936,exact,exact
UNI01149,THE,1174,WUR,1132,exact,exact
UNI01003,THE,1175,WUR,937,exact,exact
UNI02037,THE,1176,WUR,983,exact,exact
UNI00949,THE,1177,WUR,1135,exact,exact
UNI02169,THE,1178,WUR,1387,exact,exact
UNI02141,THE,1179,WUR,1136,exact,exact
UNI02171,THE,1180,WUR,1391,exact,exact
UNI02173,THE,1181,WUR,1395,exact,exact
UNI02174,THE,1183,WUR,1405,exact,exact
UNI02144,THE,1184,WUR,1140,exact,exact
UNI00910,THE,1185,WUR,1142,exact,exact
UNI01214,THE,1186,WUR,1414,exact,exact
UNI02013,THE,1188,WUR,945,exact,exact
UNI02183,THE,1190,WUR,1416,exact,exact
UNI01233,THE,1192,WUR,1429,exact,exact
UNI01769,THE,1193,WUR,589,exact,exact
UNI02186,THE,1194,WUR,2192,exact,exact
UNI02016,THE,1195,WUR,950,exact,exact
UNI02188,THE,1197,WUR,1437,exact,exact
