university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U1770,Jiangsu University,China,,,,,,,,,
U1771,Jönköping University,Sweden,,,,,,,,,
U1772,The University of Jordan,Jordan,,,,,,,,,
U1773,Juntendo University,Japan,,,,,,,,,
U1774,University of Kaiserslautern,Germany,,,,,,,,,
U1775,University of Kashan,Iran,,,,,,,,,
U1776,Kashan University of Medical Sciences and Health Services,Iran,,,,,,,,,
U1777,KIIT University,India,,,,,,,,,
U1778,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,,,,,,,,,
U1779,Kurdistan University of Medical Sciences,Iran,,,,,,,,,
U1780,University of Lille,France,,,,,,,,,
U1781,University of Lorraine,France,,,,,,,,,
U1782,Malaviya National Institute of Technology,India,,,,,,,,,
U1783,Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),Malaysia,,,,,,,,,
U1784,Manipal Academy of Higher Education,India,,,,,,,,,
U1785,Marche Polytechnic University,Italy,,,,,,,,,
U1786,Mashhad University of Medical Sciences,Iran,,,,,,,,,
U1787,Mazandaran University of Medical Sciences,Iran,,,,,,,,,
U1788,Monterrey Institute of Technology,Mexico,,,,,,,,,
U1789,University of Namur,Belgium,,,,,,,,,
U1790,Nanjing Forestry University,China,,,,,,,,,
U1791,Nanjing Tech University,China,,,,,,,,,
U1792,National Institute of Applied Sciences of Lyon (INSA Lyon),France,,,,,,,,,
U1793,National University of Sciences and Technology,Pakistan,,,,,,,,,
U1794,National University of Science and Technology (MISiS),Russian Federation,,,,,,,,,
U1795,National Institute of Technology Rourkela,India,,,,,,,,,
U1796,National Institute of Technology Silchar,India,,,,,,,,,
U1797,Near East University,Northern Cyprus,,,,,,,,,
U1798,"University of Nevada, Las Vegas",United States,,,,,,,,,
U1799,University of New Brunswick UNB,Canada,,,,,,,,,
U1800,"Northeastern University, China",China,,,,,,,,,
U1801,Northern Illinois University,United States,,,,,,,,,
U1802,Norwegian University of Life Sciences,Norway,,,,,,,,,
U1803,Ohio University (Main campus),United States,,,,,,,,,
U1804,Old Dominion University,United States,,,,,,,,,
U1805,Ontario Tech University,Canada,,,,,,,,,
U1806,The Open University,United Kingdom,,,,,,,,,
U1807,Open University of Catalonia,Spain,,,,,,,,,
U1808,Örebro University,Sweden,,,,,,,,,
U1809,Otto von Guericke University of Magdeburg,Germany,,,,,,,,,
U1810,Parthenope University of Naples,Italy,,,,,,,,,
U1811,Universiti Pendidikan Sultan Idris,Malaysia,,,,,,,,,
U1812,Universitat Politècnica de Catalunya,Spain,,,,,,,,,
U1813,Polytechnic University of Valencia,Spain,,,,,,,,,
U1814,Prince Sattam Bin Abdulaziz University,Saudi Arabia,,,,,,,,,
U1815,Qazvin University of Medical Sciences,Iran,,,,,,,,,
U1816,Qingdao University,China,,,,,,,,,
U1817,Reykjavík University,Iceland,,,,,,,,,
U1818,University of Rome III,Italy,,,,,,,,,
U1819,Roskilde University,Denmark,,,,,,,,,
U1820,University of Salento,Italy,,,,,,,,,
U1821,University of Sannio,Italy,,,,,,,,,
U1822,University of Santiago de Compostela,Spain,,,,,,,,,
U1823,University of Sassari,Italy,,,,,,,,,
U1824,Saveetha Institute of Medical and Technical Sciences,India,,,,,,,,,
U1825,Shahid Beheshti University of Medical Sciences,Iran,,,,,,,,,
U1826,University of Siegen,Germany,,,,,,,,,
U1827,South China Normal University,China,,,,,,,,,
U1828,South Ural State University,Russian Federation,,,,,,,,,
U1829,SRUC (Scotland’s Rural College),United Kingdom,,,,,,,,,
U1830,SUNY Binghamton University,United States,,,,,,,,,
U1831,Tallinn University of Technology,Estonia,,,,,,,,,
U1832,Tehran University of Medical Sciences,Iran,,,,,,,,,
U1833,University of Texas at Arlington,United States,,,,,,,,,
U1834,Thapar Institute of Engineering and Technology,India,,,,,,,,,
U1835,University of Tuscia,Italy,,,,,,,,,
U1836,University of Udine,Italy,,,,,,,,,
U1837,Paris Lodron Universität Salzburg,Austria,,,,,,,,,
U1838,Urmia University of Medical Sciences,Iran,,,,,,,,,
U1839,VIT University,India,,,,,,,,,
U1840,University of the West of Scotland,United Kingdom,,,,,,,,,
U1841,William & Mary,United States,,,,,,,,,
U1842,Wroclaw Medical University,Poland,,,,,,,,,
U1843,Xi’an Jiaotong-Liverpool University,China,,,,,,,,,
U1844,Xidian University,China,,,,,,,,,
U1845,Zhejiang Normal University,China,,,,,,,,,
U1846,University of the Aegean,Greece,,,,,,,,,
U1847,Ahvaz Jundishapur University of Medical Sciences (AJUMS),Iran,,,,,,,,,
U1848,University of Alcalá,Spain,,,,,,,,,
U1849,University of Algarve,Portugal,,,,,,,,,
U1850,American University in Cairo,Egypt,,,,,,,,,
U1851,"University of the Andes, Colombia",Colombia,,,,,,,,,
U1852,Arak University of Medical Sciences,Iran,,,,,,,,,
U1853,Arts et Métiers,France,,,,,,,,,
U1854,Aswan University,Egypt,,,,,,,,,
U1855,Bahçeşehir University,Turkey,,,,,,,,,
U1856,Bahria University,Pakistan,,,,,,,,,
U1857,University of the Balearic Islands,Spain,,,,,,,,,
U1858,University of Bergamo,Italy,,,,,,,,,
U1859,Université de Bretagne Occidentale,France,,,,,,,,,
U1860,Bucharest University of Economic Studies,Romania,,,,,,,,,
U1861,University of Camerino (Unicam),Italy,,,,,,,,,
U1862,Carlos III University of Madrid,Spain,,,,,,,,,
U1863,University of Castilla-La Mancha,Spain,,,,,,,,,
U1864,Catholic University of Portugal,Portugal,,,,,,,,,
U1865,Changsha University of Science and Technology,China,,,,,,,,,
U1866,Chapman University,United States,,,,,,,,,
U1867,Institute of Chemical Technology,India,,,,,,,,,
U1868,Chengdu University,China,,,,,,,,,
U1869,University of Chile,Chile,,,,,,,,,
U1870,China University of Petroleum (East China),China,,,,,,,,,
U1871,University of Clermont Auvergne,France,,,,,,,,,
U1872,University of la Costa,Colombia,,,,,,,,,
U1873,Covenant University,Nigeria,,,,,,,,,
U1874,Czech University of Life Sciences Prague (CZU),Czech Republic,,,,,,,,,
U1875,Damietta University,Egypt,,,,,,,,,
U1876,Delhi Technological University,India,,,,,,,,,
U1877,Federal University of Minas Gerais,Brazil,,,,,,,,,
U1878,Universidade Federal de São Paulo (UNIFESP),Brazil,,,,,,,,,
U1879,Florida Atlantic University,United States,,,,,,,,,
U1880,Florida Institute of Technology,United States,,,,,,,,,
U1881,Fuzhou University,China,,,,,,,,,
U1882,University of Girona,Spain,,,,,,,,,
U1883,University of Gloucestershire,United Kingdom,,,,,,,,,
U1884,Gorgan University of Agricultural Sciences and Natural Resources,Iran,,,,,,,,,
U1885,Guangzhou University,China,,,,,,,,,
U1886,Guangzhou Medical University,China,,,,,,,,,
U1887,Guilan University of Medical Sciences,Iran,,,,,,,,,
U1888,Hazara University Mansehra,Pakistan,,,,,,,,,
U1889,Ilam University of Medical Sciences,Iran,,,,,,,,,
U1890,"Indian Institute of Science Education and Research, Pune",India,,,,,,,,,
U1891,Indian Institute of Technology Gandhinagar,India,,,,,,,,,
U1892,University of Indonesia,Indonesia,,,,,,,,,
U1893,Indraprastha Institute of Information Technology Delhi,India,,,,,,,,,
U1894,Universitat Internacional de Catalunya,Spain,,,,,,,,,
U1895,"International Islamic University, Islamabad",Pakistan,,,,,,,,,
U1896,Isfahan University of Medical Sciences,Iran,,,,,,,,,
U1897,Islamia College Peshawar,Pakistan,,,,,,,,,
U1898,University of Jaén,Spain,,,,,,,,,
U1899,Jaume I University,Spain,,,,,,,,,
U1900,Jawaharlal Nehru Technological University Anantapur (JNTUA),India,,,,,,,,,
U1901,Jaypee University of Information Technology,India,,,,,,,,,
U1902,Jazan University,Saudi Arabia,,,,,,,,,
U1903,Jordan University of Science and Technology,Jordan,,,,,,,,,
U1904,JSS Academy of Higher Education and Research,India,,,,,,,,,
U1905,Kafrelsheikh University,Egypt,,,,,,,,,
U1906,Kalasalingam Academy of Research and Education,India,,,,,,,,,
U1907,Kaohsiung Medical University,Taiwan,,,,,,,,,
U1908,Kazan Federal University,Russian Federation,,,,,,,,,
U1909,King Mongkut’s University of Technology Thonburi,Thailand,,,,,,,,,
U1910,Kingston University,United Kingdom,,,,,,,,,
U1911,K.N. Toosi University of Technology,Iran,,,,,,,,,
U1912,Kore University of Enna,Italy,,,,,,,,,
U1913,University of Kurdistan,Iran,,,,,,,,,
U1914,Kyoto Prefectural University of Medicine,Japan,,,,,,,,,
U1915,University of Lahore,Pakistan,,,,,,,,,
U1916,Lahore University of Management Sciences,Pakistan,,,,,,,,,
U1917,Lakehead University,Canada,,,,,,,,,
U1918,Lithuanian University of Health Sciences,Lithuania,,,,,,,,,
U1919,University of Lleida,Spain,,,,,,,,,
U1920,Lovely Professional University,India,,,,,,,,,
U1921,University of Malakand,Pakistan,,,,,,,,,
U1922,University of Management and Technology,Pakistan,,,,,,,,,
U1923,Medical University of Lodz,Poland,,,,,,,,,
U1924,University of Medicine and Pharmacy Carol Davila,Romania,,,,,,,,,
U1925,University of Mohaghegh Ardabili,Iran,,,,,,,,,
U1926,Montana State University,United States,,,,,,,,,
U1927,Nanjing University of Information Science and Technology,China,,,,,,,,,
U1928,Nanjing Medical University,China,,,,,,,,,
U1929,National Autonomous University of Mexico,Mexico,,,,,,,,,
U1930,"National Institute of Technology, Tiruchirappalli",India,,,,,,,,,
U1931,New Mexico State University (Main campus),United States,,,,,,,,,
U1932,North China Electric Power University,China,,,,,,,,,
U1933,Northeast Normal University,China,,,,,,,,,
U1934,University of Northern British Columbia (UNBC),Canada,,,,,,,,,
U1935,University of Oviedo,Spain,,,,,,,,,
U1936,Ozyegin University,Turkey,,,,,,,,,
U1937,Pablo de Olavide University,Spain,,,,,,,,,
U1938,Panthéon-Sorbonne University – Paris 1,France,,,,,,,,,
U1939,UPES,India,,,,,,,,,
U1940,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),Brazil,,,,,,,,,
U1941,Qom University of Medical Sciences,Iran,,,,,,,,,
U1942,Reichman University,Israel,,,,,,,,,
U1943,University of Rennes 1,France,,,,,,,,,
U1944,Rochester Institute of Technology,United States,,,,,,,,,
U1945,University of Roehampton,United Kingdom,,,,,,,,,
U1946,University of Seville,Spain,,,,,,,,,
U1947,Shahrekord University of Medical Sciences,Iran,,,,,,,,,
U1948,Shantou University,China,,,,,,,,,
U1949,Shiraz University of Medical Sciences,Iran,,,,,,,,,
U1950,Shri Mata Vaishno Devi University,India,,,,,,,,,
U1951,Siksha ‘O’ Anusandhan,India,,,,,,,,,
U1952,Institute of Space Technology,Pakistan,,,,,,,,,
U1953,Technical University of Madrid,Spain,,,,,,,,,
U1954,"University of Technology, Iraq",Iraq,,,,,,,,,
U1955,University of Texas at El Paso,United States,,,,,,,,,
U1956,Tokyo Medical University,Japan,,,,,,,,,
U1957,Tomsk Polytechnic University,Russian Federation,,,,,,,,,
U1958,University of Tours,France,,,,,,,,,
U1959,University of Trás-os-Montes and Alto Douro,Portugal,,,,,,,,,
U1960,University of Tunis El Manar,Tunisia,,,,,,,,,
U1961,Urmia University,Iran,,,,,,,,,
U1962,"University of Veterinary and Animal Sciences, Lahore",Pakistan,,,,,,,,,
U1963,University of Vic – Central University of Catalonia,Spain,,,,,,,,,
U1964,University of Vigo,Spain,,,,,,,,,
U1965,Wenzhou University,China,,,,,,,,,
U1966,Wenzhou Medical University,China,,,,,,,,,
U1967,Yıldız Technical University,Turkey,,,,,,,,,
U1968,University of Zaragoza,Spain,,,,,,,,,
U1969,ZHAW Zurich University of Applied Sciences,Switzerland,,,,,,,,,
U1970,Zhejiang Gongshang University,China,,,,,,,,,
U1971,University of A Coruña,Spain,,,,,,,,,
U1972,"Adam Mickiewicz University, Poznań",Poland,,,,,,,,,
U1973,AGH University of Krakow,Poland,,,,,,,,,
U1974,Aichi Medical University,Japan,,,,,,,,,
U1975,Akdeniz University,Turkey,,,,,,,,,
U1976,University of Almería,Spain,,,,,,,,,
U1977,University of Applied Sciences and Arts of Western Switzerland,Switzerland,,,,,,,,,
U1978,Azarbaijan Shahid Madani University,Iran,,,,,,,,,
U1979,Babeş-Bolyai University,Romania,,,,,,,,,
U1980,Bangladesh Agricultural University (BAU),Bangladesh,,,,,,,,,
U1981,Bartin University,Turkey,,,,,,,,,
U1982,University of Bedfordshire,United Kingdom,,,,,,,,,
U1983,Benha University,Egypt,,,,,,,,,
U1984,Beni-Suef University,Egypt,,,,,,,,,
U1985,Bowling Green State University,United States,,,,,,,,,
U1986,University of Cadiz,Spain,,,,,,,,,
U1987,China Pharmaceutical University,China,,,,,,,,,
U1988,Comenius University in Bratislava,Slovakia,,,,,,,,,
U1989,Democritus University of Thrace,Greece,,,,,,,,,
U1990,Universidad del Desarrollo,Chile,,,,,,,,,
U1991,Diego Portales University,Chile,,,,,,,,,
U1992,Université Djillali Liabès de Sidi Bel-Abbès,Algeria,,,,,,,,,
U1993,Dr B.R. Ambedkar National Institute of Technology Jalandhar,India,,,,,,,,,
U1994,Durban University of Technology,South Africa,,,,,,,,,
U1995,Edge Hill University,United Kingdom,,,,,,,,,
U1996,"University of Engineering and Technology, Peshawar",Pakistan,,,,,,,,,
U1997,European University of Madrid,Spain,,,,,,,,,
U1998,University of Extremadura,Spain,,,,,,,,,
U1999,Fayoum University,Egypt,,,,,,,,,
U2000,Federal University of São Carlos,Brazil,,,,,,,,,
U2001,Federal University of Technology Akure,Nigeria,,,,,,,,,
U2002,Firat University,Turkey,,,,,,,,,
U2003,Florida Agricultural and Mechanical University,United States,,,,,,,,,
U2004,University of Franche-Comté,France,,,,,,,,,
U2005,Fujian Agriculture and Forestry University,China,,,,,,,,,
U2006,Fujita Health University,Japan,,,,,,,,,
U2007,Gauhati University,India,,,,,,,,,
U2008,Gdańsk University of Technology,Poland,,,,,,,,,
U2009,GLA University,India,,,,,,,,,
U2010,University of Gujrat,Pakistan,,,,,,,,,
U2011,Guru Ghasidas Vishwavidyalaya,India,,,,,,,,,
U2012,Hakim Sabzevari University,Iran,,,,,,,,,
U2013,Hamamatsu University School of Medicine,Japan,,,,,,,,,
U2014,Huaqiao University,China,,,,,,,,,
U2015,Icesi University,Colombia,,,,,,,,,
U2016,Ilmenau University of Technology,Germany,,,,,,,,,
U2017,IMT Nord Europe,France,,,,,,,,,
U2018,Indian Institute of Science Education and Research Kolkata,India,,,,,,,,,
U2019,Indian Institute of Technology Ropar,India,,,,,,,,,
U2020,Indian Institute of Technology Mandi,India,,,,,,,,,
U2021,University of Isfahan,Iran,,,,,,,,,
U2022,The Islamia University of Bahawalpur,Pakistan,,,,,,,,,
U2023,Istanbul University-Cerrahpaşa,Turkey,,,,,,,,,
U2024,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,,,,,,,,,
U2025,University of Jeddah,Saudi Arabia,,,,,,,,,
U2026,Jimma University,Ethiopia,,,,,,,,,
U2027,Kansai Medical University,Japan,,,,,,,,,
U2028,Karlstad University,Sweden,,,,,,,,,
U2029,Karnatak University Dharwad,India,,,,,,,,,
U2030,Kerman University of Medical Sciences,Iran,,,,,,,,,
U2031,Kindai University,Japan,,,,,,,,,
U2032,Kohat University of Science and Technology,Pakistan,,,,,,,,,
U2033,Kurume University,Japan,,,,,,,,,
U2034,University of La Laguna,Spain,,,,,,,,,
U2035,University of Las Palmas de Gran Canaria,Spain,,,,,,,,,
U2036,University of León,Spain,,,,,,,,,
U2037,Lorestan University,Iran,,,,,,,,,
U2038,Mae Fah Luang University,Thailand,,,,,,,,,
U2039,Maharishi Markandeshwar University (MMU),India,,,,,,,,,
U2040,University of Malaga,Spain,,,,,,,,,
U2041,University of Maragheh,Iran,,,,,,,,,
U2042,University of Mazandaran,Iran,,,,,,,,,
U2043,Medical University of Bialystok,Poland,,,,,,,,,
U2044,Medical University of Gdańsk,Poland,,,,,,,,,
U2045,Medical University of Warsaw,Poland,,,,,,,,,
U2046,"Mehran University of Engineering and Technology, Jamshoro, Pakistan",Pakistan,,,,,,,,,
U2047,Miguel Hernández University of Elche,Spain,,,,,,,,,
U2048,Ming Chi University of Technology,Taiwan,,,,,,,,,
U2049,Minia University,Egypt,,,,,,,,,
U2050,Mirpur University of Science and Technology,Pakistan,,,,,,,,,
U2051,Montanuniversität Leoben,Austria,,,,,,,,,
U2052,Muhimbili University of Health and Allied Sciences,Tanzania,,,,,,,,,
U2053,Nagoya City University,Japan,,,,,,,,,
U2054,Najran University,Saudi Arabia,,,,,,,,,
U2055,National University of Computer and Emerging Sciences,Pakistan,,,,,,,,,
U2056,National Institute of Technology Warangal,India,,,,,,,,,
U2057,Necmettin Erbakan University,Turkey,,,,,,,,,
U2058,Nicolaus Copernicus University in Toruń,Poland,,,,,,,,,
U2059,Nile University,Egypt,,,,,,,,,
U2060,Nippon Medical School,Japan,,,,,,,,,
U2061,Northwest University,China,,,,,,,,,
U2062,Oakland University,United States,,,,,,,,,
U2063,"University of Occupational and Environmental Health, Japan",Japan,,,,,,,,,
U2064,University of Pécs,Hungary,,,,,,,,,
U2065,Universidad Peruana Cayetano Heredia,Peru,,,,,,,,,
U2066,PMAS Arid Agriculture University Rawalpindi,Pakistan,,,,,,,,,
U2067,Pontifical Catholic University of Rio Grande do Sul (PUCRS),Brazil,,,,,,,,,
U2068,Poznan University of Medical Sciences,Poland,,,,,,,,,
U2069,Public University of Navarre,Spain,,,,,,,,,
U2070,University of Rajshahi,Bangladesh,,,,,,,,,
U2071,Razi University,Iran,,,,,,,,,
U2072,Riphah International University,Pakistan,,,,,,,,,
U2073,Rowan University,United States,,,,,,,,,
U2074,Sahand University of Technology,Iran,,,,,,,,,
U2075,Universidad San Francisco de Quito,Ecuador,,,,,,,,,
U2076,University of Sargodha,Pakistan,,,,,,,,,
U2077,Semnan University,Iran,,,,,,,,,
U2078,University of Sfax,Tunisia,,,,,,,,,
U2079,​Shahid Chamran University of Ahvaz,Iran,,,,,,,,,
U2080,Shahrekord University,Iran,,,,,,,,,
U2081,Shahrood University of Technology,Iran,,,,,,,,,
U2082,Shanghai Maritime University,China,,,,,,,,,
U2083,Siberian Federal University,Russian Federation,,,,,,,,,
U2084,Sidi Mohamed Ben Abdellah University,Morocco,,,,,,,,,
U2085,University of Social Welfare and Rehabilitation Sciences,Iran,,,,,,,,,
U2086,University of South Bohemia in České Budějovice,Czech Republic,,,,,,,,,
U2087,University of South Dakota,United States,,,,,,,,,
U2088,University of the South Pacific,Fiji,,,,,,,,,
U2089,University of South Wales,United Kingdom,,,,,,,,,
U2090,Staffordshire University,United Kingdom,,,,,,,,,
U2091,Suez University,Egypt,,,,,,,,,
U2092,SWPS University,Poland,,,,,,,,,
U2093,Symbiosis International University,India,,,,,,,,,
U2094,Technical University of Cartagena,Spain,,,,,,,,,
U2095,University of Technology of Troyes,France,,,,,,,,,
U2096,Teesside University,United Kingdom,,,,,,,,,
U2097,Texas State University,United States,,,,,,,,,
U2098,TOBB University of Economics and Technology,Turkey,,,,,,,,,
U2099,Toyohashi University of Technology (TUT),Japan,,,,,,,,,
U2100,Toyota Technological Institute,Japan,,,,,,,,,
U2101,Ural Federal University,Russian Federation,,,,,,,,,
U2102,University of Urbino Carlo Bo,Italy,,,,,,,,,
U2103,Urmia University of Technology,Iran,,,,,,,,,
U2104,USAMV Cluj-Napoca,Romania,,,,,,,,,
U2105,Wakayama Medical University,Japan,,,,,,,,,
U2106,The University of the West Indies,Jamaica,,,,,,,,,
U2107,University of West London,United Kingdom,,,,,,,,,
U2108,University of Winchester,United Kingdom,,,,,,,,,
U2109,University of Wrocław,Poland,,,,,,,,,
U2110,Yazd University,Iran,,,,,,,,,
U2111,Zewail City of Science and Technology,Egypt,,,,,,,,,
U2112,Zhejiang University of Finance and Economics,China,,,,,,,,,
U2113,University of Žilina,Slovakia,,,,,,,,,
U2114,Acharya Nagarjuna University,India,,,,,,,,,
U2115,Adolfo Ibáñez University,Chile,,,,,,,,,
U2116,"The University of Agriculture, Peshawar",Pakistan,,,,,,,,,
U2117,Universitas Airlangga,Indonesia,,,,,,,,,
U2118,Allameh Tabataba ’i University,Iran,,,,,,,,,
U2119,Al-Nahrain University,Iraq,,,,,,,,,
U2120,University of Al-Qadisiyah,Iraq,,,,,,,,,
U2121,"University of the Andes, Chile",Chile,,,,,,,,,
U2122,University of Antofagasta,Chile,,,,,,,,,
U2123,University of Antioquia,Colombia,,,,,,,,,
U2124,Ariel University,Israel,,,,,,,,,
U2125,Atatürk University,Turkey,,,,,,,,,
U2126,Atılım University,Turkey,,,,,,,,,
U2127,Austral University of Chile,Chile,,,,,,,,,
U2128,Autonomous University of Sinaloa,Mexico,,,,,,,,,
U2129,Banasthali University,India,,,,,,,,,
U2130,Bayero University,Nigeria,,,,,,,,,
U2131,Bezmiâlem Vakif University,Turkey,,,,,,,,,
U2132,BINUS University,Indonesia,,,,,,,,,
U2133,University of Botswana,Botswana,,,,,,,,,
U2134,Botswana International University of Science and Technology (BIUST),Botswana,,,,,,,,,
U2135,Instituto Politécnico de Bragança,Portugal,,,,,,,,,
U2136,University of Brasília,Brazil,,,,,,,,,
U2137,The British University in Egypt,Egypt,,,,,,,,,
U2138,B. S. Abdur Rahman Crescent Institute of Science and Technology,India,,,,,,,,,
U2139,Bu-Ali Sina University,Iran,,,,,,,,,
U2140,University of Burgos,Spain,,,,,,,,,
U2141,Cardiff Metropolitan University,United Kingdom,,,,,,,,,
U2142,University of Carthage,Tunisia,,,,,,,,,
U2143,Universidad Católica San Antonio de Murcia (UCAM),Spain,,,,,,,,,
U2144,Chang Gung University of Science and Technology,Taiwan,,,,,,,,,
U2145,University of Chester,United Kingdom,,,,,,,,,
U2146,Chosun University,South Korea,,,,,,,,,
U2147,Christ University,India,,,,,,,,,
U2148,Chung Shan Medical University,Taiwan,,,,,,,,,
U2149,Cochin University of Science and Technology,India,,,,,,,,,
U2150,University of Concepción,Chile,,,,,,,,,
U2151,University of Costa Rica,Costa Rica,,,,,,,,,
U2152,Del Rosario University,Colombia,,,,,,,,,
U2153,University of Diyala,Iraq,,,,,,,,,
U2154,Dokuz Eylül University,Turkey,,,,,,,,,
U2155,Dow University of Health Sciences,Pakistan,,,,,,,,,
U2156,Duzce University,Turkey,,,,,,,,,
U2157,Universidade Eduardo Mondlane,Mozambique,,,,,,,,,
U2158,"University of Education, Lahore",Pakistan,,,,,,,,,
U2159,Ehime University,Japan,,,,,,,,,
U2160,The University of Electro-Communications,Japan,,,,,,,,,
U2161,Erciyes University,Turkey,,,,,,,,,
U2162,Escuela Superior Politécnica del Litoral,Ecuador,,,,,,,,,
U2163,Universidade Federal do ABC (UFABC),Brazil,,,,,,,,,
U2164,Federal University of Espírito Santo,Brazil,,,,,,,,,
U2165,Federal University of Goiás,Brazil,,,,,,,,,
U2166,Federal University of Lavras,Brazil,,,,,,,,,
U2167,Universidade Federal do Paraná (UFPR),Brazil,,,,,,,,,
U2168,Federal University of Pernambuco,Brazil,,,,,,,,,
U2169,Federal University of Rio Grande do Norte (UFRN),Brazil,,,,,,,,,
U2170,Federal University of Santa Maria,Brazil,,,,,,,,,
U2171,Federal University of Uberlândia,Brazil,,,,,,,,,
U2172,Federal University of Viçosa,Brazil,,,,,,,,,
U2173,Federico Santa María Technical University,Chile,,,,,,,,,
U2174,Ferhat Abbas Sétif University 1,Algeria,,,,,,,,,
U2175,University of La Frontera,Chile,,,,,,,,,
U2176,Universitas Gadjah Mada,Indonesia,,,,,,,,,
U2177,Gazi University,Turkey,,,,,,,,,
U2178,University of Gdańsk,Poland,,,,,,,,,
U2179,Gebze Technical University,Turkey,,,,,,,,,
U2180,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures",Romania,,,,,,,,,
U2181,Georgia Southern University,United States,,,,,,,,,
U2182,Government College University Lahore,Pakistan,,,,,,,,,
U2183,University of Guilan,Iran,,,,,,,,,
U2184,Guru Jambheshwar University of Science and Technology,India,,,,,,,,,
U2185,Gyeongsang National University,South Korea,,,,,,,,,
U2186,Halmstad University,Sweden,,,,,,,,,
U2187,Université Hassan II de Casablanca,Morocco,,,,,,,,,
U2188,Université Polytechnique Hauts-de-France,France,,,,,,,,,
U2189,University of Hormozgan,Iran,,,,,,,,,
U2190,University of Hradec Králové,Czech Republic,,,,,,,,,
U2191,Hyogo Medical University,Japan,,,,,,,,,
U2192,Ibn Tofaïl University,Morocco,,,,,,,,,
U2193,Ilam University,Iran,,,,,,,,,
U2194,Ilia State University,Georgia,,,,,,,,,
U2195,University of Ilorin,Nigeria,,,,,,,,,
U2196,Incheon National University,South Korea,,,,,,,,,
U2197,Indian Institute of Science Education and Research Bhopal,India,,,,,,,,,
U2198,IPB University,Indonesia,,,,,,,,,
U2199,I-Shou University,Taiwan,,,,,,,,,
U2200,Istanbul Bilgi University,Turkey,,,,,,,,,
U2201,Istanbul Medeniyet University,Turkey,,,,,,,,,
U2202,Izmir Institute of Technology,Turkey,,,,,,,,,
U2203,Jiangsu Normal University,China,,,,,,,,,
U2204,The Jikei University School of Medicine,Japan,,,,,,,,,
U2205,The John Paul II Catholic University of Lublin,Poland,,,,,,,,,
U2206,Kagawa University,Japan,,,,,,,,,
U2207,Karabük University,Turkey,,,,,,,,,
U2208,Karunya Institute of Technology and Sciences,India,,,,,,,,,
U2209,Kharazmi University,Iran,,,,,,,,,
U2210,Kharkiv Aviation Institute,Ukraine,,,,,,,,,
U2211,Kitasato University,Japan,,,,,,,,,
U2212,KL University,India,,,,,,,,,
U2213,Kyushu Institute of Technology (Kyutech),Japan,,,,,,,,,
U2214,University of Lethbridge,Canada,,,,,,,,,
U2215,Universidad Loyola,Spain,,,,,,,,,
U2216,"Lumière University, Lyon 2",France,,,,,,,,,
U2217,Universidade Lusófona,Portugal,,,,,,,,,
U2218,Manipal University Jaipur,India,,,,,,,,,
U2219,University of Manouba,Tunisia,,,,,,,,,
U2220,University of Marrakech Cadi Ayyad,Morocco,,,,,,,,,
U2221,University of Mauritius,Mauritius,,,,,,,,,
U2222,Medical University of Lublin,Poland,,,,,,,,,
U2223,Medical University of Silesia in Katowice,Poland,,,,,,,,,
U2224,Medical University of Sofia,Bulgaria,,,,,,,,,
U2225,University of Medicine and Pharmacy of Craiova,Romania,,,,,,,,,
U2226,Metropolitan Autonomous University,Mexico,,,,,,,,,
U2227,Mie University,Japan,,,,,,,,,
U2228,Mohammed V University of Rabat,Morocco,,,,,,,,,
U2229,University of Monastir,Tunisia,,,,,,,,,
U2230,Morgan State University,United States,,,,,,,,,
U2231,Moscow Aviation Institute,Russian Federation,,,,,,,,,
U2232,Moscow Power Engineering Institute,Russian Federation,,,,,,,,,
U2233,Multimedia University,Malaysia,,,,,,,,,
U2234,Nagaoka University of Technology,Japan,,,,,,,,,
U2235,Nagoya Institute of Technology,Japan,,,,,,,,,
U2236,University of Namibia,Namibia,,,,,,,,,
U2237,National Changhua University of Education,Taiwan,,,,,,,,,
U2238,National Chin-Yi University of Technology,Taiwan,,,,,,,,,
U2239,National University of Colombia,Colombia,,,,,,,,,
U2240,National University of Distance Education (UNED),Spain,,,,,,,,,
U2241,National Institute of Technology Srinagar,India,,,,,,,,,
U2242,National Kaohsiung University of Science and Technology,Taiwan,,,,,,,,,
U2243,National Research University of Electronic Technology (MIET),Russian Federation,,,,,,,,,
U2244,National Technical University Kharkiv Polytechnic Institute,Ukraine,,,,,,,,,
U2245,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,Ukraine,,,,,,,,,
U2246,University of Nigeria Nsukka,Nigeria,,,,,,,,,
U2247,Ochanomizu University,Japan,,,,,,,,,
U2248,Oles Honchar Dnipro National University,Ukraine,,,,,,,,,
U2249,Opole University of Technology,Poland,,,,,,,,,
U2250,Paris Nanterre University,France,,,,,,,,,
