university_id,university_name,country_code,country_name,country_name_canonical,wb_country_code,wb_region,wb_income_group
U3051,Leeds Trinity University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3052,Lesya Ukrainka Volyn National University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3053,Liaquat University of Medical and Health Sciences (LUMHS),,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3054,University of Liberal Arts Bangladesh,,Bangladesh,bangladesh,BGD,South Asia,Low income
U3055,Lincoln University College,,Malaysia,malaysia,MYS,East Asia & Pacific,Upper middle income
U3056,Lira University,,Uganda,uganda,UGA,Sub-Saharan Africa,Low income
U3057,Université du Littoral Côte d’Opale,,France,france,FRA,Europe & Central Asia,High income: OECD
U3058,Liverpool Hope University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3059,Liverpool Institute for Performing Arts,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3060,Liverpool School of Tropical Medicine,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3061,The LNM Institute of Information Technology,,India,india,IND,South Asia,Lower middle income
U3062,London Academy of Music and Dramatic Art (LAMDA),,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3063,London Business School,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3064,London School of Hygiene and Tropical Medicine,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3065,Lviv State University of Life Safety,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3066,University of Magallanes,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U3067,Universidad del Magdalena,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3068,University Centre of Maghnia,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3069,Mahatma Jyotiba Phule Rohilkhand University,,India,india,IND,South Asia,Lower middle income
U3070,Malawi University of Science and Technology (MUST),,Malawi,malawi,MWI,Sub-Saharan Africa,Low income
U3071,Management Development Institute (MDI),,India,india,IND,South Asia,Lower middle income
U3072,Management & Science University (MSU),,Malaysia,malaysia,MYS,East Asia & Pacific,Upper middle income
U3073,Universidad Manuela Beltrán,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3074,Mapúa University,,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3075,Margulan University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3076,Mariano Marcos State University,,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3077,Maritime University of Szczecin,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U3078,M. Auezov South Kazakhstan University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3079,Universidad Mayor de San Simón,,Bolivia,bolivia,BOL,Latin America & Caribbean,Lower middle income
U3080,University of Medea,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3081,University of Medellín,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3082,Medizinische Hochschule Hannover,,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U3083,Meikai University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3084,Universitas Mercu Buana,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U3085,Middle East University,,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3086,Mindanao State University – Iligan Institute of Technology,,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3087,Minhaj University Lahore,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3088,University of Misan,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3089,Misr University for Science and Technology,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3090,Mizoram University,,India,india,IND,South Asia,Lower middle income
U3091,M. Kumarasamy College of Engineering,,India,india,IND,South Asia,Lower middle income
U3092,"MNS University of Agriculture, Multan",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3093,Modern University for Business and Science,,Lebanon,lebanon,LBN,Middle East & North Africa,Upper middle income
U3094,Université Mohamed El Bachir El Ibrahimi de Bordj Bou Arréridj,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3095,University of Mohamed Lamine Debaghin Setif 2,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3096,Monroe College,,United States,united states,USA,North America,High income: OECD
U3097,University of Monterrey,,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U3098,Russian Biotechnological University (BIOTECH),,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3099,Moscow State Linguistic University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3100,Moscow Technical University of Communications and Informatics,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3101,University of Mostar,,Bosnia and Herzegovina,bosnia and herzegovina,BIH,Europe & Central Asia,Upper middle income
U3102,Muban Chombueng Rajabhat University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3103,Mukogawa Women’s University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3104,Mulungushi University,,Zambia,zambia,ZMB,Sub-Saharan Africa,Lower middle income
U3105,Musashino University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3106,Universidad Nacional Abierta y a Distancia (UNAD),,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3107,Universidad Nacional de Asunción,,Paraguay,paraguay,PRY,Latin America & Caribbean,Lower middle income
U3108,Universidad Nacional de Chimborazo,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U3109,Universidad Nacional de Itapúa,,Paraguay,paraguay,PRY,Latin America & Caribbean,Lower middle income
U3110,Universidad Nacional de Rafaela (UNRaf),,Argentina,argentina,ARG,Latin America & Caribbean,Upper middle income
U3111,Nagoya University of Commerce & Business,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3112,Nakhchivan State University,,Azerbaijan,azerbaijan,AZE,Europe & Central Asia,Upper middle income
U3113,Nakhon Ratchasima Rajabhat University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3114,Namal University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3115,Namangan Engineering Construction Institute,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3116,Namangan Institute of Engineering and Technology,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3117,Namangan State University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3118,"Nasarawa State University, Keffi",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3119,National Film and Television School,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3120,National University of Food Technologies,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3121,National University Odessa Law Academy,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3122,The National University of Ostroh Academy,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3123,National Polytechnic University of Armenia,,Armenia,armenia,ARM,Europe & Central Asia,Lower middle income
U3124,National University of Quilmes,,Argentina,argentina,ARG,Latin America & Caribbean,Upper middle income
U3125,National School of Artificial Intelligence (ENSIA),,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3126,"National University of Science and Technology, Oman",,Oman,oman,OMN,Middle East & North Africa,High income: nonOECD
U3127,"National University, Sudan",,Sudan,sudan,SDN,Sub-Saharan Africa,Lower middle income
U3128,National Textile University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3129,National Transport University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3130,National University of Water and Environmental Engineering,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3131,National University “Yuri Kondratyuk Poltava Polytechnic”,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3132,Navoi State Pedagogical Institute,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3133,Netaji Subhas University of Technology,,India,india,IND,South Asia,Lower middle income
U3134,Niger Delta University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3135,Nihon Pharmaceutical University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3136,Niigata University of Health and Welfare,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3137,University of Niigata Prefecture,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3138,Ninevah University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3139,Nitte (Deemed to be University),,India,india,IND,South Asia,Lower middle income
U3140,University of Northampton,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3141,Northeast Ohio Medical University,,United States,united states,USA,North America,High income: OECD
U3142,Northern Border University,,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U3143,Northern Technical University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3144,Norwich University of the Arts,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3145,University Centre of El-Bayadh,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3146,University of Nova Gorica,,Slovenia,slovenia,SVN,Europe & Central Asia,High income: OECD
U3147,Novosibirsk State University of Economics and Management,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3148,Nueva Ecija University of Science and Technology (NEUST),,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3149,Universidad Nur,,Bolivia,bolivia,BOL,Latin America & Caribbean,Lower middle income
U3150,October 6 University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3151,October University for Modern Sciences and Arts (MSA),,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3152,Odesa I.I. Mechnikov National University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3153,Oguz Han Engineering and Technology University of Turkmenistan,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3154,University of Okara,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3155,Omsk State Agrarian University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3156,Open Christian University,,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U3157,Université d’Oran 2 Mohamed Ben Ahmed,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3158,Oran Graduate School of Economics,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3159,Orel State Agrarian University named after N.V. Parahin,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3160,Orel State University named after I.S. Turgenev,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3161,ORT Uruguay University,,Uruguay,uruguay,URY,Latin America & Caribbean,High income: nonOECD
U3162,Osol Al-Deen University College,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3163,University College of Osteopathy,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3164,Ostrogradsky National University of Kremenchuk,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3165,University of Oum El Bouaghi,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3166,Universidad del Pacífico Ecuador,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U3167,Palestine Polytechnic University,,Palestine,palestine,PSE,Middle East & North Africa,Lower middle income
U3168,Palestine Technical University – Kadoorie,,Palestine,palestine,PSE,Middle East & North Africa,Lower middle income
U3169,Universidad de Pamplona,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3170,Panteion University of Social and Political Sciences,,Greece,greece,GRC,Europe & Central Asia,High income: OECD
U3171,Panthéon-Assas University (Paris 2),,France,france,FRA,Europe & Central Asia,High income: OECD
U3172,Pavlo Tychyna Uman State Pedagogical University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3173,University of Petra,,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3174,Petre Shotadze Tbilisi Medical Academy,,Georgia,georgia,GEO,Europe & Central Asia,Lower middle income
U3175,Petroleum University of Technology,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3176,Petro Mohyla Black Sea National University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3177,Pharos University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3178,Philadelphia University (Jordan),,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3179,"Plateau State University, Bokkos",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3180,Platov South-Russian State Polytechnic University (NPI),,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3181,Plymouth Marjon University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3182,Polytechnic Institute of Setúbal,,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U3183,Pontifical Catholic University of Argentina,,Argentina,argentina,ARG,Latin America & Caribbean,Upper middle income
U3184,University of Poonch Rawalakot,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3185,Universidad Popular Autónoma del Estado de Puebla,,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U3186,Prefectural University of Hiroshima,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3187,"Presbyterian University, Ghana",,Ghana,ghana,GHA,Sub-Saharan Africa,Lower middle income
U3188,Presidency University,,India,india,IND,South Asia,Lower middle income
U3189,"University of Professional Studies, Accra",,Ghana,ghana,GHA,Sub-Saharan Africa,Lower middle income
U3190,Prydniprovska State Academy of Civil Engineering and Architecture,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3191,Pskov State University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3192,PUC-Campinas,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3193,University of Puthisastra,,Cambodia,cambodia,KHM,East Asia & Pacific,Low income
U3194,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3195,Queen Arwa University,,Yemen,yemen,YEM,Middle East & North Africa,Lower middle income
U3196,Queen Margaret University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3197,Universidade Rainha Njinga a Mbande (URNM),,Angola,angola,AGO,Sub-Saharan Africa,Upper middle income
U3198,Rajamangala University of Technology Isan,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3199,Rajamangala University of Technology Thanyaburi (RMUTT),,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3200,Rawalpindi Medical University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3201,Rennes School of Business,,France,france,FRA,Europe & Central Asia,High income: OECD
U3202,Ritsumeikan Asia Pacific University (APU),,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3203,Rose Bruford College,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3204,Rostov State University of Economics,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3205,Royal Agricultural University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3206,"Royal Central School of Speech and Drama, University of London",,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3207,Royal College of Academics,,Luxembourg,luxembourg,LUX,Europe & Central Asia,High income: OECD
U3208,Royal College of Art,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3209,Royal Conservatoire of Scotland,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3210,Royal Academy of Dramatic Art (RADA),,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3211,Royal Academy of Music,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3212,Royal College of Music,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3213,Royal Northern College of Music,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3214,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3215,Russian University of State for Social (RUSS),,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3216,Ryazan State Medical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3217,University of Sadat City,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3218,University of Saida,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3219,University of Saint Joseph,,Macao,macao,MAC,East Asia & Pacific,High income: nonOECD
U3220,Saint Petersburg State Pediatric Medical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3221,"Saint Thomas University, Colombia",,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3222,Sakon Nakhon Rajabhat University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3223,Salahaddin University–Erbil,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3224,Samara State Medical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3225,Samarkand State University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3226,Samarkand State Institute of Foreign Languages,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3227,Samarkand State Medical University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3228,Samsun University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U3229,University of San Martín de Porres,,Peru,peru,PER,Latin America & Caribbean,Upper middle income
U3230,University of Santander,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3231,Universidad Santo Tomás,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U3232,Sarsen Amanzholov East Kazakhstan University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3233,Satya Wacana Christian University,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U3234,Saudi Electronic University,,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U3235,SBS Swiss Business School,,Switzerland,switzerland,CHE,Europe & Central Asia,High income: OECD
U3236,University of Science and Technology of Southern Philippines (USTP),,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3237,SDU University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3238,Sebha University,,Libya,libya,LBY,Middle East & North Africa,Upper middle income
U3239,Sefako Makgatho Health Sciences University,,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U3240,Seisa Dohto University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3241,Senshu University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3242,Seyitnazar Seydi Turkmen State Pedagogical Institute,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3243,"Shah Abdul Latif University, Khairpur",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3244,Shaheed Benazir Bhutto Women University Peshawar,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3245,Shaheed Mohtarma Benazir Bhutto Medical University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3246,Shaheed Zulfiqar Ali Bhutto Medical University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3247,The University of Shiga Prefecture,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3248,Shonan Institute of Technology,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3249,Silesian University in Opava,,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U3250,SIMAD University,,Somalia,somalia,SOM,Sub-Saharan Africa,Low income
U3251,Simón Bolívar University (Colombia),,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3252,Universidad del Sinú,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3253,Sir Syed University of Engineering and Technology,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3254,Skolkovo Institute of Science and Technology (Skoltech),,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3255,"Solent University, Southampton",,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3256,"Soochow University, Taiwan",,Taiwan,taiwan,,,
U3257,University of Sopron,,Hungary,hungary,HUN,Europe & Central Asia,Upper middle income
U3258,University of Souk Ahras,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3259,Institute of Southern Punjab – Multan,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3260,Southern Technical University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3261,Sri Balaji Vidyapeeth,,India,india,IND,South Asia,Lower middle income
U3262,Sri Lanka Institute of Information Technology,,Sri Lanka,sri lanka,LKA,South Asia,Lower middle income
U3263,State Energy Institute of Turkmenistan,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3264,Stavropol State Agrarian University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3265,St Luke’s International University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3266,"St Mary’s University College, Belfast",,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3267,"St Mary’s University, Twickenham",,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3268,Stranmillis University College,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3269,University of Suffolk,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3270,University of Sufism and Modern Sciences (USMS),,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3271,Sugiyama Jogakuen University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3272,Sukkur IBA University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3273,University of Swabi,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3274,Tafila Technical University,,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3275,University of Taipei,,Taiwan,taiwan,,,
U3276,Takushoku University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3277,Tama Art University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3278,University of Tamanghasset,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3279,Tarlac Agricultural University,,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3280,Tarsus University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U3281,Tashkent Institute of Chemical Technology,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3282,Tashkent Institute of Finance,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3283,Tashkent University of Information Technologies,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3284,Tashkent Institute of Irrigation and Agricultural Mechanisation,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3285,Tashkent Medical Academy,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3286,Tashkent Pediatric Medical Institute,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3287,Tashkent Pharmaceutical Institute,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3288,Tashkent State Dental Institute,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3289,Tashkent State University of Economics,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3290,Tashkent State University of Law,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3291,Tashkent State University of Oriental Studies,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3292,Tashkent State Pedagogical University named after Nizami,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3293,Tashkent State Technical University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3294,Tashkent State Transport University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3295,Tashkent Institute of Textile and Light Industry,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3296,Tata Institute of Fundamental Research,,India,india,IND,South Asia,Lower middle income
U3297,Tatung University,,Taiwan,taiwan,,,
U3298,T. C. Demiroğlu Bilim University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U3299,Teacher Education College of Setif,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3300,Technical University of Moldova,,Moldova,moldova,MDA,Europe & Central Asia,Lower middle income
U3301,University of Technology Nowshera,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3302,Universidad Técnica de Manabí,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U3303,Universidad Tecnológica de Santiago (UTESA),,Dominican Republic,dominican republic,DOM,Latin America & Caribbean,Upper middle income
U3304,Tecnológico de Costa Rica,,Costa Rica,costa rica,CRI,Latin America & Caribbean,Upper middle income
U3305,Instituto Tecnológico Metropolitano,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3306,Teerthanker Mahaveer University,,India,india,IND,South Asia,Lower middle income
U3307,Teikyo Heisei University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3308,Institut Teknologi Nasional Bandung (ITENAS Bandung),,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U3309,University of Telafer,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3310,Institute of Telecommunications and Informatics of Turkmenistan,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3311,Tenri University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3312,Termez State University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3313,Termez Institute of Engineering and Technology,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3314,Termiz Institute of Agrotechnology and Innovative Development,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3315,University of the Thai Chamber of Commerce,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3316,University of Thi-Qar,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3317,Thomas Adewumi University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3318,Tikrit University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3319,Tishk International University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3320,Tissemsilt University,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3321,Tohoku Gakuin University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3322,Tokyo University of Foreign Studies,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3323,Tokyo University of Technology,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3324,Tomsk State Pedagogical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3325,Trinity Laban Conservatoire of Music and Dance,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3326,University of Tripoli,,Libya,libya,LBY,Middle East & North Africa,Upper middle income
U3327,Turan-Astana University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3328,Turin Polytechnic University in Tashkent,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3329,Turkmen State Architecture and Construction Institute,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3330,Turkmen State Institute of Economics and Management,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3331,Tver State Technical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3332,Ubon Ratchathani University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3333,UBT,,Unknown,unknown,,,
U3334,"UEES, Espiritu Santo University",,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
