university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025,normalized_university_name,normalized_openalex_name,name_similarity,country_match,publication_match_status
U0931,universidad nacional mayor de san marcos,Peru,,,,,,,,,,universidad nacional mayor de san marcos,,0.0,False,Unmatched
U0932,universidad pontificia bolivariana,Colombia,,,,,,,,,,universidad pontificia bolivariana,,0.0,False,Unmatched
U0933,universidade católica portuguesa - ucp,Portugal,,,,,,,,,,universidade catolica portuguesa ucp,,0.0,False,Unmatched
U0934,universidade de vigo,Spain,,,,,,,,,,universidade de vigo,,0.0,False,Unmatched
U0935,università degli studi della tuscia (university of tuscia),Italy,,,,,,,,,,universita degli studi della tuscia,,0.0,False,Unmatched
U0936,università degli studi roma tre,Italy,,,,,,,,,,universita degli studi roma tre,,0.0,False,Unmatched
U0937,"university of alabama, birmingham",United States,,,,,,,,,,university of alabama birmingham,,0.0,False,Unmatched
U0938,university of calabria,Italy,,,,,,,,,,university of calabria,,0.0,False,Unmatched
U0939,university of east london,United Kingdom,,,,,,,,,,university of east london,,0.0,False,Unmatched
U0940,university of hail,Saudi Arabia,,,,,,,,,,university of hail,,0.0,False,Unmatched
U0941,university of lodz,Poland,,,,,,,,,,university of lodz,,0.0,False,Unmatched
U0942,university of maribor,Slovenia,,,,,,,,,,university of maribor,,0.0,False,Unmatched
U0943,university of murcia,Spain,,,,,,,,,,university of murcia,,0.0,False,Unmatched
U0944,university of nairobi,Kenya,,,,,,,,,,university of nairobi,,0.0,False,Unmatched
U0945,university of peshawar,Pakistan,,,,,,,,,,university of peshawar,,0.0,False,Unmatched
U0946,university of salford,United Kingdom,,,,,,,,,,university of salford,,0.0,False,Unmatched
U0947,university paris 2 panthéon-assas,France,,,,,,,,,,university paris 2 pantheon assas,,0.0,False,Unmatched
U0948,viet nam national university ho chi minh city (vnu-hcm),Vietnam,,,,,,,,,,viet nam national university ho chi minh city,,0.0,False,Unmatched
U0949,worcester polytechnic institute,United States,,,,,,,,,,worcester polytechnic institute,,0.0,False,Unmatched
U0950,wroclaw university of science and technology (wrust),Poland,,,,,,,,,,wroclaw university of science and technology,,0.0,False,Unmatched
U0951,yerevan state university,Armenia,,,,,,,,,,yerevan state university,,0.0,False,Unmatched
U0952,yokohama city university,Japan,,,,,,,,,,yokohama city university,,0.0,False,Unmatched
U0953,almaty technological university,Kazakhstan,,,,,,,,,,almaty technological university,,0.0,False,Unmatched
U0954,athens university of economics and business,Greece,,,,,,,,,,athens university of economics and business,,0.0,False,Unmatched
U0955,auburn university,United States,,,,,,,,,,auburn university,,0.0,False,Unmatched
U0956,baku state university,Azerbaijan,,,,,,,,,,baku state university,,0.0,False,Unmatched
U0957,bina nusantara university (binus),Indonesia,,,,,,,,,,bina nusantara university,,0.0,False,Unmatched
U0958,clark university,United States,,,,,,,,,,clark university,,0.0,False,Unmatched
U0959,clemson university,United States,,,,,,,,,,clemson university,,0.0,False,Unmatched
U0960,d. serikbayev east kazakhstan state technical university,Kazakhstan,,,,,,,,,,d serikbayev east kazakhstan state technical university,,0.0,False,Unmatched
U0961,ferdowsi university of mashhad,"Iran, Islamic Republic of",,,,,,,,,,ferdowsi university of mashhad,,0.0,False,Unmatched
U0962,financial university under the government of the russian federation,Russia,,,,,,,,,,financial university under the government of the russian federation,,0.0,False,Unmatched
U0963,hallym university,South Korea,,,,,,,,,,hallym university,,0.0,False,Unmatched
U0964,indian institute of technology bhubaneswar,India,,,,,,,,,,indian institute of technology bhubaneswar,,0.0,False,Unmatched
U0965,instituto tecnológico de buenos aires (itba),Argentina,,,,,,,,,,instituto tecnologico de buenos aires,,0.0,False,Unmatched
U0966,khon kaen university,Thailand,,,,,,,,,,khon kaen university,,0.0,False,Unmatched
U0967,king mongkut's university of technology thonburi,Thailand,,,,,,,,,,king mongkut s university of technology thonburi,,0.0,False,Unmatched
U0968,kumamoto university,Japan,,,,,,,,,,kumamoto university,,0.0,False,Unmatched
U0969,mansoura university,Egypt,,,,,,,,,,mansoura university,,0.0,False,Unmatched
U0970,niigata university,Japan,,,,,,,,,,niigata university,,0.0,False,Unmatched
U0971,northern borders university,Saudi Arabia,,,,,,,,,,northern borders university,,0.0,False,Unmatched
U0972,pontificia universidad católica del ecuador (puce),Ecuador,,,,,,,,,,pontificia universidad catolica del ecuador,,0.0,False,Unmatched
U0973,prince of songkla university,Thailand,,,,,,,,,,prince of songkla university,,0.0,False,Unmatched
U0974,"queen margaret university , edinburgh",United Kingdom,,,,,,,,,,queen margaret university edinburgh,,0.0,False,Unmatched
U0975,rhodes university,South Africa,,,,,,,,,,rhodes university,,0.0,False,Unmatched
U0976,riga stradins university,Latvia,,,,,,,,,,riga stradins university,,0.0,False,Unmatched
U0977,s.d. asfendiyarov kazakh national medical university,Kazakhstan,,,,,,,,,,s d asfendiyarov kazakh national medical university,,0.0,False,Unmatched
U0978,saveetha institute of medical and technical sciences (deemed to be university),India,,,,,,,,,,saveetha institute of medical and technical sciences,,0.0,False,Unmatched
U0979,sophia university,Japan,,,,,,,,,,sophia university,,0.0,False,Unmatched
U0980,southern federal university,Russia,,,,,,,,,,southern federal university,,0.0,False,Unmatched
U0981,st. louis university,United States,,,,,,,,,,st louis university,,0.0,False,Unmatched
U0982,the university of alabama,United States,,,,,,,,,,university of alabama,,0.0,False,Unmatched
U0983,the university of lahore,Pakistan,,,,,,,,,,university of lahore,,0.0,False,Unmatched
U0984,universidad autónoma metropolitana (uam),Mexico,,,,,,,,,,universidad autonoma metropolitana,,0.0,False,Unmatched
U0985,universidad de córdoba - españa,Spain,,,,,,,,,,universidad de cordoba espana,,0.0,False,Unmatched
U0986,universidad de la sabana,Colombia,,,,,,,,,,universidad de la sabana,,0.0,False,Unmatched
U0987,universidad de león,Spain,,,,,,,,,,universidad de leon,,0.0,False,Unmatched
U0988,universidad de los andes - chile,Chile,,,,,,,,,,universidad de los andes chile,,0.0,False,Unmatched
U0989,universidad de san andrés - udesa,Argentina,,,,,,,,,,universidad de san andres udesa,,0.0,False,Unmatched
U0990,universidad nacional de rosario (unr),Argentina,,,,,,,,,,universidad nacional de rosario,,0.0,False,Unmatched
U0991,universidad técnica federico santa maría (usm),Chile,,,,,,,,,,universidad tecnica federico santa maria,,0.0,False,Unmatched
U0992,universidad torcuato di tella,Argentina,,,,,,,,,,universidad torcuato di tella,,0.0,False,Unmatched
U0993,université sorbonne paris nord,France,,,,,,,,,,universite sorbonne paris nord,,0.0,False,Unmatched
U0994,université toulouse 1 capitole,France,,,,,,,,,,universite toulouse 1 capitole,,0.0,False,Unmatched
U0995,universiti pendidikan sultan idris (upsi),Malaysia,,,,,,,,,,universiti pendidikan sultan idris,,0.0,False,Unmatched
U0996,university of bahrain,Bahrain,,,,,,,,,,university of bahrain,,0.0,False,Unmatched
U0997,university of central lancashire,United Kingdom,,,,,,,,,,university of central lancashire,,0.0,False,Unmatched
U0998,university of colombo,Sri Lanka,,,,,,,,,,university of colombo,,0.0,False,Unmatched
U0999,university of denver,United States,,,,,,,,,,university of denver,,0.0,False,Unmatched
U1000,university of parma,Italy,,,,,,,,,,university of parma,,0.0,False,Unmatched
U1001,university of regina,Canada,,,,,,,,,,university of regina,,0.0,False,Unmatched
U1002,university of south bohemia,Czech Republic,,,,,,,,,,university of south bohemia,,0.0,False,Unmatched
U1003,university of the western cape,South Africa,,,,,,,,,,university of the western cape,,0.0,False,Unmatched
U1004,yarmouk university,Jordan,,,,,,,,,,yarmouk university,,0.0,False,Unmatched
U1005,yeungnam university,South Korea,,,,,,,,,,yeungnam university,,0.0,False,Unmatched
U1006,al-azhar university,Egypt,,,,,,,,,,al azhar university,,0.0,False,Unmatched
U1007,aligarh muslim university,India,,,,,,,,,,aligarh muslim university,,0.0,False,Unmatched
U1008,amity university,India,,,,,,,,,,amity university,,0.0,False,Unmatched
U1009,amrita vishwa vidyapeetham,India,,,,,,,,,,amrita vishwa vidyapeetham,,0.0,False,Unmatched
U1010,an-najah national university,"Palestinian Territory, Occupied",,,,,,,,,,an najah national university,,0.0,False,Unmatched
U1011,"arab academy for science, technology and maritime transport",Egypt,,,,,,,,,,arab academy for science technology and maritime transport,,0.0,False,Unmatched
U1012,assiut university,Egypt,,,,,,,,,,assiut university,,0.0,False,Unmatched
U1013,azerbaijan state oil and industry university,Azerbaijan,,,,,,,,,,azerbaijan state oil and industry university,,0.0,False,Unmatched
U1014,azerbaijan state university of economics,Azerbaijan,,,,,,,,,,azerbaijan state university of economics,,0.0,False,Unmatched
U1015,banaras hindu university,India,,,,,,,,,,banaras hindu university,,0.0,False,Unmatched
U1016,baylor university,United States,,,,,,,,,,baylor university,,0.0,False,Unmatched
U1017,bielefeld university,Germany,,,,,,,,,,bielefeld university,,0.0,False,Unmatched
U1018,binghamton university suny,United States,,,,,,,,,,binghamton university suny,,0.0,False,Unmatched
U1019,birmingham city university,United Kingdom,,,,,,,,,,birmingham city university,,0.0,False,Unmatched
U1020,brac university,Bangladesh,,,,,,,,,,brac university,,0.0,False,Unmatched
U1021,brigham young university,United States,,,,,,,,,,brigham young university,,0.0,False,Unmatched
U1022,canterbury christ church university,United Kingdom,,,,,,,,,,canterbury christ church university,,0.0,False,Unmatched
U1023,chang jung christian university,Taiwan,,,,,,,,,,chang jung christian university,,0.0,False,Unmatched
U1024,chung yuan christian university,Taiwan,,,,,,,,,,chung yuan christian university,,0.0,False,Unmatched
U1025,chungbuk national university,South Korea,,,,,,,,,,chungbuk national university,,0.0,False,Unmatched
U1026,college of william and mary,United States,,,,,,,,,,college of william and mary,,0.0,False,Unmatched
U1027,corvinus university of budapest,Hungary,,,,,,,,,,corvinus university of budapest,,0.0,False,Unmatched
U1028,cracow university of technology (politechnika krakowska),Poland,,,,,,,,,,cracow university of technology,,0.0,False,Unmatched
U1029,dankook university,South Korea,,,,,,,,,,dankook university,,0.0,False,Unmatched
U1030,ege university,Turkey,,,,,,,,,,ege university,,0.0,False,Unmatched
U1031,escuela superior politécnica del litoral (espol),Ecuador,,,,,,,,,,escuela superior politecnica del litoral,,0.0,False,Unmatched
U1032,fordham university,United States,,,,,,,,,,fordham university,,0.0,False,Unmatched
U1033,gebze technical university (gtu),Turkey,,,,,,,,,,gebze technical university,,0.0,False,Unmatched
U1034,george mason university,United States,,,,,,,,,,george mason university,,0.0,False,Unmatched
U1035,gifu university,Japan,,,,,,,,,,gifu university,,0.0,False,Unmatched
U1036,glasgow caledonian university,United Kingdom,,,,,,,,,,glasgow caledonian university,,0.0,False,Unmatched
U1037,gunma university,Japan,,,,,,,,,,gunma university,,0.0,False,Unmatched
U1038,guru gobind singh indraprastha university,India,,,,,,,,,,guru gobind singh indraprastha university,,0.0,False,Unmatched
U1039,harbin engineering university,China (Mainland),,,,,,,,,,harbin engineering university,,0.0,False,Unmatched
U1040,hohai university,China (Mainland),,,,,,,,,,hohai university,,0.0,False,Unmatched
U1041,howard university,United States,,,,,,,,,,howard university,,0.0,False,Unmatched
U1042,hungarian university of agriculture and life sciences,Hungary,,,,,,,,,,hungarian university of agriculture and life sciences,,0.0,False,Unmatched
U1043,indiana universitypurdue university indianapolis,United States,,,,,,,,,,indiana university purdue university indianapolis,,0.0,False,Unmatched
U1044,international christian university,Japan,,,,,,,,,,international christian university,,0.0,False,Unmatched
U1045,international islamic university islamabad (iiu),Pakistan,,,,,,,,,,international islamic university islamabad,,0.0,False,Unmatched
U1046,islamic university of madinah,Saudi Arabia,,,,,,,,,,islamic university of madinah,,0.0,False,Unmatched
U1047,"iteso, universidad jesuita de guadalajara",Mexico,,,,,,,,,,iteso universidad jesuita de guadalajara,,0.0,False,Unmatched
U1048,jiangnan university,China (Mainland),,,,,,,,,,jiangnan university,,0.0,False,Unmatched
U1049,kagoshima university,Japan,,,,,,,,,,kagoshima university,,0.0,False,Unmatched
U1050,kangwon national university,South Korea,,,,,,,,,,kangwon national university,,0.0,False,Unmatched
U1051,kazakh-british technical university,Kazakhstan,,,,,,,,,,kazakh british technical university,,0.0,False,Unmatched
U1052,kent state university,United States,,,,,,,,,,kent state university,,0.0,False,Unmatched
U1053,kyushu institute of technology,Japan,,,,,,,,,,kyushu institute of technology,,0.0,False,Unmatched
U1054,leeds beckett university,United Kingdom,,,,,,,,,,leeds beckett university,,0.0,False,Unmatched
U1055,lobachevsky university,Russia,,,,,,,,,,lobachevsky university,,0.0,False,Unmatched
U1056,lodz university of technology,Poland,,,,,,,,,,lodz university of technology,,0.0,False,Unmatched
U1057,london metropolitan university,United Kingdom,,,,,,,,,,london metropolitan university,,0.0,False,Unmatched
U1058,loyola university chicago,United States,,,,,,,,,,loyola university chicago,,0.0,False,Unmatched
U1059,lviv polytechnic national university,Ukraine,,,,,,,,,,lviv polytechnic national university,,0.0,False,Unmatched
U1060,marmara university,Turkey,,,,,,,,,,marmara university,,0.0,False,Unmatched
U1061,mississippi state university,United States,,,,,,,,,,mississippi state university,,0.0,False,Unmatched
U1062,multimedia university (mmu),Malaysia,,,,,,,,,,multimedia university,,0.0,False,Unmatched
U1063,mustansiriyah university,Iraq,,,,,,,,,,mustansiriyah university,,0.0,False,Unmatched
U1064,mutah university,Jordan,,,,,,,,,,mutah university,,0.0,False,Unmatched
U1065,mykolas romeris university,Lithuania,,,,,,,,,,mykolas romeris university,,0.0,False,Unmatched
U1066,nanjing normal university,China (Mainland),,,,,,,,,,nanjing normal university,,0.0,False,Unmatched
U1067,narxoz university,Kazakhstan,,,,,,,,,,narxoz university,,0.0,False,Unmatched
U1068,national chung cheng university,Taiwan,,,,,,,,,,national chung cheng university,,0.0,False,Unmatched
U1069,"national technical university ""kharkiv polytechnic institute""",Ukraine,,,,,,,,,,national technical university kharkiv polytechnic institute,,0.0,False,Unmatched
U1070,national university of kyiv-mohyla academy (naukma),Ukraine,,,,,,,,,,national university of kyiv mohyla academy,,0.0,False,Unmatched
U1071,njsc kimep university,Kazakhstan,,,,,,,,,,njsc kimep university,,0.0,False,Unmatched
U1072,northern arizona university,United States,,,,,,,,,,northern arizona university,,0.0,False,Unmatched
U1073,northwest university (china),China (Mainland),,,,,,,,,,northwest university,,0.0,False,Unmatched
U1074,o.p. jindal global university,India,,,,,,,,,,o p jindal global university,,0.0,False,Unmatched
U1075,ohio university,United States,,,,,,,,,,ohio university,,0.0,False,Unmatched
U1076,panjab university,India,,,,,,,,,,panjab university,,0.0,False,Unmatched
U1077,paul valéry university montpellier,France,,,,,,,,,,paul valery university montpellier,,0.0,False,Unmatched
U1078,pontifícia universidade católica de são paulo,Brazil,,,,,,,,,,pontificia universidade catolica de sao paulo,,0.0,False,Unmatched
U1079,poznan university of technology,Poland,,,,,,,,,,poznan university of technology,,0.0,False,Unmatched
U1080,rochester institute of technology (rit),United States,,,,,,,,,,rochester institute of technology,,0.0,False,Unmatched
U1081,russian presidential academy of national economy and public administration,Russia,,,,,,,,,,russian presidential academy of national economy and public administration,,0.0,False,Unmatched
U1082,saint petersburg electrotechnical university etu-leti,Russia,,,,,,,,,,saint petersburg electrotechnical university etu leti,,0.0,False,Unmatched
U1083,saint-petersburg mining university,Russia,,,,,,,,,,saint petersburg mining university,,0.0,False,Unmatched
U1084,samara national research university (samara university),Russia,,,,,,,,,,samara national research university,,0.0,False,Unmatched
U1085,san diego state university,United States,,,,,,,,,,san diego state university,,0.0,False,Unmatched
U1086,sheffield hallam university,United Kingdom,,,,,,,,,,sheffield hallam university,,0.0,False,Unmatched
U1087,shinshu university,Japan,,,,,,,,,,shinshu university,,0.0,False,Unmatched
U1088,"siberian federal university, sibfu",Russia,,,,,,,,,,siberian federal university sibfu,,0.0,False,Unmatched
U1089,silesian university of technology,Poland,,,,,,,,,,silesian university of technology,,0.0,False,Unmatched
U1090,slovak university of agriculture in nitra,Slovakia,,,,,,,,,,slovak university of agriculture in nitra,,0.0,False,Unmatched
U1091,slovak university of technology in bratislava,Slovakia,,,,,,,,,,slovak university of technology in bratislava,,0.0,False,Unmatched
U1092,sohar university,Oman,,,,,,,,,,sohar university,,0.0,False,Unmatched
U1093,soonchunhyang university,South Korea,,,,,,,,,,soonchunhyang university,,0.0,False,Unmatched
U1094,southern methodist university,United States,,,,,,,,,,southern methodist university,,0.0,False,Unmatched
U1095,southwest university,China (Mainland),,,,,,,,,,southwest university,,0.0,False,Unmatched
U1096,srm institute of science and technology,India,,,,,,,,,,srm institute of science and technology,,0.0,False,Unmatched
U1097,sumy state university,Ukraine,,,,,,,,,,sumy state university,,0.0,False,Unmatched
U1098,sungshin women's university,South Korea,,,,,,,,,,sungshin women s university,,0.0,False,Unmatched
U1099,széchenyi istván university,Hungary,,,,,,,,,,szechenyi istvan university,,0.0,False,Unmatched
U1100,taibah university,Saudi Arabia,,,,,,,,,,taibah university,,0.0,False,Unmatched
U1101,tallinn university,Estonia,,,,,,,,,,tallinn university,,0.0,False,Unmatched
U1102,technical university of kosice,Slovakia,,,,,,,,,,technical university of kosice,,0.0,False,Unmatched
U1103,tecnológico de costa rica -tec,Costa Rica,,,,,,,,,,tecnologico de costa rica tec,,0.0,False,Unmatched
U1104,telkom university,Indonesia,,,,,,,,,,telkom university,,0.0,False,Unmatched
U1105,the hashemite university,Jordan,,,,,,,,,,hashemite university,,0.0,False,Unmatched
U1106,the university of northampton,United Kingdom,,,,,,,,,,university of northampton,,0.0,False,Unmatched
U1107,the university of texas at arlington,United States,,,,,,,,,,university of texas at arlington,,0.0,False,Unmatched
U1108,tokushima university,Japan,,,,,,,,,,tokushima university,,0.0,False,Unmatched
U1109,tokyo metropolitan university,Japan,,,,,,,,,,tokyo metropolitan university,,0.0,False,Unmatched
U1110,universidad andrés bello,Chile,,,,,,,,,,universidad andres bello,,0.0,False,Unmatched
U1111,universidad austral de chile,Chile,,,,,,,,,,universidad austral de chile,,0.0,False,Unmatched
U1112,universidad autónoma chapingo,Mexico,,,,,,,,,,universidad autonoma chapingo,,0.0,False,Unmatched
U1113,universidad autónoma de nuevo león,Mexico,,,,,,,,,,universidad autonoma de nuevo leon,,0.0,False,Unmatched
U1114,universidad autónoma del estado de méxico (uaemex),Mexico,,,,,,,,,,universidad autonoma del estado de mexico,,0.0,False,Unmatched
U1115,universidad de castilla-la mancha,Spain,,,,,,,,,,universidad de castilla la mancha,,0.0,False,Unmatched
U1116,universidad de guadalajara (udg),Mexico,,,,,,,,,,universidad de guadalajara,,0.0,False,Unmatched
U1117,universidad de la frontera (ufro),Chile,,,,,,,,,,universidad de la frontera,,0.0,False,Unmatched
U1118,universidad de las américas puebla (udlap),Mexico,,,,,,,,,,universidad de las americas puebla,,0.0,False,Unmatched
U1119,universidad de lima,Peru,,,,,,,,,,universidad de lima,,0.0,False,Unmatched
U1120,universidad de los andes - (ula) mérida,Venezuela,,,,,,,,,,universidad de los andes merida,,0.0,False,Unmatched
U1121,universidad de oviedo,Spain,,,,,,,,,,universidad de oviedo,,0.0,False,Unmatched
U1122,universidad de puerto rico,Puerto Rico,,,,,,,,,,universidad de puerto rico,,0.0,False,Unmatched
U1123,universidad de talca,Chile,,,,,,,,,,universidad de talca,,0.0,False,Unmatched
U1124,universidad del norte,Colombia,,,,,,,,,,universidad del norte,,0.0,False,Unmatched
U1125,universidad del pacífico,Peru,,,,,,,,,,universidad del pacifico,,0.0,False,Unmatched
U1126,universidad del valle,Colombia,,,,,,,,,,universidad del valle,,0.0,False,Unmatched
U1127,universidad diego portales (udp),Chile,,,,,,,,,,universidad diego portales,,0.0,False,Unmatched
U1128,universidad icesi,Colombia,,,,,,,,,,universidad icesi,,0.0,False,Unmatched
U1129,universidad nacional de cuyo,Argentina,,,,,,,,,,universidad nacional de cuyo,,0.0,False,Unmatched
U1130,universidad nacional de la asunción,Paraguay,,,,,,,,,,universidad nacional de la asuncion,,0.0,False,Unmatched
U1131,universidad nacional de san luis,Argentina,,,,,,,,,,universidad nacional de san luis,,0.0,False,Unmatched
U1132,universidad nacional del centro de la provincia de buenos aires (unicen),Argentina,,,,,,,,,,universidad nacional del centro de la provincia de buenos aires,,0.0,False,Unmatched
U1133,universidad peruana cayetano heredia (upch),Peru,,,,,,,,,,universidad peruana cayetano heredia,,0.0,False,Unmatched
U1134,universidad rey juan carlos,Spain,,,,,,,,,,universidad rey juan carlos,,0.0,False,Unmatched
U1135,universidad simón bolívar (usb),Venezuela,,,,,,,,,,universidad simon bolivar,,0.0,False,Unmatched
U1136,universidad tecnológica de panamá (utp),Panama,,,,,,,,,,universidad tecnologica de panama,,0.0,False,Unmatched
U1137,universidad tecnológica nacional (utn),Argentina,,,,,,,,,,universidad tecnologica nacional,,0.0,False,Unmatched
U1138,universidade da coruña,Spain,,,,,,,,,,universidade da coruna,,0.0,False,Unmatched
U1139,universidade federal de pernambuco (ufpe),Brazil,,,,,,,,,,universidade federal de pernambuco,,0.0,False,Unmatched
U1140,universidade federal de são carlos (ufscar),Brazil,,,,,,,,,,universidade federal de sao carlos,,0.0,False,Unmatched
U1141,universidade federal do paraná - ufpr,Brazil,,,,,,,,,,universidade federal do parana ufpr,,0.0,False,Unmatched
U1142,universidade federal fluminense,Brazil,,,,,,,,,,universidade federal fluminense,,0.0,False,Unmatched
U1143,"universita' degli studi ""g. d'annunzio"" chieti pescara",Italy,,,,,,,,,,universita degli studi g d annunzio chieti pescara,,0.0,False,Unmatched
U1144,università degli studi di udine,Italy,,,,,,,,,,universita degli studi di udine,,0.0,False,Unmatched
U1145,università del salento,Italy,,,,,,,,,,universita del salento,,0.0,False,Unmatched
U1146,universitas hasanuddin,Indonesia,,,,,,,,,,universitas hasanuddin,,0.0,False,Unmatched
U1147,universitas sebelas maret,Indonesia,,,,,,,,,,universitas sebelas maret,,0.0,False,Unmatched
U1148,universitat de lleida,Spain,,,,,,,,,,universitat de lleida,,0.0,False,Unmatched
U1149,universität siegen,Germany,,,,,,,,,,universitat siegen,,0.0,False,Unmatched
U1150,université de caen normandie,France,,,,,,,,,,universite de caen normandie,,0.0,False,Unmatched
U1151,université de poitiers,France,,,,,,,,,,universite de poitiers,,0.0,False,Unmatched
U1152,université de sfax,Tunisia,,,,,,,,,,universite de sfax,,0.0,False,Unmatched
U1153,université de sousse,Tunisia,,,,,,,,,,universite de sousse,,0.0,False,Unmatched
U1154,université de toulouse ii-le mirail,France,,,,,,,,,,universite de toulouse ii le mirail,,0.0,False,Unmatched
U1155,université de tunis,Tunisia,,,,,,,,,,universite de tunis,,0.0,False,Unmatched
U1156,université lumière lyon 2,France,,,,,,,,,,universite lumiere lyon 2,,0.0,False,Unmatched
U1157,université mohammed v de rabat,Morocco,,,,,,,,,,universite mohammed v de rabat,,0.0,False,Unmatched
U1158,université paris-nanterre,France,,,,,,,,,,universite paris nanterre,,0.0,False,Unmatched
U1159,universiti malaysia sabah (ums),Malaysia,,,,,,,,,,universiti malaysia sabah,,0.0,False,Unmatched
U1160,universiti malaysia sarawak (unimas),Malaysia,,,,,,,,,,universiti malaysia sarawak,,0.0,False,Unmatched
U1161,universiti malaysia terengganu (umt),Malaysia,,,,,,,,,,universiti malaysia terengganu,,0.0,False,Unmatched
U1162,universiti tun hussein onn university of malaysia (uthm),Malaysia,,,,,,,,,,universiti tun hussein onn university of malaysia,,0.0,False,Unmatched
U1163,university of arkansas fayetteville,United States,,,,,,,,,,university of arkansas fayetteville,,0.0,False,Unmatched
U1164,university of derby,United Kingdom,,,,,,,,,,university of derby,,0.0,False,Unmatched
U1165,university of deusto,Spain,,,,,,,,,,university of deusto,,0.0,False,Unmatched
U1166,university of hradec kralove,Czech Republic,,,,,,,,,,university of hradec kralove,,0.0,False,Unmatched
U1167,university of ibadan,Nigeria,,,,,,,,,,university of ibadan,,0.0,False,Unmatched
U1168,university of idaho,United States,,,,,,,,,,university of idaho,,0.0,False,Unmatched
U1169,university of ioannina,Greece,,,,,,,,,,university of ioannina,,0.0,False,Unmatched
U1170,university of karachi,Pakistan,,,,,,,,,,university of karachi,,0.0,False,Unmatched
U1171,university of khartoum,Sudan,,,,,,,,,,university of khartoum,,0.0,False,Unmatched
U1172,university of lagos,Nigeria,,,,,,,,,,university of lagos,,0.0,False,Unmatched
U1173,university of louisville,United States,,,,,,,,,,university of louisville,,0.0,False,Unmatched
U1174,university of massachusetts boston,United States,,,,,,,,,,university of massachusetts boston,,0.0,False,Unmatched
U1175,"university of missouri, kansas city",United States,,,,,,,,,,university of missouri kansas city,,0.0,False,Unmatched
U1176,university of naples parthenope,Italy,,,,,,,,,,university of naples parthenope,,0.0,False,Unmatched
U1177,university of new england australia,Australia,,,,,,,,,,university of new england australia,,0.0,False,Unmatched
U1178,university of new hampshire,United States,,,,,,,,,,university of new hampshire,,0.0,False,Unmatched
U1179,university of north carolina at charlotte,United States,,,,,,,,,,university of north carolina at charlotte,,0.0,False,Unmatched
U1180,university of north texas,United States,,,,,,,,,,university of north texas,,0.0,False,Unmatched
U1181,university of novi sad,Serbia,,,,,,,,,,university of novi sad,,0.0,False,Unmatched
U1182,university of rhode island,United States,,,,,,,,,,university of rhode island,,0.0,False,Unmatched
U1183,university of sarajevo,Bosnia and Herzegovina,,,,,,,,,,university of sarajevo,,0.0,False,Unmatched
U1184,university of seoul,South Korea,,,,,,,,,,university of seoul,,0.0,False,Unmatched
U1185,university of tabuk,Saudi Arabia,,,,,,,,,,university of tabuk,,0.0,False,Unmatched
U1186,university of texas at san antonio,United States,,,,,,,,,,university of texas at san antonio,,0.0,False,Unmatched
U1187,university of texas el paso,United States,,,,,,,,,,university of texas el paso,,0.0,False,Unmatched
U1188,university of the free state,South Africa,,,,,,,,,,university of the free state,,0.0,False,Unmatched
U1189,university of the sunshine coast,Australia,,,,,,,,,,university of the sunshine coast,,0.0,False,Unmatched
U1190,university of toledo,United States,,,,,,,,,,university of toledo,,0.0,False,Unmatched
U1191,university of tulsa,United States,,,,,,,,,,university of tulsa,,0.0,False,Unmatched
U1192,university of vermont,United States,,,,,,,,,,university of vermont,,0.0,False,Unmatched
U1193,university of warmia and mazury in olsztyn,Poland,,,,,,,,,,university of warmia and mazury in olsztyn,,0.0,False,Unmatched
U1194,university of wolverhampton,United Kingdom,,,,,,,,,,university of wolverhampton,,0.0,False,Unmatched
U1195,university of wyoming,United States,,,,,,,,,,university of wyoming,,0.0,False,Unmatched
U1196,university of ilina,Slovakia,,,,,,,,,,university of ilina,,0.0,False,Unmatched
U1197,utah state university,United States,,,,,,,,,,utah state university,,0.0,False,Unmatched
U1198,vsb - technical university of ostrava,Czech Republic,,,,,,,,,,vsb technical university of ostrava,,0.0,False,Unmatched
U1199,warsaw university of life sciences  sggw (wuls-sggw),Poland,,,,,,,,,,warsaw university of life sciences sggw,,0.0,False,Unmatched
U1200,west virginia university,United States,,,,,,,,,,west virginia university,,0.0,False,Unmatched
U1201,xi'an jiaotong liverpool university,China (Mainland),,,,,,,,,,xi an jiaotong liverpool university,,0.0,False,Unmatched
U1202,yokohama national university,Japan,,,,,,,,,,yokohama national university,,0.0,False,Unmatched
U1203,al-balqa applied university,Jordan,,,,,,,,,,al balqa applied university,,0.0,False,Unmatched
U1204,alexandru ioan cuza university,Romania,,,,,,,,,,alexandru ioan cuza university,,0.0,False,Unmatched
U1205,anadolu university,Turkey,,,,,,,,,,anadolu university,,0.0,False,Unmatched
U1206,aoyama gakuin university,Japan,,,,,,,,,,aoyama gakuin university,,0.0,False,Unmatched
U1207,ataturk university,Turkey,,,,,,,,,,ataturk university,,0.0,False,Unmatched
U1208,atma jaya catholic university jakarta,Indonesia,,,,,,,,,,atma jaya catholic university jakarta,,0.0,False,Unmatched
U1209,bahauddin zakariya university,Pakistan,,,,,,,,,,bahauddin zakariya university,,0.0,False,Unmatched
U1210,beijing foreign studies university,China (Mainland),,,,,,,,,,beijing foreign studies university,,0.0,False,Unmatched
