university_id,year,citations_per_faculty_score,international_research_network_score,research_score,citation_score,research_impact,source,research_productivity_index
U3412,2025,72.2,62.6,,72.2,72.2,QS 2025,68.04040404040404
U3442,2025,22.6,65.5,,22.6,22.6,QS 2025,39.151515151515156
U1804,2025,4.6,83.9,,4.6,4.6,QS 2025,35.67676767676768
U2865,2025,23.3,83.8,,23.3,23.3,QS 2025,46.96969696969697
U3391,2025,10.0,82.0,,10.0,10.0,QS 2025,38.18181818181819
U1262,2025,4.7,57.2,,4.7,4.7,QS 2025,24.94949494949495
U2881,2025,3.5,67.0,,3.5,3.5,QS 2025,28.18181818181818
U3190,2025,79.1,86.2,,79.1,79.1,QS 2025,81.75757575757575
U0702,2025,27.5,79.5,,27.5,27.5,QS 2025,47.77777777777777
U1214,2025,52.1,20.2,,52.1,52.1,QS 2025,38.72727272727272
U2480,2025,16.7,85.3,,16.7,16.7,QS 2025,43.57575757575757
U3240,2025,33.3,87.5,,33.3,33.3,QS 2025,54.525252525252526
U2802,2025,46.6,88.5,,46.6,46.6,QS 2025,62.98989898989899
U3241,2025,29.3,86.3,,29.3,29.3,QS 2025,51.61616161616162
U1402,2025,82.9,51.1,,82.9,82.9,QS 2025,69.87878787878789
U1684,2025,1.6,42.2,,1.6,1.6,QS 2025,17.01010101010101
U3236,2025,17.3,66.9,,17.3,17.3,QS 2025,36.505050505050505
U2074,2025,99.1,41.6,,99.1,99.1,QS 2025,75.85858585858585
U2890,2025,45.7,78.8,,45.7,45.7,QS 2025,58.525252525252526
U3070,2025,38.8,88.3,,38.8,38.8,QS 2025,58.18181818181818
U0143,2025,100.0,89.2,,100.0,100.0,QS 2025,95.63636363636364
U3388,2025,31.0,87.4,,31.0,31.0,QS 2025,53.09090909090909
U1942,2025,97.8,51.3,,97.8,97.8,QS 2025,78.98989898989898
U2534,2025,9.9,35.4,,9.9,9.9,QS 2025,19.29292929292929
U0252,2025,1.3,36.4,,1.3,1.3,QS 2025,14.484848484848486
U2368,2025,23.9,86.3,,23.9,23.9,QS 2025,48.34343434343435
U2603,2025,88.5,39.2,,88.5,88.5,QS 2025,68.46464646464646
U2764,2025,75.0,73.4,,75.0,75.0,QS 2025,74.1010101010101
U3351,2025,28.4,82.6,,28.4,28.4,QS 2025,49.57575757575758
U1452,2025,29.4,29.8,,29.4,29.4,QS 2025,28.848484848484844
U1412,2025,31.0,86.6,,31.0,31.0,QS 2025,52.76767676767676
U2717,2025,65.3,64.5,,65.3,65.3,QS 2025,64.62626262626263
U3097,2025,47.2,69.1,,47.2,47.2,QS 2025,55.515151515151516
U1522,2025,24.6,67.3,,24.6,24.6,QS 2025,41.09090909090909
U1779,2025,53.4,87.3,,53.4,53.4,QS 2025,66.62626262626262
U1849,2025,76.9,64.1,,76.9,76.9,QS 2025,71.4949494949495
U2504,2025,38.0,94.6,,38.0,38.0,QS 2025,60.24242424242425
U3155,2025,73.1,81.0,,73.1,73.1,QS 2025,76.02020202020202
U1073,2025,2.4,88.3,,2.4,2.4,QS 2025,36.121212121212125
U1152,2025,32.4,51.6,,32.4,32.4,QS 2025,39.474747474747474
U0118,2025,100.0,70.2,,100.0,100.0,QS 2025,87.95959595959596
U2722,2025,51.2,63.1,,51.2,51.2,QS 2025,55.515151515151516
U0899,2025,60.6,59.5,,60.6,60.6,QS 2025,59.75757575757576
U1831,2025,1.2,15.0,,1.2,1.2,QS 2025,5.777777777777778
U3320,2025,40.7,39.3,,40.7,40.7,QS 2025,39.535353535353536
U0275,2025,57.1,55.5,,57.1,57.1,QS 2025,56.02020202020202
U1287,2025,13.8,80.2,,13.8,13.8,QS 2025,39.75757575757576
U0813,2025,1.8,83.6,,1.8,1.8,QS 2025,33.85858585858586
U0107,2025,5.2,29.4,,5.2,5.2,QS 2025,14.02020202020202
U0185,2025,21.7,52.6,,21.7,21.7,QS 2025,33.39393939393939
U0733,2025,11.1,59.9,,11.1,11.1,QS 2025,29.919191919191917
U3432,2025,91.6,6.6,,91.6,91.6,QS 2025,57.17171717171716
U0474,2025,17.5,73.8,,17.5,17.5,QS 2025,39.41414141414141
U1603,2025,7.0,68.4,,7.0,7.0,QS 2025,30.868686868686872
U2073,2025,20.1,59.1,,20.1,20.1,QS 2025,35.05050505050505
U2781,2025,14.0,75.2,,14.0,14.0,QS 2025,37.85858585858586
U0284,2025,10.7,46.8,,10.7,10.7,QS 2025,24.383838383838384
U0496,2025,3.6,59.4,,3.6,3.6,QS 2025,25.171717171717173
U0549,2025,10.7,75.4,,10.7,10.7,QS 2025,35.93939393939394
U2925,2025,23.0,72.5,,23.0,23.0,QS 2025,42.222222222222214
U0174,2025,34.4,79.2,,34.4,34.4,QS 2025,51.83838383838384
U2569,2025,23.8,80.2,,23.8,23.8,QS 2025,45.81818181818182
U1448,2025,41.6,21.3,,41.6,41.6,QS 2025,32.80808080808081
U0929,2025,1.8,19.1,,1.8,1.8,QS 2025,7.7979797979797985
U1209,2025,17.4,78.5,,17.4,17.4,QS 2025,41.25252525252526
U1023,2025,74.4,78.5,,74.4,74.4,QS 2025,75.7979797979798
U1943,2025,82.0,69.2,,82.0,82.0,QS 2025,76.64646464646465
U3119,2025,99.4,56.8,,99.4,99.4,QS 2025,82.18181818181819
U0360,2025,99.7,67.5,,99.7,99.7,QS 2025,86.68686868686868
U2139,2025,4.2,64.1,,4.2,4.2,QS 2025,27.434343434343432
U2826,2025,26.2,96.3,,26.2,26.2,QS 2025,53.77777777777778
U0043,2025,3.2,48.4,,3.2,3.2,QS 2025,20.484848484848484
U0834,2025,2.2,3.5,,2.2,2.2,QS 2025,1.7373737373737375
U0932,2025,98.7,53.4,,98.7,98.7,QS 2025,80.38383838383838
U1372,2025,57.3,74.9,,57.3,57.3,QS 2025,63.97979797979798
U2481,2025,19.7,84.9,,19.7,19.7,QS 2025,45.23232323232324
U3348,2025,3.3,75.5,,3.3,3.3,QS 2025,31.494949494949495
U1916,2025,66.0,31.2,,66.0,66.0,QS 2025,51.5959595959596
U2500,2025,64.6,82.7,,64.6,64.6,QS 2025,71.55555555555554
U0465,2025,17.1,78.4,,17.1,17.1,QS 2025,41.03030303030303
U1552,2025,9.5,56.5,,9.5,9.5,QS 2025,27.57575757575757
U2488,2025,19.2,60.5,,19.2,19.2,QS 2025,35.07070707070707
U0979,2025,46.9,76.0,,46.9,46.9,QS 2025,58.12121212121212
U1025,2025,79.3,83.9,,79.3,79.3,QS 2025,80.94949494949495
U2476,2025,19.9,89.3,,19.9,19.9,QS 2025,47.13131313131313
U0503,2025,88.1,55.9,,88.1,88.1,QS 2025,74.96969696969695
U0824,2025,90.6,46.5,,90.6,90.6,QS 2025,72.68686868686869
U2510,2025,57.2,99.5,,57.2,57.2,QS 2025,73.85858585858585
U2791,2025,99.1,73.3,,99.1,99.1,QS 2025,88.66666666666666
U0240,2025,72.1,51.2,,72.1,72.1,QS 2025,63.37373737373737
U1449,2025,5.4,23.3,,5.4,5.4,QS 2025,11.676767676767676
U2886,2025,9.2,84.6,,9.2,9.2,QS 2025,38.74747474747475
U3164,2025,30.3,61.6,,30.3,30.3,QS 2025,42.24242424242425
U1358,2025,12.0,41.7,,12.0,12.0,QS 2025,23.111111111111114
U2189,2025,15.2,78.0,,15.2,15.2,QS 2025,39.717171717171716
U2519,2025,20.7,90.7,,20.7,20.7,QS 2025,48.18181818181818
U2834,2025,50.1,65.2,,50.1,50.1,QS 2025,55.6969696969697
U1988,2025,23.6,76.0,,23.6,23.6,QS 2025,44.0
U2308,2025,4.2,51.1,,4.2,4.2,QS 2025,22.181818181818183
U2030,2025,33.1,84.8,,33.1,33.1,QS 2025,53.31313131313132
U2309,2025,8.2,91.4,,8.2,8.2,QS 2025,40.8888888888889
U1254,2025,56.4,26.2,,56.4,56.4,QS 2025,43.75757575757575
U1133,2025,11.4,55.0,,11.4,11.4,QS 2025,28.121212121212118
U2594,2025,18.3,66.1,,18.3,18.3,QS 2025,36.78787878787879
U2483,2025,8.1,32.6,,8.1,8.1,QS 2025,17.07070707070707
U2607,2025,33.6,68.6,,33.6,33.6,QS 2025,47.070707070707066
U3378,2025,33.5,77.3,,33.5,33.5,QS 2025,50.525252525252526
U0927,2025,47.9,77.3,,47.9,47.9,QS 2025,59.25252525252525
U0257,2025,51.7,64.9,,51.7,51.7,QS 2025,56.54545454545455
U0598,2025,22.6,75.1,,22.6,22.6,QS 2025,43.03030303030303
U1013,2025,14.3,59.7,,14.3,14.3,QS 2025,31.77777777777778
U0227,2025,43.0,75.0,,43.0,43.0,QS 2025,55.35353535353536
U0795,2025,8.9,70.1,,8.9,8.9,QS 2025,32.707070707070706
U2598,2025,36.5,92.9,,36.5,36.5,QS 2025,58.64646464646465
U3128,2025,22.0,84.8,,22.0,22.0,QS 2025,46.58585858585859
U0271,2025,15.2,38.3,,15.2,15.2,QS 2025,23.676767676767675
U0876,2025,95.6,23.6,,95.6,95.6,QS 2025,66.46464646464645
U1775,2025,27.2,73.2,,27.2,27.2,QS 2025,45.05050505050505
U0041,2025,21.7,99.1,,21.7,21.7,QS 2025,52.18181818181817
U1675,2025,1.1,12.5,,1.1,1.1,QS 2025,4.707070707070707
U3192,2025,76.3,77.3,,76.3,76.3,QS 2025,76.46464646464646
U0389,2025,88.8,52.2,,88.8,88.8,QS 2025,73.8989898989899
U0115,2025,46.8,15.4,,46.8,46.8,QS 2025,33.57575757575758
U1445,2025,22.1,35.6,,22.1,22.1,QS 2025,26.76767676767677
U2596,2025,31.0,27.9,,31.0,31.0,QS 2025,29.050505050505052
U2842,2025,41.7,82.9,,41.7,41.7,QS 2025,57.757575757575765
U0405,2025,81.4,59.6,,81.4,81.4,QS 2025,72.40404040404042
U0413,2025,9.3,29.9,,9.3,9.3,QS 2025,16.707070707070706
U0938,2025,92.2,43.5,,92.2,92.2,QS 2025,72.44444444444444
U1881,2025,30.5,58.7,,30.5,30.5,QS 2025,41.19191919191919
U2193,2025,16.2,70.9,,16.2,16.2,QS 2025,37.45454545454546
U2883,2025,12.1,81.2,,12.1,12.1,QS 2025,39.131313131313135
U0359,2025,20.9,44.0,,20.9,20.9,QS 2025,29.43434343434344
U0556,2025,49.0,83.5,,49.0,49.0,QS 2025,62.42424242424242
U1004,2025,27.4,62.2,,27.4,27.4,QS 2025,40.72727272727273
U1438,2025,8.1,32.9,,8.1,8.1,QS 2025,17.19191919191919
U2261,2025,1.6,45.5,,1.6,1.6,QS 2025,18.343434343434343
U2712,2025,50.9,77.3,,50.9,50.9,QS 2025,61.07070707070707
U1084,2025,60.7,78.8,,60.7,60.7,QS 2025,67.6161616161616
U0464,2025,72.0,30.9,,72.0,72.0,QS 2025,55.11111111111111
U0561,2025,63.5,72.0,,63.5,63.5,QS 2025,66.56565656565655
U1011,2025,11.5,87.0,,11.5,11.5,QS 2025,41.111111111111114
U2856,2025,19.4,73.0,,19.4,19.4,QS 2025,40.24242424242424
U2769,2025,53.9,66.5,,53.9,53.9,QS 2025,58.525252525252526
U3231,2025,32.7,85.8,,32.7,32.7,QS 2025,53.474747474747474
U0158,2025,15.8,90.5,,15.8,15.8,QS 2025,45.131313131313135
U1886,2025,64.5,65.1,,64.5,64.5,QS 2025,64.38383838383838
U1924,2025,15.1,16.9,,15.1,15.1,QS 2025,14.969696969696969
U0609,2025,6.9,31.3,,6.9,6.9,QS 2025,15.81818181818182
U3459,2025,80.3,56.3,,80.3,80.3,QS 2025,70.4040404040404
U0845,2025,2.6,68.3,,2.6,2.6,QS 2025,28.161616161616163
U1695,2025,27.8,23.3,,27.8,27.8,QS 2025,25.252525252525253
U2974,2025,54.1,81.1,,54.1,54.1,QS 2025,64.54545454545455
U0178,2025,1.8,23.0,,1.8,1.8,QS 2025,9.373737373737374
U0570,2025,49.8,64.5,,49.8,49.8,QS 2025,55.23232323232323
U0924,2025,1.7,7.0,,1.7,1.7,QS 2025,2.8484848484848486
U1182,2025,20.5,52.0,,20.5,20.5,QS 2025,32.42424242424242
U1795,2025,19.4,25.9,,19.4,19.4,QS 2025,21.21212121212121
U2857,2025,21.5,76.9,,21.5,21.5,QS 2025,43.09090909090909
U3311,2025,2.1,86.6,,2.1,2.1,QS 2025,35.252525252525245
U3450,2025,8.6,50.8,,8.6,8.6,QS 2025,24.72727272727273
U1712,2025,19.5,57.7,,19.5,19.5,QS 2025,34.121212121212125
U2205,2025,1.9,10.2,,1.9,1.9,QS 2025,4.262626262626263
U2593,2025,8.8,94.7,,8.8,8.8,QS 2025,42.58585858585859
U1341,2025,86.2,30.5,,86.2,86.2,QS 2025,63.55555555555555
U2595,2025,8.4,84.3,,8.4,8.4,QS 2025,38.141414141414145
U2668,2025,25.8,75.1,,25.8,25.8,QS 2025,44.96969696969697
U3376,2025,4.7,60.6,,4.7,4.7,QS 2025,26.323232323232325
U0482,2025,7.1,82.6,,7.1,7.1,QS 2025,36.666666666666664
U0867,2025,95.0,24.5,,95.0,95.0,QS 2025,66.46464646464646
U2690,2025,21.7,66.0,,21.7,21.7,QS 2025,38.80808080808081
U3248,2025,30.5,80.5,,30.5,30.5,QS 2025,49.99999999999999
U2401,2025,1.9,55.4,,1.9,1.9,QS 2025,22.525252525252526
U1192,2025,7.4,19.5,,7.4,7.4,QS 2025,11.353535353535355
U1535,2025,15.8,78.4,,15.8,15.8,QS 2025,40.24242424242425
U2688,2025,17.6,92.9,,17.6,17.6,QS 2025,47.1919191919192
U2784,2025,18.4,86.4,,18.4,18.4,QS 2025,45.05050505050506
U0148,2025,2.0,13.3,,2.0,2.0,QS 2025,5.575757575757577
U0797,2025,2.1,7.5,,2.1,2.1,QS 2025,3.2929292929292933
U2002,2025,10.3,51.1,,10.3,10.3,QS 2025,25.878787878787882
U2496,2025,25.4,58.3,,25.4,25.4,QS 2025,37.93939393939394
U3102,2025,6.2,80.0,,6.2,6.2,QS 2025,35.07070707070707
U2315,2025,7.0,89.5,,7.0,7.0,QS 2025,39.39393939393939
U2427,2025,2.2,9.0,,2.2,2.2,QS 2025,3.9595959595959602
U1537,2025,63.8,53.4,,63.8,63.8,QS 2025,59.232323232323225
U2038,2025,2.2,8.6,,2.2,2.2,QS 2025,3.7979797979797985
U2818,2025,43.7,81.2,,43.7,43.7,QS 2025,58.28282828282829
U2862,2025,6.7,73.5,,6.7,6.7,QS 2025,32.747474747474755
U3281,2025,36.2,51.1,,36.2,36.2,QS 2025,41.57575757575758
U2197,2025,16.6,86.2,,16.6,16.6,QS 2025,43.87878787878788
U3176,2025,81.7,71.8,,81.7,81.7,QS 2025,77.51515151515152
U0776,2025,15.4,69.6,,15.4,15.4,QS 2025,36.44444444444444
U1019,2025,5.6,55.5,,5.6,5.6,QS 2025,24.80808080808081
U2566,2025,8.2,34.1,,8.2,8.2,QS 2025,17.737373737373737
U2775,2025,2.9,52.0,,2.9,2.9,QS 2025,21.75757575757576
U3305,2025,31.2,61.1,,31.2,31.2,QS 2025,42.58585858585859
U1635,2025,2.9,64.7,,2.9,2.9,QS 2025,26.888888888888896
U2185,2025,11.5,73.4,,11.5,11.5,QS 2025,35.61616161616162
U2191,2025,2.2,59.7,,2.2,2.2,QS 2025,24.444444444444446
U2490,2025,48.3,93.7,,48.3,48.3,QS 2025,66.12121212121212
U2555,2025,9.9,15.9,,9.9,9.9,QS 2025,11.414141414141415
U0601,2025,6.1,71.3,,6.1,6.1,QS 2025,31.494949494949495
U1401,2025,89.3,38.7,,89.3,89.3,QS 2025,68.74747474747474
U2753,2025,29.8,88.0,,29.8,29.8,QS 2025,52.6060606060606
U0386,2025,4.2,62.5,,4.2,4.2,QS 2025,26.78787878787879
U1203,2025,2.2,43.7,,2.2,2.2,QS 2025,17.979797979797983
U1318,2025,1.3,5.7,,1.3,1.3,QS 2025,2.080808080808081
U2736,2025,13.5,34.9,,13.5,13.5,QS 2025,21.272727272727273
U3175,2025,4.8,73.1,,4.8,4.8,QS 2025,31.434343434343432
U3214,2025,11.6,62.2,,11.6,11.6,QS 2025,31.15151515151515
U0662,2025,24.8,71.9,,24.8,24.8,QS 2025,43.07070707070707
U0661,2025,12.6,86.7,,12.6,12.6,QS 2025,41.65656565656566
U2768,2025,3.9,76.7,,3.9,3.9,QS 2025,32.343434343434346
U1440,2025,3.7,62.7,,3.7,3.7,QS 2025,26.565656565656568
U1927,2025,5.1,13.8,,5.1,5.1,QS 2025,7.656565656565657
U1944,2025,46.3,44.2,,46.3,46.3,QS 2025,44.90909090909091
U2200,2025,4.6,31.5,,4.6,4.6,QS 2025,14.505050505050505
U0990,2025,28.9,47.4,,28.9,28.9,QS 2025,35.656565656565654
U1007,2025,52.7,52.8,,52.7,52.7,QS 2025,52.26262626262626
U1267,2025,1.8,12.1,,1.8,1.8,QS 2025,4.96969696969697
U1649,2025,76.5,46.6,,76.5,76.5,QS 2025,64.18181818181819
U2580,2025,28.0,98.5,,28.0,28.0,QS 2025,55.75757575757576
U0910,2025,1.6,12.0,,1.6,1.6,QS 2025,4.808080808080808
U1915,2025,18.8,20.8,,18.8,18.8,QS 2025,18.78787878787879
U0287,2025,28.8,26.5,,28.8,28.8,QS 2025,27.151515151515152
U1896,2025,55.9,44.8,,55.9,55.9,QS 2025,50.96969696969697
U2819,2025,24.4,83.7,,24.4,24.4,QS 2025,47.5959595959596
U2558,2025,2.8,68.6,,2.8,2.8,QS 2025,28.4040404040404
U2901,2025,24.5,93.7,,24.5,24.5,QS 2025,51.6969696969697
U0038,2025,1.9,74.2,,1.9,1.9,QS 2025,30.121212121212125
U1547,2025,5.1,84.6,,5.1,5.1,QS 2025,36.26262626262626
U2587,2025,24.4,89.1,,24.4,24.4,QS 2025,49.77777777777778
U0963,2025,5.4,65.3,,5.4,5.4,QS 2025,28.646464646464647
U2104,2025,2.1,41.0,,2.1,2.1,QS 2025,16.82828282828283
U2467,2025,1.4,19.6,,1.4,1.4,QS 2025,7.757575757575758
U2874,2025,19.1,75.6,,19.1,19.1,QS 2025,41.111111111111114
U2929,2025,5.9,84.8,,5.9,5.9,QS 2025,36.82828282828283
U3198,2025,43.3,60.4,,43.3,43.3,QS 2025,49.63636363636364
U0319,2025,12.7,64.6,,12.7,12.7,QS 2025,32.78787878787879
U0840,2025,35.9,18.9,,35.9,35.9,QS 2025,28.383838383838384
U1112,2025,2.7,78.3,,2.7,2.7,QS 2025,32.262626262626256
U1120,2025,7.6,48.2,,7.6,7.6,QS 2025,23.070707070707073
U1271,2025,10.1,91.7,,10.1,10.1,QS 2025,42.161616161616166
U1417,2025,2.2,13.3,,2.2,2.2,QS 2025,5.696969696969698
U1616,2025,6.8,55.5,,6.8,6.8,QS 2025,25.535353535353536
U1743,2025,56.6,25.0,,56.6,56.6,QS 2025,43.39393939393939
U2588,2025,7.0,71.4,,7.0,7.0,QS 2025,32.08080808080808
U2759,2025,58.7,57.0,,58.7,58.7,QS 2025,57.5959595959596
U2849,2025,47.5,76.9,,47.5,47.5,QS 2025,58.84848484848485
U3148,2025,28.3,71.9,,28.3,28.3,QS 2025,45.1919191919192
U0117,2025,3.7,35.1,,3.7,3.7,QS 2025,15.414141414141415
U0171,2025,1.6,6.8,,1.6,1.6,QS 2025,2.707070707070707
U0301,2025,7.3,78.8,,7.3,7.3,QS 2025,35.25252525252525
U0408,2025,15.6,90.0,,15.6,15.6,QS 2025,44.8080808080808
U0563,2025,26.5,55.2,,26.5,26.5,QS 2025,37.35353535353536
U1666,2025,7.5,44.5,,7.5,7.5,QS 2025,21.515151515151516
U2022,2025,18.9,22.9,,18.9,18.9,QS 2025,19.696969696969695
U2896,2025,11.3,35.6,,11.3,11.3,QS 2025,20.222222222222225
U2975,2025,21.0,83.7,,21.0,21.0,QS 2025,45.535353535353536
U0014,2025,43.2,64.5,,43.2,43.2,QS 2025,51.23232323232324
U0108,2025,1.9,4.5,,1.9,1.9,QS 2025,1.9595959595959596
U0187,2025,1.0,4.0,,1.0,1.0,QS 2025,1.2121212121212122
U0379,2025,44.2,41.3,,44.2,44.2,QS 2025,42.464646464646464
U0960,2025,3.5,68.8,,3.5,3.5,QS 2025,28.90909090909091
U1741,2025,7.9,24.3,,7.9,7.9,QS 2025,13.595959595959599
U2026,2025,10.8,83.3,,10.8,10.8,QS 2025,39.19191919191919
U2251,2025,5.6,77.1,,5.6,5.6,QS 2025,33.535353535353536
U2300,2025,1.0,2.6,,1.0,1.0,QS 2025,0.6464646464646465
U3156,2025,36.3,86.7,,36.3,36.3,QS 2025,56.02020202020202
U3234,2025,8.9,78.4,,8.9,8.9,QS 2025,36.06060606060606
U0055,2025,5.9,27.5,,5.9,5.9,QS 2025,13.676767676767678
U0044,2025,17.9,18.8,,17.9,17.9,QS 2025,17.434343434343432
U0288,2025,16.6,50.8,,16.6,16.6,QS 2025,29.575757575757578
U0371,2025,41.9,27.7,,41.9,41.9,QS 2025,35.57575757575758
U0395,2025,79.7,24.1,,79.7,79.7,QS 2025,57.03030303030303
U0612,2025,1.7,41.7,,1.7,1.7,QS 2025,16.868686868686872
U0888,2025,10.9,23.9,,10.9,10.9,QS 2025,15.252525252525253
U1838,2025,35.3,44.2,,35.3,35.3,QS 2025,38.24242424242424
U2162,2025,9.7,75.4,,9.7,9.7,QS 2025,35.333333333333336
U2260,2025,6.7,61.1,,6.7,6.7,QS 2025,27.73737373737374
U3077,2025,15.1,75.4,,15.1,15.1,QS 2025,38.60606060606061
U0249,2025,3.3,28.0,,3.3,3.3,QS 2025,12.303030303030303
U0513,2025,4.5,22.2,,4.5,4.5,QS 2025,10.686868686868687
U0562,2025,69.7,39.6,,69.7,69.7,QS 2025,57.23232323232323
U0755,2025,7.1,72.1,,7.1,7.1,QS 2025,32.42424242424242
U1208,2025,32.5,44.5,,32.5,32.5,QS 2025,36.666666666666664
U1415,2025,14.4,30.4,,14.4,14.4,QS 2025,20.0
U1590,2025,33.9,81.2,,33.9,33.9,QS 2025,52.343434343434346
U1757,2025,3.1,30.9,,3.1,3.1,QS 2025,13.353535353535355
U1932,2025,63.0,47.4,,63.0,63.0,QS 2025,56.323232323232325
U2013,2025,1.8,16.7,,1.8,1.8,QS 2025,6.828282828282828
U2561,2025,17.3,32.9,,17.3,17.3,QS 2025,22.767676767676768
U2981,2025,16.5,66.5,,16.5,16.5,QS 2025,35.85858585858586
U3207,2025,19.0,90.8,,19.0,19.0,QS 2025,47.1919191919192
U0819,2025,1.6,12.6,,1.6,1.6,QS 2025,5.05050505050505
U1607,2025,8.5,87.3,,8.5,8.5,QS 2025,39.41414141414141
U2321,2025,17.0,78.0,,17.0,17.0,QS 2025,40.80808080808081
U2853,2025,24.6,71.6,,24.6,24.6,QS 2025,42.82828282828283
U3295,2025,4.1,91.6,,4.1,4.1,QS 2025,38.48484848484848
U0012,2025,20.3,65.9,,20.3,20.3,QS 2025,37.919191919191924
U0423,2025,4.7,93.1,,4.7,4.7,QS 2025,39.45454545454545
U0468,2025,3.5,60.2,,3.5,3.5,QS 2025,25.43434343434344
U0669,2025,42.6,49.3,,42.6,42.6,QS 2025,44.72727272727273
U0918,2025,3.1,62.5,,3.1,3.1,QS 2025,26.121212121212125
U0935,2025,47.8,49.7,,47.8,47.8,QS 2025,48.04040404040404
U1313,2025,28.6,74.1,,28.6,28.6,QS 2025,46.26262626262627
U1423,2025,11.5,32.2,,11.5,11.5,QS 2025,18.969696969696972
U1926,2025,2.0,61.0,,2.0,2.0,QS 2025,24.84848484848485
U2125,2025,17.7,21.9,,17.7,17.7,QS 2025,18.565656565656568
U2269,2025,1.6,62.4,,1.6,1.6,QS 2025,25.171717171717173
U2946,2025,12.0,73.1,,12.0,12.0,QS 2025,35.7979797979798
U3073,2025,25.9,80.1,,25.9,25.9,QS 2025,47.05050505050505
U0004,2025,1.1,4.1,,1.1,1.1,QS 2025,1.313131313131313
U0229,2025,48.1,50.1,,48.1,48.1,QS 2025,48.38383838383839
U1050,2025,10.7,63.9,,10.7,10.7,QS 2025,31.292929292929294
U1064,2025,1.1,6.5,,1.1,1.1,QS 2025,2.282828282828283
U1286,2025,7.4,90.0,,7.4,7.4,QS 2025,39.838383838383834
U2342,2025,7.0,64.0,,7.0,7.0,QS 2025,29.09090909090909
U2838,2025,32.1,67.2,,32.1,32.1,QS 2025,45.5959595959596
U0394,2025,68.5,52.4,,68.5,68.5,QS 2025,61.67676767676767
U0721,2025,12.0,25.1,,12.0,12.0,QS 2025,16.404040404040405
U0873,2025,71.1,13.7,,71.1,71.1,QS 2025,47.616161616161605
U0996,2025,10.6,35.3,,10.6,10.6,QS 2025,19.676767676767675
U1700,2025,31.7,54.3,,31.7,31.7,QS 2025,40.141414141414145
U1698,2025,2.5,64.0,,2.5,2.5,QS 2025,26.363636363636363
U2094,2025,16.9,77.2,,16.9,16.9,QS 2025,40.42424242424243
U2626,2025,61.0,66.7,,61.0,61.0,QS 2025,62.90909090909092
U3011,2025,27.5,48.7,,27.5,27.5,QS 2025,35.333333333333336
U0370,2025,1.4,37.4,,1.4,1.4,QS 2025,14.94949494949495
U1543,2025,8.5,74.7,,8.5,8.5,QS 2025,34.323232323232325
U1606,2025,41.0,14.7,,41.0,41.0,QS 2025,29.777777777777775
U1891,2025,60.7,54.3,,60.7,60.7,QS 2025,57.717171717171716
U2247,2025,1.1,21.5,,1.1,1.1,QS 2025,8.343434343434343
U2268,2025,1.5,17.8,,1.5,1.5,QS 2025,7.090909090909092
U2417,2025,1.2,20.1,,1.2,1.2,QS 2025,7.838383838383839
U2350,2025,6.0,54.0,,6.0,6.0,QS 2025,24.444444444444446
U2362,2025,10.1,80.1,,10.1,10.1,QS 2025,37.474747474747474
U2694,2025,56.3,55.5,,56.3,56.3,QS 2025,55.53535353535353
U2828,2025,11.7,78.2,,11.7,11.7,QS 2025,37.676767676767675
U3133,2025,40.4,61.0,,40.4,40.4,QS 2025,48.121212121212125
U0245,2025,67.1,37.2,,67.1,67.1,QS 2025,54.686868686868685
U0536,2025,9.7,36.5,,9.7,9.7,QS 2025,19.616161616161616
U1202,2025,3.7,36.5,,3.7,3.7,QS 2025,15.97979797979798
U1433,2025,71.0,34.5,,71.0,71.0,QS 2025,55.959595959595966
U1979,2025,41.7,18.0,,41.7,41.7,QS 2025,31.535353535353536
U2032,2025,2.2,40.3,,2.2,2.2,QS 2025,16.606060606060602
U3007,2025,30.4,73.1,,30.4,30.4,QS 2025,46.94949494949495
U3039,2025,31.1,69.3,,31.1,31.1,QS 2025,45.83838383838384
U0034,2025,3.8,9.3,,3.8,3.8,QS 2025,5.050505050505052
U0106,2025,4.3,30.6,,4.3,4.3,QS 2025,13.959595959595962
U0473,2025,18.2,88.3,,18.2,18.2,QS 2025,45.696969696969695
U0497,2025,10.8,75.8,,10.8,10.8,QS 2025,36.161616161616166
U0520,2025,8.0,62.8,,8.0,8.0,QS 2025,29.212121212121215
U1216,2025,11.0,15.6,,11.0,11.0,QS 2025,11.959595959595958
U1393,2025,67.6,48.2,,67.6,67.6,QS 2025,59.43434343434343
U1645,2025,2.3,51.9,,2.3,2.3,QS 2025,21.353535353535356
U1799,2025,2.4,13.1,,2.4,2.4,QS 2025,5.737373737373738
U1476,2025,13.8,44.7,,13.8,13.8,QS 2025,25.414141414141415
U2141,2025,51.7,90.7,,51.7,51.7,QS 2025,66.96969696969697
U2495,2025,12.4,76.7,,12.4,12.4,QS 2025,37.494949494949495
U2998,2025,30.9,18.3,,30.9,30.9,QS 2025,25.111111111111114
U0296,2025,11.6,32.3,,11.6,11.6,QS 2025,19.07070707070707
U0309,2025,8.5,56.6,,8.5,8.5,QS 2025,27.010101010101014
U0530,2025,1.5,27.4,,1.5,1.5,QS 2025,10.96969696969697
U0545,2025,28.7,73.4,,28.7,28.7,QS 2025,46.04040404040404
U0573,2025,17.6,15.9,,17.6,17.6,QS 2025,16.080808080808083
U0976,2025,40.6,32.5,,40.6,40.6,QS 2025,36.72727272727273
