university_id,university_name,country_id,country_name,region
U1678,pontificia universidad católica del ecuador,C0066,ecuador,
U1679,pontificia universidad católica del ecuador puce,C0066,ecuador,Americas
U1680,pontificia universidad católica del perú,C0186,peru,Americas
U1681,pontificia universidad católica de valparaíso,C0045,chile,Americas
U1682,pontificia universidad catolica madre y maestra,C0061,dominican republic,Americas
U1683,pontificia universidade católica do campinas puc campinas,C0030,brazil,Americas
U1684,pontificia universidad javeriana,C0047,colombia,Americas
U1685,portland state university,C0245,united states,Americas
U1686,port said university,C0260,egypt,
U1687,poznan university of life sciences,C0188,poland,Europe
U1688,poznan university of medical sciences,C0188,poland,
U1689,poznan university of technology,C0188,poland,Europe
U1690,poznań university of life sciences,C0188,poland,
U1691,prague university of economics and business,C0057,czechia,
U1692,prefectural university of hiroshima,C0116,japan,
U1693,presbyterian university ghana,C0087,ghana,
U1694,presidency university,C0108,india,
U1695,prince mohammad bin fahd university,C0200,saudi arabia,Asia
U1696,prince of songkla university,C0231,thailand,Asia
U1697,prince sattam bin abdulaziz university,C0200,saudi arabia,
U1698,princess nourah bint abdulrahman university,C0200,saudi arabia,Asia
U1699,princess sumaya university for technology,C0117,jordan,Asia
U1700,prince sultan university,C0200,saudi arabia,Asia
U1701,prince sultan university psu,C0200,saudi arabia,
U1702,princeton university,C0245,united states,Americas
U1703,privolzhsky research medical university,C0195,russian federation,
U1704,prydniprovska state academy of civil engineering and architecture,C0242,ukraine,
U1705,psg college of technology,C0108,india,
U1706,pskov state university,C0195,russian federation,
U1707,public university of navarre,C0216,spain,
U1708,puccampinas,C0030,brazil,
U1709,pukyong national university,C0261,south korea,Asia
U1710,purdue university,C0245,united states,Americas
U1711,purdue university west lafayette,C0245,united states,
U1712,pusan national university,C0261,south korea,Asia
U1713,qassim university,C0200,saudi arabia,Asia
U1714,qatar university,C0193,qatar,Asia
U1715,qazvin university of medical sciences,C0259,iran,
U1716,qingdao university,C0046,china,
U1717,qom university of medical sciences,C0259,iran,
U1718,quaideawam university of engineering science and technology quest,C0181,pakistan,
U1719,quaidiazam university,C0181,pakistan,Asia
U1720,queen arwa university,C0262,yemen,
U1721,queen margaret university,C0244,united kingdom,
U1722,queen margaret university edinburgh,C0244,united kingdom,Europe
U1723,queen mary university of london,C0244,united kingdom,Europe
U1724,queensland university of technology,C0014,australia,
U1725,queensland university of technology qut,C0014,australia,Oceania
U1726,queens university,C0039,canada,
U1727,queens university at kingston,C0039,canada,Americas
U1728,queens university belfast,C0244,united kingdom,Europe
U1729,radboud university,C0168,netherlands,Europe
U1730,radboud university nijmegen,C0168,netherlands,
U1731,rajamangala university of technology isan,C0231,thailand,
U1732,rajamangala university of technology thanyaburi rmutt,C0231,thailand,
U1733,rajshahi university,C0019,bangladesh,Asia
U1734,ravensbourne,C0244,united kingdom,
U1735,rawalpindi medical university,C0181,pakistan,
U1736,razi university,C0259,iran,
U1737,rcsi university of medicine and health sciences,C0112,ireland,
U1738,örebro university,C0226,sweden,
U1739,recep tayyip erdoğan university,C0257,turkey,
U1740,reichman university,C0113,israel,
U1741,renmin peoples university of china,C0268,china mainland,Asia
U1742,rennes school of business,C0082,france,
U1743,rensselaer polytechnic institute,C0245,united states,Americas
U1744,reshetnev siberian state university of science and technology,C0195,russian federation,
U1745,reva university,C0108,india,
U1746,reykjavík university,C0107,iceland,
U1747,rheinische friedrichwilhelmsuniversität bonn,C0086,germany,Europe
U1748,rhodes university,C0212,south africa,Africa
U1749,rice university,C0245,united states,Americas
U1750,riga stradins university,C0130,latvia,Europe
U1751,riga stradiņš university,C0130,latvia,
U1752,riga technical university,C0130,latvia,Europe
U1753,rikkyo university,C0116,japan,Asia
U1754,riphah international university,C0181,pakistan,
U1755,ritsumeikan asia pacific university,C0116,japan,Asia
U1756,ritsumeikan asia pacific university apu,C0116,japan,
U1757,ritsumeikan university,C0116,japan,Asia
U1758,rmit university,C0014,australia,Oceania
U1759,robert gordon university,C0244,united kingdom,Europe
U1760,rochester institute of technology,C0245,united states,
U1761,rochester institute of technology rit,C0245,united states,Americas
U1762,rose bruford college,C0244,united kingdom,
U1763,roskilde university,C0058,denmark,
U1764,rostov state university of economics,C0195,russian federation,
U1765,rovira i virgili university,C0216,spain,
U1766,rowan university,C0245,united states,
U1767,royal academy of dramatic art rada,C0244,united kingdom,
U1768,royal academy of music,C0244,united kingdom,
U1769,royal agricultural university,C0244,united kingdom,
U1770,royal central school of speech and drama university of london,C0244,united kingdom,
U1771,royal college of academics,C0141,luxembourg,
U1772,royal college of art,C0244,united kingdom,
U1773,royal college of music,C0244,united kingdom,
U1774,royal conservatoire of scotland,C0244,united kingdom,
U1775,royal holloway university of london,C0244,united kingdom,Europe
U1776,royal northern college of music,C0244,united kingdom,
U1777,royal veterinary college,C0244,united kingdom,
U1778,rudn university,C0195,russian federation,Europe
U1779,ruhruniversität bochum,C0086,germany,Europe
U1780,ruhr university bochum,C0086,germany,
U1781,ruprechtkarlsuniversität heidelberg,C0086,germany,Europe
U1782,rush university,C0245,united states,
U1783,russian biotechnological university biotech,C0195,russian federation,
U1784,russian presidential academy of national economy and public administration,C0195,russian federation,Europe
U1785,russian state agrarian university moscow timiryazev agricultural academy,C0195,russian federation,Europe
U1786,russian state university for the humanities,C0195,russian federation,Europe
U1787,russian university of state for social russ,C0195,russian federation,
U1788,rutgers universitynewark,C0245,united states,Americas
U1789,rutgers universitynew brunswick,C0245,united states,Americas
U1790,r v college of engineering,C0108,india,
U1791,rwth aachen university,C0086,germany,Europe
U1792,ryazan state medical university,C0195,russian federation,
U1793,ryukoku university,C0116,japan,
U1794,rzeszów university of technology,C0188,poland,
U1795,sabanci university,C0257,turkey,Asia
U1796,sabancı university,C0257,turkey,
U1797,saga university,C0116,japan,
U1798,sahand university of technology,C0259,iran,
U1799,saint joseph university of beirut usj,C0132,lebanon,Asia
U1800,saint louis university,C0245,united states,
U1801,saint petersburg electrotechnical university etuleti,C0195,russian federation,Europe
U1802,saintpetersburg mining university,C0195,russian federation,Europe
U1803,saint petersburg state pediatric medical university,C0195,russian federation,
U1804,saint petersburg state university,C0195,russian federation,Europe
U1805,saints cyril and methodius university in skopje,C0175,north macedonia,
U1806,saint thomas university colombia,C0047,colombia,
U1807,saitama medical university,C0116,japan,
U1808,saitama university,C0116,japan,Asia
U1809,sakarya university,C0257,turkey,Asia
U1810,saken seifullin kazakh agrotechnical university,C0118,kazakhstan,Asia
U1811,sakon nakhon rajabhat university,C0231,thailand,
U1812,salahaddin university,C0111,iraq,
U1813,salem university,C0173,nigeria,
U1814,samara national research university samara university,C0195,russian federation,Europe
U1815,samara state medical university,C0195,russian federation,
U1816,samara state technical university,C0195,russian federation,
U1817,samarkand state institute of foreign languages,C0248,uzbekistan,
U1818,samarkand state medical university,C0248,uzbekistan,
U1819,samarkand state university,C0248,uzbekistan,
U1820,samsun university,C0257,turkey,
U1821,samuel adegboyega university,C0173,nigeria,
U1822,san diego state university,C0245,united states,Americas
U1823,san francisco state university,C0245,united states,Americas
U1824,san sebastián university,C0045,chile,
U1825,santanna school of advanced studies pisa,C0114,italy,
U1826,sapienza university of rome,C0114,italy,Europe
U1827,sapporo medical university,C0116,japan,
U1828,saratov state medical university,C0195,russian federation,
U1829,sarsen amanzholov east kazakhstan university,C0118,kazakhstan,
U1830,sastra university,C0108,india,
U1831,satbayev university,C0118,kazakhstan,Asia
U1832,sathyabama institute of science and technology,C0108,india,
U1833,sathyabama institute of science and technology deemed to be university,C0108,india,Asia
U1834,satya wacana christian university,C0109,indonesia,
U1835,saudi electronic university,C0200,saudi arabia,
U1836,saveetha institute of medical and technical sciences,C0108,india,
U1837,saveetha institute of medical and technical sciences deemed to be university,C0108,india,Asia
U1838,savitribai phule pune university,C0108,india,Asia
U1839,sbs swiss business school,C0227,switzerland,
U1840,school of higher commercial studies ehec algiers,C0005,algeria,
U1841,sciences po,C0082,france,Europe
U1842,scuola normale superiore di pisa,C0114,italy,
U1843,sd asfendiyarov kazakh national medical university,C0118,kazakhstan,Asia
U1844,seattle university,C0245,united states,Americas
U1845,sebha university,C0135,libya,
U1846,sechenov university,C0195,russian federation,Europe
U1847,sefako makgatho health sciences university,C0212,south africa,
U1848,seisa dohto university,C0116,japan,
U1849,sejong university,C0261,south korea,Asia
U1850,selçuk university,C0257,turkey,
U1851,semmelweis university,C0101,hungary,
U1852,semnan university,C0259,iran,
U1853,semnan university of medical sciences and health services,C0259,iran,
U1854,senshu university,C0116,japan,
U1855,seoul national university,C0261,south korea,Asia
U1856,seoul national university of science and technology,C0261,south korea,Asia
U1857,seoul national university of science and technology seoultech,C0261,south korea,
U1858,seyitnazar seydi turkmen state pedagogical institute,C0238,turkmenistan,
U1859,sgh warsaw school of economics,C0188,poland,
U1860,shah abdul latif university khairpur,C0181,pakistan,
U1861,shahed university,C0259,iran,
U1862,shaheed benazir bhutto women university peshawar,C0181,pakistan,
U1863,shaheed mohtarma benazir bhutto medical university,C0181,pakistan,
U1864,shaheed zulfiqar ali bhutto medical university,C0181,pakistan,
U1865,shahid bahonar university of kerman,C0259,iran,
U1866,shahid beheshti university,C0259,iran,
U1867,shahid beheshti university of medical sciences,C0259,iran,
U1868,shahid beheshti university sbu,C0264,iran islamic republic of,Asia
U1869,shahid chamran university of ahvaz,C0259,iran,
U1870,shahid rajaee teacher training university,C0259,iran,
U1871,shahid sadoughi university of medical sciences,C0259,iran,
U1872,shahjalal university of science and technology,C0019,bangladesh,Asia
U1873,shahrekord university,C0259,iran,
U1874,shahrekord university of medical sciences,C0259,iran,
U1875,shahrood university of technology,C0259,iran,
U1876,shandong university,C0268,china mainland,Asia
U1877,shanghai international studies university,C0268,china mainland,Asia
U1878,shanghai jiao tong university,C0046,china mainland,Asia
U1879,shanghai maritime university,C0046,china,
U1880,shanghai normal university,C0268,china mainland,Asia
U1881,shanghai university,C0046,china mainland,Asia
U1882,shanghai university of finance and economics,C0268,china mainland,Asia
U1883,shantou university,C0046,china,
U1884,sharif university of technology,C0264,iran islamic republic of,Asia
U1885,sheffield hallam university,C0244,united kingdom,Europe
U1886,shenzhen university,C0046,china mainland,Asia
U1887,shibaura institute of technology,C0116,japan,Asia
U1888,shiga university of medical science,C0116,japan,
U1889,shimane university,C0116,japan,
U1890,shinshu university,C0116,japan,Asia
U1891,shiraz university,C0264,iran islamic republic of,Asia
U1892,shiraz university of medical sciences,C0259,iran,
U1893,shiraz university of technology,C0259,iran,
U1894,shizuoka university,C0116,japan,
U1895,shonan institute of technology,C0116,japan,
U1896,shoolini university of biotechnology and management sciences,C0108,india,Asia
U1897,showa university,C0116,japan,
U1898,shri mata vaishno devi university,C0108,india,
U1899,siberian federal university,C0195,russian federation,
U1900,siberian federal university sibfu,C0195,russian federation,Europe
U1901,siberian state medical university,C0195,russian federation,
U1902,sichuan university,C0046,china mainland,Asia
U1903,sichuan university of science and engineering,C0046,china,
U1904,sidi mohamed ben abdellah university,C0162,morocco,
U1905,sikkim manipal university,C0108,india,
U1906,siksha o anusandhan,C0108,india,
U1907,siksha o anusandhan deemed to be university,C0108,india,Asia
U1908,silesian university in opava,C0057,czechia,
U1909,silesian university of technology,C0188,poland,Europe
U1910,silpakorn university,C0231,thailand,Asia
U1911,simad university,C0211,somalia,
U1912,simón bolívar university,C0265,venezuela,
U1913,simón bolívar university colombia,C0047,colombia,
U1914,simon fraser university,C0039,canada,Americas
U1915,singapore management university,C0205,singapore,Asia
U1916,singapore university of technology and design,C0205,singapore,Asia
U1917,sir syed university of engineering and technology,C0181,pakistan,
U1918,sivas cumhuriyet university,C0257,turkey,
U1919,üsküdar university,C0257,turkey,
U1920,skolkovo institute of science and technology skoltech,C0195,russian federation,
U1921,süleyman demirel university,C0257,turkey,
U1922,slovak university of agriculture in nitra,C0271,slovakia,Europe
U1923,slovak university of technology in bratislava,C0271,slovakia,Europe
U1924,soas university of london,C0244,united kingdom,Europe
U1925,sofia university,C0033,bulgaria,
U1926,sofia university st kliment ohridski,C0033,bulgaria,Europe
U1927,sogang university,C0261,south korea,Asia
U1928,sohag university,C0260,egypt,
U1929,sohar university,C0178,oman,Asia
U1930,sokoto state university,C0173,nigeria,
U1931,solent university southampton,C0244,united kingdom,
U1932,soochow university,C0268,china mainland,Asia
U1933,soochow university china,C0046,china,
U1934,soochow university taiwan,C0267,taiwan,Asia
U1935,sookmyung womens university,C0261,south korea,Asia
U1936,soonchunhyang university,C0261,south korea,Asia
U1937,soongsil university,C0261,south korea,Asia
U1938,sophia university,C0116,japan,Asia
U1939,soran university,C0111,iraq,
U1940,sorbonne university,C0082,france,Europe
U1941,south china normal university,C0046,china,
U1942,south china university of technology,C0046,china mainland,Asia
U1943,southeast university,C0046,china mainland,Asia
U1944,southern cross university,C0014,australia,Oceania
U1945,southern federal university,C0195,russian federation,Europe
U1946,southern illinois university carbondale,C0245,united states,
U1947,southern medical university,C0046,china,
U1948,southern methodist university,C0245,united states,Americas
U1949,southern technical university,C0111,iraq,
U1950,southern university of science and technology,C0268,china mainland,Asia
U1951,southern university of science and technology sustech,C0046,china,
U1952,south ural state university,C0195,russian federation,
U1953,south ural state university national research university,C0195,russian federation,Europe
U1954,south valley university,C0260,egypt,
U1955,southwestern university of finance and economics,C0046,china,
U1956,southwest jiaotong university,C0274,,
U1957,southwest petroleum university,C0046,china,
U1958,southwest state university,C0195,russian federation,
U1959,southwest university,C0268,china mainland,Asia
U1960,sri balaji vidyapeeth,C0108,india,
U1961,sri lanka institute of information technology,C0217,sri lanka,
U1962,srinakharinwirot university,C0231,thailand,
U1963,sri padmavati mahila visvavidyalayam womens university,C0108,india,
U1964,sri venkateswara university,C0108,india,
U1965,srm institute of science and technology,C0108,india,Asia
U1966,sruc scotlands rural college,C0244,united kingdom,
U1967,sr university,C0108,india,
U1968,staffordshire university,C0244,united kingdom,
U1969,stamford university bangladesh,C0019,bangladesh,Asia
U1970,stanford university,C0245,united states,Americas
U1971,state energy institute of turkmenistan,C0238,turkmenistan,
U1972,state university of bahia,C0030,brazil,
U1973,state university of malang,C0109,indonesia,Asia
U1974,state university of ponta grossa,C0030,brazil,
U1975,state university of santa cruz,C0030,brazil,
U1976,stavropol state agrarian university,C0195,russian federation,
U1977,stefan cel mare university of suceava,C0194,romania,Europe
U1978,stellenbosch university,C0212,south africa,Africa
U1979,stevens institute of technology,C0245,united states,Americas
U1980,st georges university of london,C0244,united kingdom,
U1981,st louis university,C0245,united states,Americas
U1982,st lukes international university,C0116,japan,
U1983,st marianna university school of medicine,C0116,japan,
U1984,st marys university college belfast,C0244,united kingdom,
U1985,st marys university twickenham,C0244,united kingdom,
U1986,stockholm university,C0226,sweden,Europe
U1987,stony brook university,C0245,united states,
U1988,stony brook university state university of new york,C0245,united states,Americas
U1989,st petersburg electrotechnical university leti,C0195,russian federation,
U1990,stranmillis university college,C0244,united kingdom,
U1991,suez canal university,C0260,egypt,Africa
U1992,suez university,C0260,egypt,
U1993,sugiyama jogakuen university,C0116,japan,
U1994,sukkur iba university,C0181,pakistan,
U1995,sulaimani polytechnic university,C0111,iraq,
U1996,suleyman demirel university,C0118,turkey,Asia
U1997,suleyman demirel university kazakhstan,C0118,kazakhstan,Asia
U1998,sultan qaboos university,C0178,oman,Asia
U1999,sumy state university,C0242,ukraine,Europe
U2000,sungkyunkwan universityskku,C0261,south korea,Asia
U2001,sungshin womens university,C0261,south korea,Asia
U2002,sunway university,C0145,malaysia,Asia
U2003,sun yatsen university,C0046,china mainland,Asia
U2004,suny binghamton university,C0245,united states,
U2005,suny university at albany,C0245,united states,
U2006,suranaree university of technology,C0231,thailand,Asia
U2007,suratthani rajabhat university,C0231,thailand,
U2008,swansea university,C0244,united kingdom,Europe
U2009,swarthmore college,C0245,united states,Americas
U2010,swedish university of agricultural sciences,C0226,sweden,
U2011,swinburne university of technology,C0014,australia,Oceania
U2012,swps university of social sciences and humanities,C0188,poland,
U2013,symbiosis international deemed university,C0108,india,Asia
U2014,symbiosis international university,C0108,india,
U2015,syracuse university,C0245,united states,Americas
U2016,széchenyi istván university,C0101,hungary,Europe
U2017,tabriz university of medical sciences,C0259,iran,
U2018,tafila technical university,C0117,jordan,
U2019,taibah university,C0200,saudi arabia,Asia
U2020,taif university,C0200,saudi arabia,
U2021,taipei medical university,C0267,taiwan,
U2022,taipei medical university tmu,C0267,taiwan,Asia
U2023,takushoku university,C0116,japan,
U2024,tallinn university,C0071,estonia,Europe
U2025,tallinn university of technology,C0071,estonia,
U2026,tallinn university of technology taltech,C0071,estonia,Europe
U2027,tama art university,C0116,japan,
U2028,tamil nadu agricultural university,C0108,india,
U2029,tamkang university,C0267,taiwan,Asia
U2030,tampere university,C0080,finland,Europe
U2031,tanta university,C0260,egypt,Africa
U2032,taras shevchenko national university of kyiv,C0242,ukraine,Europe
U2033,tarlac agricultural university,C0187,philippines,
U2034,tarsus university,C0257,turkey,
U2035,tashkent institute of chemical technology,C0248,uzbekistan,
U2036,tashkent institute of finance,C0248,uzbekistan,
U2037,tashkent institute of irrigation and agricultural mechanisation,C0248,uzbekistan,
U2038,tashkent institute of irrigation and agricultural mechanization engineers national research university tiiamenru,C0248,uzbekistan,Asia
U2039,tashkent institute of textile and light industry,C0248,uzbekistan,
U2040,tashkent medical academy,C0248,uzbekistan,
U2041,tashkent metropolitan university,C0248,uzbekistan,
U2042,tashkent pediatric medical institute,C0248,uzbekistan,
U2043,tashkent pharmaceutical institute,C0248,uzbekistan,
U2044,tashkent state agrarian university,C0248,uzbekistan,
U2045,tashkent state dental institute,C0248,uzbekistan,
U2046,tashkent state pedagogical university named after nizami,C0248,uzbekistan,
U2047,tashkent state technical university,C0248,uzbekistan,
U2048,tashkent state transport university,C0248,uzbekistan,
U2049,tashkent state university of economics,C0248,uzbekistan,
U2050,tashkent state university of law,C0248,uzbekistan,
U2051,tashkent state university of oriental studies,C0248,uzbekistan,
U2052,tashkent university of information technologies,C0248,uzbekistan,
U2053,tata institute of fundamental research,C0108,india,
U2054,tatung university,C0267,taiwan,
U2055,taylors university,C0145,malaysia,Asia
U2056,t c demiroğlu bilim university,C0257,turkey,
U2057,teacher education college of setif,C0005,algeria,
U2058,technical university of berlin,C0086,germany,
U2059,technical university of cartagena,C0216,spain,
U2060,technical university of clujnapoca,C0194,romania,Europe
U2061,technical university of crete,C0089,greece,
U2062,technical university of darmstadt,C0086,germany,Europe
U2063,technical university of denmark,C0058,denmark,Europe
U2064,technical university of košice,C0271,slovakia,
U2065,technical university of kosice,C0271,slovakia,Europe
U2066,technical university of liberec,C0057,czechia,Europe
U2067,technical university of loja,C0066,ecuador,
U2068,technical university of lublin,C0188,poland,Europe
U2069,technical university of madrid,C0216,spain,
U2070,technical university of moldova,C0158,moldova,
U2071,technical university of munich,C0086,germany,Europe
U2072,technical university of sofia,C0033,bulgaria,
U2073,technion israel institute of technology,C0113,israel,Asia
U2074,technische universität bergakademie freiberg,C0086,germany,Europe
U2075,technische universität berlin tu berlin,C0086,germany,Europe
U2076,technische universität braunschweig,C0086,germany,Europe
U2077,technische universität dresden,C0086,germany,Europe
U2078,technische universität kaiserslautern,C0086,germany,Europe
U2079,technische universität wien,C0015,austria,Europe
U2080,technological university dublin,C0112,ireland,Europe
U2081,technological university of pereira,C0047,colombia,
U2082,tecmilenio university,C0152,mexico,
U2083,tecnológico de costa rica,C0051,costa rica,
U2084,tecnológico de costa rica tec,C0051,costa rica,Americas
U2085,tecnológico de monterrey,C0152,mexico,Americas
U2086,teerthanker mahaveer university,C0108,india,
U2087,teesside university,C0244,united kingdom,
U2088,ştefan cel mare university of suceava,C0194,romania,
U2089,tehran university of medical sciences,C0259,iran,
U2090,teikyo heisei university,C0116,japan,
U2091,teikyo university,C0116,japan,
U2092,tel aviv university,C0113,israel,Asia
U2093,telkom university,C0109,indonesia,Asia
U2094,temple university,C0245,united states,Americas
U2095,temuco catholic university,C0045,chile,
U2096,tenri university,C0116,japan,
U2097,termez institute of engineering and technology,C0248,uzbekistan,
U2098,termez state university,C0248,uzbekistan,
U2099,termiz institute of agrotechnology and innovative development,C0248,uzbekistan,
U2100,texas am university,C0245,united states,Americas
U2101,texas state university,C0245,united states,
U2102,texas tech university,C0245,united states,Americas
U2103,tezpur university,C0108,india,
U2104,thammasat university,C0231,thailand,Asia
U2105,thapar institute of engineering and technology,C0108,india,
U2106,thapar institute of engineering technology,C0108,india,Asia
U2107,thiagarajar college of engineering,C0108,india,
U2108,thomas adewumi university,C0173,nigeria,
U2109,tianjin university,C0046,china mainland,Asia
U2110,tikrit university,C0111,iraq,
U2111,tilburg university,C0168,netherlands,Europe
U2112,tishk international university,C0111,iraq,
U2113,tissemsilt university,C0005,algeria,
U2114,tobb university of economics and technology,C0257,turkey,
U2115,tohoku gakuin university,C0116,japan,
U2116,tohoku university,C0116,japan,Asia
U2117,toho university,C0116,japan,
U2118,tokai university,C0116,japan,Asia
U2119,tokat gaziosmanpaşa university,C0257,turkey,
U2120,tokushima university,C0116,japan,Asia
U2121,tokyo city university,C0116,japan,
U2122,tokyo denki university,C0116,japan,
U2123,tokyo institute of technology,C0116,japan,
U2124,tokyo institute of technology tokyo tech,C0116,japan,Asia
U2125,tokyo medical and dental university tmdu,C0116,japan,Asia
U2126,tokyo medical university,C0116,japan,
U2127,tokyo metropolitan university,C0116,japan,Asia
U2128,tokyo university of agriculture,C0116,japan,
U2129,tokyo university of agriculture and technology,C0116,japan,Asia
U2130,tokyo university of foreign studies,C0116,japan,
U2131,tokyo university of marine science and technology,C0116,japan,
U2132,tokyo university of pharmacy and life sciences,C0116,japan,
U2133,tokyo university of science,C0116,japan,Asia
U2134,tokyo university of technology,C0116,japan,
U2135,tomas bata university in zlin,C0057,czechia,Europe
U2136,tomas bata university in zlín,C0057,czechia,
U2137,tomsk polytechnic university,C0195,russian federation,
U2138,tomsk state pedagogical university,C0195,russian federation,
U2139,tomsk state university,C0195,russian federation,Europe
U2140,tomsk state university of control systems and radioelectronics,C0195,russian federation,
U2141,ton duc thang university,C0251,viet nam,Asia
U2142,tongji university,C0046,china mainland,Asia
U2143,toraighyrov university,C0118,kazakhstan,Asia
U2144,toronto metropolitan university,C0039,canada,Americas
U2145,tottori university,C0116,japan,
U2146,toyama prefectural university,C0116,japan,
U2147,toyohashi university of technology tut,C0116,japan,
U2148,toyota technological institute,C0116,japan,
U2149,toyo university,C0116,japan,
U2150,transilvania university of brașov,C0194,romania,
U2151,transilvania university of brasov,C0194,romania,Europe
U2152,tribhuvan university,C0167,nepal,
U2153,trinity college dublin,C0112,ireland,
U2154,trinity college dublin the university of dublin,C0112,ireland,Europe
U2155,trinity laban conservatoire of music and dance,C0244,united kingdom,
U2156,tshwane university of technology,C0212,south africa,
U2157,tsinghua university,C0046,china mainland,Asia
U2158,tu braunschweig,C0086,germany,
U2159,tu dortmund university,C0086,germany,Europe
U2160,tu dresden,C0086,germany,
U2161,tufts university,C0245,united states,Americas
U2162,tulane university,C0245,united states,Americas
U2163,tula state university,C0195,russian federation,
U2164,tunghai university,C0267,taiwan,Asia
U2165,turanastana university,C0118,kazakhstan,
U2166,turin polytechnic university in tashkent,C0248,uzbekistan,
U2167,turkmen state architecture and construction institute,C0238,turkmenistan,
U2168,turkmen state institute of economics and management,C0238,turkmenistan,
U2169,tu wien,C0015,austria,
U2170,tver state technical university,C0195,russian federation,
U2171,tzu chi university,C0267,taiwan,
U2172,uşak university,C0257,turkey,
U2173,ubon ratchathani university,C0231,thailand,
U2174,ubt,C0275,kosovo,
U2175,ucl,C0244,united kingdom,Europe
U2176,ucsi university,C0145,malaysia,Asia
U2177,udayana university,C0109,indonesia,Asia
U2178,uees espiritu santo university,C0066,ecuador,
U2179,ufa state petroleum technological university,C0195,russian federation,
U2180,ufa university of science and technology,C0195,russian federation,
U2181,uin sulthan thaha saifuddin jambi,C0109,indonesia,
U2182,uit the arctic university of norway,C0176,norway,
U2183,ulm university,C0086,germany,
U2184,ulsan national institute of science and technology unist,C0261,south korea,Asia
U2185,ulster university,C0244,united kingdom,Europe
U2186,ulyanovsk state technical university,C0195,russian federation,
U2187,ulyanovsk state university,C0195,russian federation,
U2188,umaru musa yaradua university,C0173,nigeria,
U2189,umea university,C0226,sweden,Europe
U2190,umeå university,C0226,sweden,
U2191,umm alqura university,C0200,saudi arabia,Asia
U2192,unesc,C0030,brazil,
U2193,unesp,C0030,brazil,Americas
U2194,unichristus,C0030,brazil,
U2195,unir international university of la rioja,C0216,spain,
U2196,unisinos university,C0030,brazil,
U2197,united arab emirates university,C0243,united arab emirates,Asia
U2198,united international university,C0019,bangladesh,Asia
U2199,universiapolis université internationale dagadir,C0162,morocco,
U2200,universidad adolfo ibáñez,C0045,chile,Americas
U2201,universidad alberto hurtado,C0045,chile,Americas
U2202,universidad andrés bello,C0045,chile,Americas
U2203,universidad andrés bello unab,C0045,chile,
U2204,universidad anáhuac méxico,C0152,mexico,Americas
U2205,universidad austral,C0011,argentina,Americas
U2206,universidad austral de chile,C0045,chile,Americas
U2207,universidad autónoma chapingo,C0152,mexico,Americas
U2208,universidad autónoma de aguascalientes,C0152,mexico,Americas
U2209,universidad autónoma de baja california,C0152,mexico,Americas
U2210,universidad autónoma de chile,C0045,chile,Americas
U2211,universidad autónoma de ciudad juárez,C0152,mexico,
U2212,universidad autónoma de coahuila,C0152,mexico,
U2213,universidad autónoma de guadalajara uag,C0152,mexico,Americas
U2214,universidad autónoma del estado de hidalgo,C0152,mexico,
U2215,universidad autónoma del estado de hidalgo uaeh,C0152,mexico,Americas
U2216,universidad autónoma del estado de mexico uaemex,C0152,mexico,
U2217,universidad autónoma del estado de morelos,C0152,mexico,
U2218,universidad autónoma del estado de morelos uaem,C0152,mexico,Americas
U2219,universidad autónoma del estado de méxico uaemex,C0152,mexico,Americas
U2220,universidad autónoma de madrid,C0216,spain,Europe
U2221,universidad autónoma de nuevo león,C0152,mexico,Americas
U2222,universidad autónoma de nuevo león uanl,C0152,mexico,
U2223,universidad autónoma de querétaro,C0152,mexico,
U2224,universidad autónoma de querétaro uaq,C0152,mexico,Americas
U2225,universidad autónoma de san luis de potosí,C0152,mexico,Americas
U2226,universidad autónoma de yucatán,C0152,mexico,
U2227,universidad autónoma metropolitana uam,C0152,mexico,Americas
U2228,universidad autonoma de yucatan,C0152,mexico,Americas
U2229,universidad bernardo ohiggins,C0045,chile,Americas
U2230,universidad camilo josé cela,C0216,spain,
U2231,universidad carlos iii de madrid uc3m,C0216,spain,Europe
U2232,universidad católica andres bello,C0265,venezuela,Americas
U2233,universidad católica boliviana san pablo,C0027,bolivia,Americas
U2234,universidad católica de colombia,C0047,colombia,Americas
U2235,universidad católica de cuenca,C0066,ecuador,
U2236,universidad católica de la santísima concepción,C0045,chile,
U2237,universidad católica de la santísima concepción ucsc,C0045,chile,Americas
U2238,universidad católica del maule,C0045,chile,
U2239,universidad católica del norte,C0045,chile,Americas
U2240,universidad católica del uruguay ucu,C0247,uruguay,Americas
U2241,universidad católica de santiago de guayaquil,C0066,ecuador,Americas
U2242,universidad católica de temuco,C0045,chile,Americas
U2243,universidad católica san antonio de murcia ucam,C0216,spain,
U2244,universidad católica san pablo,C0186,peru,
U2245,universidad central de chile,C0045,chile,Americas
U2246,universidad central del ecuador,C0066,ecuador,Americas
U2247,universidad central de venezuela,C0265,venezuela,Americas
U2248,universidad central marta abreu de las villas,C0054,cuba,Americas
U2249,universidad científica del sur,C0186,peru,
U2250,universidad césar vallejo,C0186,peru,
U2251,universidad de alcalá,C0216,spain,Europe
U2252,universidad de antioquia,C0047,colombia,Americas
U2253,universidad de belgrano,C0011,argentina,Americas
U2254,universidad de buenos aires uba,C0011,argentina,Americas
U2255,universidad de caldas,C0047,colombia,Americas
U2256,universidad de carabobo,C0265,venezuela,Americas
U2257,universidad de cartagena,C0047,colombia,Americas
